place_name,aggregate_date,isp_name,total_samples,consistency_broadband,consistency_ultra_broadband
Montería,2020-12-01T00:00:00Z,Tigo,1351,0.378238341968912,0.00740192450037009
Montería,2020-12-01T00:00:00Z,Claro,917,0.603053435114504,0.0294438386041439
Montería,2020-12-01T00:00:00Z,ETB,1,0,0
Montería,2020-12-01T00:00:00Z,All providers combined,3352,0.43854415274463,0.102326968973747
Montería,2020-12-01T00:00:00Z,Movistar,1083,0.374884579870729,0.282548476454294
Montería,2021-01-01T00:00:00Z,Movistar,1128,0.382978723404255,0.311170212765957
Montería,2021-01-01T00:00:00Z,All providers combined,3499,0.4578450985996,0.113460988853958
Montería,2021-01-01T00:00:00Z,Claro,1069,0.648269410664172,0.0318054256314312
Montería,2021-01-01T00:00:00Z,Tigo,1302,0.366359447004608,0.00921658986175115
Montería,2021-02-01T00:00:00Z,Claro,1245,0.653815261044177,0.0144578313253012
Montería,2021-02-01T00:00:00Z,Movistar,1536,0.314453125,0.238932291666667
Montería,2021-02-01T00:00:00Z,Tigo,1783,0.34997195737521,0.0106561974200785
Montería,2021-02-01T00:00:00Z,All providers combined,4564,0.420902716914987,0.0885188431200701
Montería,2021-03-01T00:00:00Z,All providers combined,4414,0.482555505210693,0.114182147711826
Montería,2021-03-01T00:00:00Z,ETB,1,0,0
Montería,2021-03-01T00:00:00Z,Movistar,1264,0.424050632911392,0.334651898734177
Montería,2021-03-01T00:00:00Z,Claro,1330,0.649624060150376,0.0406015037593985
Montería,2021-03-01T00:00:00Z,Tigo,1819,0.40131940626718,0.0148433205057724
Montería,2021-04-01T00:00:00Z,Tigo,2093,0.481605351170569,0.00955566172957477
Montería,2021-04-01T00:00:00Z,Claro,1332,0.671171171171171,0.048048048048048
Montería,2021-04-01T00:00:00Z,All providers combined,5285,0.55042573320719,0.171050141911069
Montería,2021-04-01T00:00:00Z,ETB,1,0,0
Montería,2021-04-01T00:00:00Z,Movistar,1859,0.541689080150619,0.441097364174287
Montería,2021-05-01T00:00:00Z,Tigo,2016,0.53968253968254,0.0203373015873016
Montería,2021-05-01T00:00:00Z,All providers combined,4755,0.584647739221872,0.166140904311251
Montería,2021-05-01T00:00:00Z,ETB,1,1,0
Montería,2021-05-01T00:00:00Z,Movistar,1521,0.55818540433925,0.455621301775148
Montería,2021-05-01T00:00:00Z,Claro,1217,0.691865242399343,0.0460147904683648
Montería,2021-06-01T00:00:00Z,Tigo,1836,0.567538126361656,0.0223311546840959
Montería,2021-06-01T00:00:00Z,Claro,1143,0.690288713910761,0.0454943132108486
Montería,2021-06-01T00:00:00Z,Movistar,1526,0.601572739187418,0.487549148099607
Montería,2021-06-01T00:00:00Z,All providers combined,4505,0.610210876803552,0.185793562708102
Montería,2021-07-01T00:00:00Z,All providers combined,4704,0.630952380952381,0.196641156462585
Montería,2021-07-01T00:00:00Z,Movistar,1568,0.613520408163265,0.497448979591837
Montería,2021-07-01T00:00:00Z,Claro,1381,0.674873280231716,0.0644460535843592
Montería,2021-07-01T00:00:00Z,Tigo,1755,0.611965811965812,0.0319088319088319
Montería,2021-08-01T00:00:00Z,Claro,1415,0.637455830388693,0.080565371024735
Montería,2021-08-01T00:00:00Z,All providers combined,5362,0.643416635583737,0.23461395001865
Montería,2021-08-01T00:00:00Z,Tigo,1983,0.639435199193142,0.0383257690368129
Montería,2021-08-01T00:00:00Z,Movistar,1964,0.65173116089613,0.543788187372709
Montería,2021-09-01T00:00:00Z,Claro,1307,0.652639632746748,0.0497322111706197
Montería,2021-09-01T00:00:00Z,All providers combined,4727,0.650306748466258,0.207108102390523
Montería,2021-09-01T00:00:00Z,Tigo,1893,0.636027469624934,0.0390913893291072
Montería,2021-09-01T00:00:00Z,Movistar,1527,0.666011787819253,0.550098231827112
Montería,2021-10-01T00:00:00Z,ETB,1,1,0
Montería,2021-10-01T00:00:00Z,Movistar,1415,0.649469964664311,0.540636042402827
Montería,2021-10-01T00:00:00Z,Claro,1269,0.665878644602049,0.0851063829787234
Montería,2021-10-01T00:00:00Z,All providers combined,4338,0.659751037344398,0.212540341171047
Montería,2021-10-01T00:00:00Z,Tigo,1653,0.663641863278887,0.029643073200242
Montería,2021-11-01T00:00:00Z,Movistar,1462,0.694254445964432,0.589603283173735
Montería,2021-11-01T00:00:00Z,Claro,1077,0.664809656453111,0.191272051996286
Montería,2021-11-01T00:00:00Z,Tigo,1598,0.634543178973717,0.0469336670838548
Montería,2021-11-01T00:00:00Z,All providers combined,4137,0.663524292965917,0.276287164612038
Montería,2021-12-01T00:00:00Z,Claro,1025,0.755121951219512,0.264390243902439
Montería,2021-12-01T00:00:00Z,Tigo,1519,0.714944042132982,0.0862409479921001
Montería,2021-12-01T00:00:00Z,ETB,1,0,0
Montería,2021-12-01T00:00:00Z,Movistar,1530,0.687581699346405,0.567320261437908
Montería,2021-12-01T00:00:00Z,All providers combined,4075,0.714601226993865,0.311656441717791
Montería,2022-01-01T00:00:00Z,ETB,1,0,0
Montería,2022-01-01T00:00:00Z,Movistar,1384,0.686416184971098,0.565028901734104
Montería,2022-01-01T00:00:00Z,Tigo,1570,0.717197452229299,0.143312101910828
Montería,2022-01-01T00:00:00Z,All providers combined,4076,0.713444553483808,0.340529931305201
Montería,2022-01-01T00:00:00Z,Claro,1121,0.742194469223907,0.339875111507583
Montería,2022-02-01T00:00:00Z,Tigo,1384,0.734104046242775,0.179913294797688
Montería,2022-02-01T00:00:00Z,Movistar,1183,0.682163989856298,0.599323753169907
Montería,2022-02-01T00:00:00Z,All providers combined,3562,0.733576642335766,0.389107243121842
Montería,2022-02-01T00:00:00Z,Claro,995,0.793969849246231,0.430150753768844
Montería,2022-03-01T00:00:00Z,All providers combined,3562,0.733295901179113,0.408759124087591
Montería,2022-03-01T00:00:00Z,Tigo,1418,0.742595204513399,0.222143864598025
Montería,2022-03-01T00:00:00Z,Claro,967,0.790072388831437,0.476732161323681
Montería,2022-03-01T00:00:00Z,Movistar,1177,0.675446049277825,0.577740016992353
Montería,2022-04-01T00:00:00Z,All providers combined,3185,0.720879120879121,0.416012558869702
Montería,2022-04-01T00:00:00Z,Tigo,1319,0.730098559514784,0.243366186504928
Montería,2022-04-01T00:00:00Z,Claro,873,0.747995418098511,0.466208476517755
Montería,2022-04-01T00:00:00Z,Movistar,993,0.684793554884189,0.601208459214502
Montería,2022-05-01T00:00:00Z,All providers combined,3193,0.73974318822424,0.44127779517695
Montería,2022-05-01T00:00:00Z,Claro,877,0.762827822120867,0.539338654503991
Montería,2022-05-01T00:00:00Z,Movistar,1008,0.717261904761905,0.607142857142857
Montería,2022-05-01T00:00:00Z,Tigo,1308,0.741590214067278,0.247706422018349
Montería,2022-06-01T00:00:00Z,All providers combined,2839,0.737935892920042,0.458259950686862
Montería,2022-06-01T00:00:00Z,Claro,760,0.777631578947368,0.568421052631579
Montería,2022-06-01T00:00:00Z,Tigo,1235,0.753846153846154,0.309311740890688
Montería,2022-06-01T00:00:00Z,Movistar,844,0.678909952606635,0.577014218009479
Montería,2022-07-01T00:00:00Z,Movistar,923,0.680390032502709,0.594799566630553
Montería,2022-07-01T00:00:00Z,Claro,846,0.754137115839243,0.549645390070922
Montería,2022-07-01T00:00:00Z,All providers combined,3077,0.740006499837504,0.470588235294118
Montería,2022-07-01T00:00:00Z,ETB,1,0,0
Montería,2022-07-01T00:00:00Z,Tigo,1307,0.773527161438409,0.332058148431523
Montería,2022-08-01T00:00:00Z,All providers combined,3065,0.743882544861338,0.461011419249592
Montería,2022-08-01T00:00:00Z,Tigo,1365,0.786813186813187,0.332600732600733
Montería,2022-08-01T00:00:00Z,Movistar,872,0.672018348623853,0.572247706422018
Montería,2022-08-01T00:00:00Z,Claro,828,0.748792270531401,0.555555555555555
Montería,2022-09-01T00:00:00Z,All providers combined,2655,0.727683615819209,0.462900188323917
Montería,2022-09-01T00:00:00Z,Movistar,838,0.665871121718377,0.553699284009547
Montería,2022-09-01T00:00:00Z,Claro,653,0.782542113323124,0.572741194486983
Montería,2022-09-01T00:00:00Z,ETB,1,1,1
Montería,2022-09-01T00:00:00Z,Tigo,1163,0.741186586414445,0.335339638865004
Montería,2022-10-01T00:00:00Z,All providers combined,2539,0.721150059078377,0.48168570303269
Montería,2022-10-01T00:00:00Z,ETB,1,0,0
Montería,2022-10-01T00:00:00Z,Tigo,1036,0.746138996138996,0.371621621621622
Montería,2022-10-01T00:00:00Z,Movistar,826,0.662227602905569,0.556900726392252
Montería,2022-10-01T00:00:00Z,Claro,676,0.755917159763314,0.559171597633136
Montería,2022-11-01T00:00:00Z,All providers combined,2599,0.742593305117353,0.500577145055791
Montería,2022-11-01T00:00:00Z,ETB,9,0.111111111111111,0
Montería,2022-11-01T00:00:00Z,Claro,698,0.805157593123209,0.60458452722063
Montería,2022-11-01T00:00:00Z,Movistar,834,0.703836930455636,0.598321342925659
Montería,2022-11-01T00:00:00Z,Tigo,1058,0.737240075614367,0.359168241965974
Montería,2022-12-01T00:00:00Z,Movistar,734,0.688010899182561,0.592643051771117
Montería,2022-12-01T00:00:00Z,Claro,665,0.750375939849624,0.559398496240602
Montería,2022-12-01T00:00:00Z,Tigo,985,0.786802030456853,0.413197969543147
Montería,2022-12-01T00:00:00Z,ETB,10,0.6,0.1
Montería,2022-12-01T00:00:00Z,All providers combined,2394,0.745614035087719,0.507518796992481
Neiva,2018-01-01T00:00:00Z,ETB,4,0,0
Neiva,2018-01-01T00:00:00Z,Movistar,423,0.0118203309692671,0.00945626477541371
Neiva,2018-01-01T00:00:00Z,All providers combined,2042,0.0166503428011753,0.0048971596474045
Neiva,2018-01-01T00:00:00Z,Claro,1605,0.0180685358255452,0.00373831775700934
Neiva,2018-01-01T00:00:00Z,Tigo,10,0,0
Neiva,2018-02-01T00:00:00Z,Movistar,466,0.0407725321888412,0.0300429184549356
Neiva,2018-02-01T00:00:00Z,All providers combined,2247,0.0267022696929239,0.00623052959501557
Neiva,2018-02-01T00:00:00Z,Tigo,6,0,0
Neiva,2018-02-01T00:00:00Z,ETB,5,0,0
Neiva,2018-02-01T00:00:00Z,Claro,1770,0.0231638418079096,0
Neiva,2018-03-01T00:00:00Z,All providers combined,2554,0.0352388410336727,0.0113547376664056
Neiva,2018-03-01T00:00:00Z,Tigo,4,0,0
Neiva,2018-03-01T00:00:00Z,Movistar,459,0.0784313725490196,0.0501089324618736
Neiva,2018-03-01T00:00:00Z,ETB,31,0.129032258064516,0.0967741935483871
Neiva,2018-03-01T00:00:00Z,Claro,2060,0.0242718446601942,0.00145631067961165
Neiva,2018-04-01T00:00:00Z,Tigo,3,0,0
Neiva,2018-04-01T00:00:00Z,All providers combined,2509,0.0342766042247908,0.0143483459545636
Neiva,2018-04-01T00:00:00Z,ETB,17,0.0588235294117647,0.0588235294117647
Neiva,2018-04-01T00:00:00Z,Movistar,442,0.0927601809954751,0.0723981900452489
Neiva,2018-04-01T00:00:00Z,Claro,2047,0.021494870542257,0.00146555935515388
Neiva,2018-05-01T00:00:00Z,Tigo,10,0,0
Neiva,2018-05-01T00:00:00Z,ETB,15,0.133333333333333,0.0666666666666667
Neiva,2018-05-01T00:00:00Z,Movistar,432,0.0416666666666667,0.0324074074074074
Neiva,2018-05-01T00:00:00Z,All providers combined,2335,0.0308351177730193,0.00770877944325481
Neiva,2018-05-01T00:00:00Z,Claro,1878,0.0276890308839191,0.00159744408945686
Neiva,2018-06-01T00:00:00Z,ETB,11,0,0
Neiva,2018-06-01T00:00:00Z,All providers combined,2061,0.024745269286754,9.704027171276e-4
Neiva,2018-06-01T00:00:00Z,Claro,1596,0.0319548872180451,0.0012531328320802
Neiva,2018-06-01T00:00:00Z,Movistar,449,0,0
Neiva,2018-06-01T00:00:00Z,Tigo,5,0,0
Neiva,2018-07-01T00:00:00Z,All providers combined,2390,0.0355648535564854,8.36820083682e-4
Neiva,2018-07-01T00:00:00Z,ETB,12,0.166666666666667,0.166666666666667
Neiva,2018-07-01T00:00:00Z,Tigo,10,0,0
Neiva,2018-07-01T00:00:00Z,Claro,1860,0.043010752688172,0
Neiva,2018-07-01T00:00:00Z,Movistar,508,0.00590551181102362,0
Neiva,2018-08-01T00:00:00Z,Movistar,499,0.00801603206412825,0.00400801603206412
Neiva,2018-08-01T00:00:00Z,ETB,18,0.277777777777778,0.0555555555555556
Neiva,2018-08-01T00:00:00Z,All providers combined,2824,0.0495750708215297,0.00779036827195467
Neiva,2018-08-01T00:00:00Z,Tigo,8,0,0
Neiva,2018-08-01T00:00:00Z,Claro,2299,0.056981296215746,0.00826446280991735
Neiva,2018-09-01T00:00:00Z,All providers combined,2840,0.0570422535211268,0.00739436619718309
Neiva,2018-09-01T00:00:00Z,Claro,2319,0.0655454937473049,0.00603708495040965
Neiva,2018-09-01T00:00:00Z,ETB,21,0.333333333333333,0.238095238095238
Neiva,2018-09-01T00:00:00Z,Movistar,492,0.00609756097560975,0.0040650406504065
Neiva,2018-09-01T00:00:00Z,Tigo,8,0,0
Neiva,2018-10-01T00:00:00Z,Movistar,1434,0.0453277545327754,0.0285913528591353
Neiva,2018-10-01T00:00:00Z,Tigo,6,0,0
Neiva,2018-10-01T00:00:00Z,All providers combined,3442,0.0671121441022661,0.0168506682161534
Neiva,2018-10-01T00:00:00Z,Claro,1973,0.0816016218955905,0.00861632032437911
Neiva,2018-10-01T00:00:00Z,ETB,29,0.172413793103448,0
Neiva,2018-11-01T00:00:00Z,Tigo,8,0,0
Neiva,2018-11-01T00:00:00Z,Movistar,1717,0.0372743156668608,0.0198019801980198
Neiva,2018-11-01T00:00:00Z,Claro,1857,0.0893914916532041,0.00753904146472805
Neiva,2018-11-01T00:00:00Z,ETB,30,0.233333333333333,0.133333333333333
Neiva,2018-11-01T00:00:00Z,All providers combined,3612,0.0656146179401993,0.0143964562569214
Neiva,2018-12-01T00:00:00Z,ETB,36,0.111111111111111,0.0833333333333333
Neiva,2018-12-01T00:00:00Z,All providers combined,3155,0.0583201267828843,0.0110935023771791
Neiva,2018-12-01T00:00:00Z,Tigo,6,0,0
Neiva,2018-12-01T00:00:00Z,Movistar,1528,0.0320680628272251,0.0163612565445026
Neiva,2018-12-01T00:00:00Z,Claro,1585,0.0826498422712934,0.00441640378548895
Neiva,2019-01-01T00:00:00Z,All providers combined,4019,0.0582234386663349,0.00696690719084349
Neiva,2019-01-01T00:00:00Z,Tigo,6,0,0
Neiva,2019-01-01T00:00:00Z,Movistar,1942,0.0180226570545829,0.00926879505664263
Neiva,2019-01-01T00:00:00Z,Claro,2048,0.09423828125,0.00341796875
Neiva,2019-01-01T00:00:00Z,ETB,23,0.260869565217391,0.130434782608696
Neiva,2019-02-01T00:00:00Z,Movistar,1965,0.0239185750636132,0.010178117048346
Neiva,2019-02-01T00:00:00Z,Claro,2168,0.0867158671586716,0.00691881918819188
Neiva,2019-02-01T00:00:00Z,Tigo,7,0,0
Neiva,2019-02-01T00:00:00Z,ETB,47,0.425531914893617,0.106382978723404
Neiva,2019-02-01T00:00:00Z,All providers combined,4187,0.0609027943635061,0.00955337950800095
Neiva,2019-03-01T00:00:00Z,All providers combined,4193,0.0622466014786549,0.0104936799427617
Neiva,2019-03-01T00:00:00Z,ETB,23,0.347826086956522,0.173913043478261
Neiva,2019-03-01T00:00:00Z,Claro,2137,0.0926532522227422,0.00982686008423022
Neiva,2019-03-01T00:00:00Z,Tigo,7,0,0
Neiva,2019-03-01T00:00:00Z,Movistar,2026,0.027147087857848,0.00937808489634748
Neiva,2019-04-01T00:00:00Z,Claro,2402,0.104496253122398,0.0124895920066611
Neiva,2019-04-01T00:00:00Z,Tigo,9,0,0
Neiva,2019-04-01T00:00:00Z,Movistar,2078,0.046679499518768,0.0101058710298364
Neiva,2019-04-01T00:00:00Z,ETB,49,0.102040816326531,0
Neiva,2019-04-01T00:00:00Z,All providers combined,4538,0.0777875716174526,0.0112384310268841
Neiva,2019-05-01T00:00:00Z,ETB,115,0.0869565217391304,0.0347826086956522
Neiva,2019-05-01T00:00:00Z,Claro,2358,0.114079728583545,0.00805767599660729
Neiva,2019-05-01T00:00:00Z,Tigo,5,0,0
Neiva,2019-05-01T00:00:00Z,All providers combined,4464,0.0990143369175627,0.0174731182795699
Neiva,2019-05-01T00:00:00Z,Movistar,1986,0.0820745216515609,0.027693856998993
Neiva,2019-06-01T00:00:00Z,Tigo,5,0.2,0
Neiva,2019-06-01T00:00:00Z,Claro,2243,0.139545251894784,0.0196165849308961
Neiva,2019-06-01T00:00:00Z,Movistar,2015,0.0833746898263027,0.0272952853598015
Neiva,2019-06-01T00:00:00Z,ETB,61,0.163934426229508,0.0655737704918033
Neiva,2019-06-01T00:00:00Z,All providers combined,4324,0.113783533765032,0.0238205365402405
Neiva,2019-07-01T00:00:00Z,Claro,2439,0.138991389913899,0.013940139401394
Neiva,2019-07-01T00:00:00Z,ETB,65,0.246153846153846,0.138461538461538
Neiva,2019-07-01T00:00:00Z,Tigo,3,0,0
Neiva,2019-07-01T00:00:00Z,Movistar,1901,0.136244082062073,0.0405049973698054
Neiva,2019-07-01T00:00:00Z,All providers combined,4408,0.13929219600726,0.0272232304900181
Neiva,2019-08-01T00:00:00Z,Tigo,1,1,0
Neiva,2019-08-01T00:00:00Z,ETB,93,0.247311827956989,0.10752688172043
Neiva,2019-08-01T00:00:00Z,Movistar,2183,0.132386623912048,0.0357306459001374
Neiva,2019-08-01T00:00:00Z,Claro,2547,0.13270514330585,0.0180604632901453
Neiva,2019-08-01T00:00:00Z,All providers combined,4824,0.134950248756219,0.0277777777777778
Neiva,2019-09-01T00:00:00Z,Tigo,1,0,0
Neiva,2019-09-01T00:00:00Z,Claro,2349,0.149425287356322,0.0157513835674755
Neiva,2019-09-01T00:00:00Z,ETB,106,0.226415094339623,0.141509433962264
Neiva,2019-09-01T00:00:00Z,All providers combined,4577,0.138518680358313,0.0262180467555167
Neiva,2019-09-01T00:00:00Z,Movistar,2121,0.122112211221122,0.0320603488920321
Neiva,2019-10-01T00:00:00Z,Tigo,1,0,0
Neiva,2019-10-01T00:00:00Z,ETB,58,0.241379310344828,0.137931034482759
Neiva,2019-10-01T00:00:00Z,Claro,2683,0.265001863585539,0.012299664554603
Neiva,2019-10-01T00:00:00Z,Movistar,1877,0.152903569525839,0.0527437400106553
Neiva,2019-10-01T00:00:00Z,All providers combined,4619,0.21909504221693,0.0303095908205239
Neiva,2019-11-01T00:00:00Z,Movistar,1846,0.16955579631636,0.0769230769230769
Neiva,2019-11-01T00:00:00Z,ETB,38,0.342105263157895,0.236842105263158
Neiva,2019-11-01T00:00:00Z,All providers combined,4579,0.276261192400087,0.0428041056999345
Neiva,2019-11-01T00:00:00Z,Claro,2695,0.348423005565863,0.0166975881261596
Neiva,2019-12-01T00:00:00Z,Claro,2947,0.318968442483882,0.0115371564302681
Neiva,2019-12-01T00:00:00Z,ETB,38,0.236842105263158,0.0789473684210526
Neiva,2019-12-01T00:00:00Z,Tigo,1,0,0
Neiva,2019-12-01T00:00:00Z,Movistar,1945,0.201542416452442,0.101799485861183
Neiva,2019-12-01T00:00:00Z,All providers combined,4931,0.271952950719935,0.0476576759278037
Neiva,2020-01-01T00:00:00Z,All providers combined,4916,0.286615134255492,0.0461757526444264
Neiva,2020-01-01T00:00:00Z,Claro,2879,0.362278568947551,0.0118096561306009
Neiva,2020-01-01T00:00:00Z,Tigo,14,0.357142857142857,0.285714285714286
Neiva,2020-01-01T00:00:00Z,ETB,59,0.11864406779661,0
Neiva,2020-01-01T00:00:00Z,Movistar,1964,0.180244399185336,0.0962321792260692
Neiva,2020-02-01T00:00:00Z,All providers combined,5147,0.333786671847678,0.0536234699825141
Neiva,2020-02-01T00:00:00Z,Claro,3073,0.423364790107387,0.0110641067360885
Neiva,2020-02-01T00:00:00Z,Movistar,2033,0.202656173143138,0.118544023610428
Neiva,2020-02-01T00:00:00Z,ETB,41,0.121951219512195,0.024390243902439
Neiva,2020-03-01T00:00:00Z,Movistar,2962,0.206617150573937,0.138082376772451
Neiva,2020-03-01T00:00:00Z,ETB,39,0.461538461538462,0.205128205128205
Neiva,2020-03-01T00:00:00Z,Claro,4442,0.295587573165241,0.00787933363349842
Neiva,2020-03-01T00:00:00Z,All providers combined,7443,0.261050651618971,0.0607282009942227
Neiva,2020-04-01T00:00:00Z,ETB,29,0.344827586206897,0.241379310344828
Neiva,2020-04-01T00:00:00Z,All providers combined,7977,0.274413940077723,0.0754669675316535
Neiva,2020-04-01T00:00:00Z,Movistar,3572,0.216685330347144,0.154255319148936
Neiva,2020-04-01T00:00:00Z,Claro,4376,0.321069469835466,0.010054844606947
Neiva,2020-05-01T00:00:00Z,Claro,5174,0.345187475840742,0.0133359103208349
Neiva,2020-05-01T00:00:00Z,All providers combined,9382,0.284054572585803,0.0745043700703475
Neiva,2020-05-01T00:00:00Z,ETB,63,0.0793650793650794,0.0317460317460317
Neiva,2020-05-01T00:00:00Z,Movistar,4145,0.210856453558504,0.151507840772014
Neiva,2020-06-01T00:00:00Z,All providers combined,8742,0.313886982383894,0.0798444291924045
Neiva,2020-06-01T00:00:00Z,Movistar,4081,0.21832884097035,0.148247978436658
Neiva,2020-06-01T00:00:00Z,ETB,87,0.149425287356322,0.0574712643678161
Neiva,2020-06-01T00:00:00Z,Claro,4574,0.402273721031919,0.0192391779623961
Neiva,2020-07-01T00:00:00Z,Movistar,4531,0.239902891193997,0.166409181196204
Neiva,2020-07-01T00:00:00Z,Claro,4767,0.458779106356199,0.0169918187539333
Neiva,2020-07-01T00:00:00Z,ETB,54,0.148148148148148,0.0740740740740741
Neiva,2020-07-01T00:00:00Z,All providers combined,9352,0.350940975192472,0.0897134302822925
Neiva,2020-08-01T00:00:00Z,Claro,5762,0.491843110031239,0.0152724748351267
Neiva,2020-08-01T00:00:00Z,All providers combined,10399,0.378497932493509,0.0845273583998461
Neiva,2020-08-01T00:00:00Z,Movistar,4596,0.239338555265448,0.171888598781549
Neiva,2020-08-01T00:00:00Z,ETB,41,0.048780487804878,0.024390243902439
Neiva,2020-09-01T00:00:00Z,ETB,55,0.218181818181818,0.127272727272727
Neiva,2020-09-01T00:00:00Z,Movistar,4707,0.258763543658381,0.193329084342469
Neiva,2020-09-01T00:00:00Z,Claro,4785,0.537513061650993,0.0204806687565308
Neiva,2020-09-01T00:00:00Z,All providers combined,9547,0.398240284906253,0.106316120247198
Neiva,2020-10-01T00:00:00Z,ETB,36,0.166666666666667,0.0555555555555556
Neiva,2020-10-01T00:00:00Z,Movistar,4164,0.238232468780019,0.175552353506244
Neiva,2020-10-01T00:00:00Z,Claro,4571,0.553270619120543,0.0280026252461168
Neiva,2020-10-01T00:00:00Z,All providers combined,8771,0.402120624786227,0.0981644054269752
Neiva,2020-11-01T00:00:00Z,ETB,33,0.151515151515152,0.0909090909090909
Neiva,2020-11-01T00:00:00Z,Movistar,3725,0.233288590604027,0.169395973154362
Neiva,2020-11-01T00:00:00Z,Claro,4240,0.574292452830189,0.0308962264150943
Neiva,2020-11-01T00:00:00Z,All providers combined,7998,0.413728432108027,0.095648912228057
Neiva,2020-12-01T00:00:00Z,All providers combined,7247,0.422933627708017,0.103629087898441
Neiva,2020-12-01T00:00:00Z,Movistar,3441,0.253414705027608,0.181633246149375
Neiva,2020-12-01T00:00:00Z,ETB,50,0.12,0.1
Neiva,2020-12-01T00:00:00Z,Claro,3756,0.582268370607029,0.0322151224707135
Neiva,2021-01-01T00:00:00Z,ETB,78,0.192307692307692,0.0897435897435897
Neiva,2021-01-01T00:00:00Z,Movistar,3353,0.186698478974053,0.123769758425291
Neiva,2021-01-01T00:00:00Z,Claro,3920,0.541326530612245,0.025
Neiva,2021-01-01T00:00:00Z,All providers combined,7351,0.375867228948442,0.0707386750102027
Neiva,2021-02-01T00:00:00Z,ETB,156,0.179487179487179,0.0897435897435897
Neiva,2021-02-01T00:00:00Z,All providers combined,8447,0.423345566473304,0.0938794838404167
Neiva,2021-02-01T00:00:00Z,Claro,4647,0.59371637615666,0.0402410157090596
Neiva,2021-02-01T00:00:00Z,Movistar,3644,0.216520307354555,0.162458836443469
Neiva,2021-03-01T00:00:00Z,ETB,72,0.222222222222222,0.125
Neiva,2021-03-01T00:00:00Z,All providers combined,7608,0.435594111461619,0.10068349106204
Neiva,2021-03-01T00:00:00Z,Movistar,3331,0.220054037826479,0.161212848994296
Neiva,2021-03-01T00:00:00Z,Claro,4205,0.609988109393579,0.0523186682520808
Neiva,2021-04-01T00:00:00Z,All providers combined,6535,0.456924254016832,0.0988523335883703
Neiva,2021-04-01T00:00:00Z,Movistar,2795,0.205366726296959,0.162790697674419
Neiva,2021-04-01T00:00:00Z,ETB,87,0.275862068965517,0.172413793103448
Neiva,2021-04-01T00:00:00Z,Claro,3653,0.6537092800438,0.0481795784286887
Neiva,2021-05-01T00:00:00Z,All providers combined,7022,0.470236399886072,0.113785246368556
Neiva,2021-05-01T00:00:00Z,ETB,86,0.395348837209302,0.186046511627907
Neiva,2021-05-01T00:00:00Z,Movistar,3158,0.246358454718176,0.189993666877771
Neiva,2021-05-01T00:00:00Z,Claro,3778,0.659078877713076,0.048438327157226
Neiva,2021-06-01T00:00:00Z,Movistar,3214,0.274113254511512,0.213441194772869
Neiva,2021-06-01T00:00:00Z,Claro,4995,0.74034034034034,0.0634634634634635
Neiva,2021-06-01T00:00:00Z,ETB,89,0.370786516853933,0.247191011235955
Neiva,2021-06-01T00:00:00Z,All providers combined,8298,0.555796577488551,0.1235237406604
Neiva,2021-07-01T00:00:00Z,Claro,4553,0.686141005930156,0.0549088513068307
Neiva,2021-07-01T00:00:00Z,ETB,143,0.216783216783217,0.0769230769230769
Neiva,2021-07-01T00:00:00Z,All providers combined,8285,0.516234158117079,0.143874471937236
Neiva,2021-07-01T00:00:00Z,Movistar,3589,0.312621900250766,0.259403733630538
Neiva,2021-08-01T00:00:00Z,Movistar,2970,0.354208754208754,0.290909090909091
Neiva,2021-08-01T00:00:00Z,All providers combined,7447,0.544514569625352,0.153216060158453
Neiva,2021-08-01T00:00:00Z,Claro,4293,0.687631027253669,0.0580013976240391
Neiva,2021-08-01T00:00:00Z,ETB,184,0.277173913043478,0.152173913043478
Neiva,2021-09-01T00:00:00Z,ETB,197,0.304568527918782,0.131979695431472
Neiva,2021-09-01T00:00:00Z,Movistar,1887,0.363540010598834,0.294117647058824
Neiva,2021-09-01T00:00:00Z,Claro,3592,0.730512249443207,0.0771158129175946
Neiva,2021-09-01T00:00:00Z,All providers combined,5676,0.593727977448908,0.151162790697674
Neiva,2021-10-01T00:00:00Z,ETB,87,0.114942528735632,0.0229885057471264
Neiva,2021-10-01T00:00:00Z,Claro,3383,0.745787762341117,0.085427135678392
Neiva,2021-10-01T00:00:00Z,Movistar,1558,0.406290115532734,0.329910141206675
Neiva,2021-10-01T00:00:00Z,All providers combined,5028,0.629673826571201,0.160103420843278
Neiva,2021-11-01T00:00:00Z,Movistar,1400,0.4,0.338571428571429
Neiva,2021-11-01T00:00:00Z,ETB,119,0.252100840336134,0.117647058823529
Neiva,2021-11-01T00:00:00Z,Claro,3418,0.735225277940316,0.172908133411352
Neiva,2021-11-01T00:00:00Z,All providers combined,4937,0.628519343731011,0.218553777597731
Neiva,2021-12-01T00:00:00Z,All providers combined,5865,0.62080136402387,0.246206308610401
Neiva,2021-12-01T00:00:00Z,Movistar,1478,0.506765899864682,0.430987821380244
Neiva,2021-12-01T00:00:00Z,Tigo,1,0,0
Neiva,2021-12-01T00:00:00Z,ETB,123,0.260162601626016,0.121951219512195
Neiva,2021-12-01T00:00:00Z,Claro,4263,0.670889045273282,0.185784658691063
Neiva,2022-01-01T00:00:00Z,Claro,3438,0.775159976730657,0.283013379872019
Neiva,2022-01-01T00:00:00Z,Movistar,1366,0.404831625183016,0.323572474377745
