Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;may-20;19200;4718;all;N/A;median;4718;41;19663;5079;19.66;5.08
All Providers Combined;Montería, Montería, Córdoba, Colombia;;may-20;16689;4157;all;N/A;median;4157;33;13852;4491;13.85;4.49
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;may-20;46293;10415;all;N/A;median;10415;39;21570;5693;21.57;5.69
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;may-20;26764;6279;all;N/A;median;6279;46;15763;4956;15.76;4.96
All Providers Combined;Pasto, Pasto, Narino, Colombia;;jun-20;25047;6031;all;N/A;median;6031;35;15556;5195;15.56;5.20
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;jun-20;18633;4687;all;N/A;median;4687;26;21153;5217;21.15;5.22
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;jun-20;7986;1792;all;N/A;median;1792;27;17492;4974;17.49;4.97
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;jun-20;18828;4949;all;N/A;median;4949;26;21614;5150;21.61;5.15
All Providers Combined;Montería, Montería, Córdoba, Colombia;;jun-20;14302;3828;all;N/A;median;3828;28;15361;4857;15.36;4.86
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;jun-20;45645;10830;all;N/A;median;10830;26;20214;5269;20.21;5.27
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;jun-20;22567;5712;all;N/A;median;5712;29;18066;5252;18.07;5.25
All Providers Combined;Pasto, Pasto, Narino, Colombia;;jul-20;26181;6426;all;N/A;median;6426;36;16565;5178;16.57;5.18
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;jul-20;19089;4746;all;N/A;median;4746;25;21578;5243;21.58;5.24
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;jul-20;9643;2117;all;N/A;median;2117;37;13744;4863;13.74;4.86
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;jul-20;20932;5252;all;N/A;median;5252;25;21736;5201;21.74;5.20
All Providers Combined;Montería, Montería, Córdoba, Colombia;;jul-20;18398;4684;all;N/A;median;4684;32;13303;4878;13.30;4.88
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;jul-20;52472;13047;all;N/A;median;13047;26;19340;5247;19.34;5.25
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;jul-20;22363;5861;all;N/A;median;5861;30;19978;5473;19.98;5.47
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Aug 2020;24561;6287;all;N/A;median;6287;36;18177;5417;18.18;5.42
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Aug 2020;20254;5422;all;N/A;median;5422;26;21835;5304;21.84;5.30
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Aug 2020;8498;2044;all;N/A;median;2044;28;17421;4979;17.42;4.98
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Aug 2020;19913;5063;all;N/A;median;5063;25;23563;5249;23.56;5.25
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Aug 2020;20634;5086;all;N/A;median;5086;30;16538;5013;16.54;5.01
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Aug 2020;59279;15272;all;N/A;median;15272;27;18179;5172;18.18;5.17
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Aug 2020;23465;5736;all;N/A;median;5736;30;22018;5699;22.02;5.70
All Providers Combined;Pasto, Pasto, Narino, Colombia;;sep-20;24237;6415;all;N/A;median;6415;35;21498;5820;21.50;5.82
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;sep-20;21100;5566;all;N/A;median;5566;24;22974;5538;22.97;5.54
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;sep-20;8049;2125;all;N/A;median;2125;26;18374;4936;18.37;4.94
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;sep-20;20530;5179;all;N/A;median;5179;26;23762;5204;23.76;5.20
All Providers Combined;Montería, Montería, Córdoba, Colombia;;sep-20;18838;4949;all;N/A;median;4949;27;19312;5164;19.31;5.16
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;sep-20;58826;15739;all;N/A;median;15739;27;19693;5226;19.69;5.23
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;sep-20;25891;6346;all;N/A;median;6346;30;21743;5596;21.74;5.60
All Providers Combined;Pasto, Pasto, Narino, Colombia;;oct-20;22615;6500;all;N/A;median;6500;34;23747;5977;23.75;5.98
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;oct-20;18553;5275;all;N/A;median;5275;24;23046;5727;23.05;5.73
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;oct-20;7338;2088;all;N/A;median;2088;27;18645;5059;18.65;5.06
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;oct-20;24800;5856;all;N/A;median;5856;27;21597;5164;21.60;5.16
All Providers Combined;Montería, Montería, Córdoba, Colombia;;oct-20;16784;4508;all;N/A;median;4508;27;18782;5110;18.78;5.11
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;oct-20;56144;15456;all;N/A;median;15456;27;20081;5295;20.08;5.30
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;oct-20;19959;5722;all;N/A;median;5722;30;22711;5755;22.71;5.76
All Providers Combined;Pasto, Pasto, Narino, Colombia;;nov-20;20175;5911;all;N/A;median;5911;33;24968;6357;24.97;6.36
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;nov-20;16612;4764;all;N/A;median;4764;27;21899;5733;21.90;5.73
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;nov-20;6763;1966;all;N/A;median;1966;28;18530;5103;18.53;5.10
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;nov-20;24021;5730;all;N/A;median;5730;28;23757;5189;23.76;5.19
All Providers Combined;Montería, Montería, Córdoba, Colombia;;nov-20;14767;4155;all;N/A;median;4155;30;18743;5190;18.74;5.19
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;nov-20;51721;14560;all;N/A;median;14560;28;20563;5262;20.56;5.26
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;nov-20;18434;5451;all;N/A;median;5451;30;23386;6016;23.39;6.02
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Dec 2020;18292;5232;all;N/A;median;5232;32;25167;6540;25.17;6.54
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Dec 2020;15815;4324;all;N/A;median;4324;25;22965;5977;22.97;5.98
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Dec 2020;4971;1595;all;N/A;median;1595;25;21939;5204;21.94;5.20
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Dec 2020;13611;4143;all;N/A;median;4143;28;26841;5518;26.84;5.52
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Dec 2020;13064;3547;all;N/A;median;3547;26;19700;5237;19.70;5.24
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Dec 2020;40862;11952;all;N/A;median;11952;27;21449;5269;21.45;5.27
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Dec 2020;16550;4854;all;N/A;median;4854;31;23576;6333;23.58;6.33
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Jan 2021;20501;5611;all;N/A;median;5611;33;25809;6488;25.81;6.49
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Jan 2021;17034;4768;all;N/A;median;4768;27;22607;5648;22.61;5.65
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Jan 2021;9640;2393;all;N/A;median;2393;36;17378;5067;17.38;5.07
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Jan 2021;18137;4939;all;N/A;median;4939;29;26440;5282;26.44;5.28
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Jan 2021;13056;3631;all;N/A;median;3631;25;21407;5355;21.41;5.36
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Jan 2021;67800;17840;all;N/A;median;17840;33;22999;5170;23.00;5.17
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Jan 2021;19938;5407;all;N/A;median;5407;32;23805;6297;23.81;6.30
All Providers Combined;Pasto, Pasto, Narino, Colombia;;feb-21;23591;6576;all;N/A;median;6576;35;26517;6562;26.52;6.56
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;feb-21;18620;5396;all;N/A;median;5396;26;25772;5977;25.77;5.98
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;feb-21;9966;2564;all;N/A;median;2564;31;20808;5191;20.81;5.19
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;feb-21;21103;5440;all;N/A;median;5440;27;27511;5968;27.51;5.97
All Providers Combined;Montería, Montería, Córdoba, Colombia;;feb-21;18999;4774;all;N/A;median;4774;27;19529;5773;19.53;5.77
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;feb-21;65689;17597;all;N/A;median;17597;31;22710;5269;22.71;5.27
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;feb-21;22401;5919;all;N/A;median;5919;31;25600;6514;25.60;6.51
All Providers Combined;Pasto, Pasto, Narino, Colombia;;mar-21;25414;6614;all;N/A;median;6614;34;24691;6580;24.69;6.58
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;mar-21;20560;5551;all;N/A;median;5551;24;25551;6155;25.55;6.16
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;mar-21;7270;1875;all;N/A;median;1875;21;24703;5262;24.70;5.26
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;mar-21;19328;5439;all;N/A;median;5439;28;30031;6200;30.03;6.20
All Providers Combined;Montería, Montería, Córdoba, Colombia;;mar-21;16363;4695;all;N/A;median;4695;26;23536;5560;23.54;5.56
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;mar-21;56750;15653;all;N/A;median;15653;29;24749;5715;24.75;5.72
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;mar-21;22948;6147;all;N/A;median;6147;30;26332;6561;26.33;6.56
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Apr 2021;24946;6496;all;N/A;median;6496;34;27023;6606;27.02;6.61
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Apr 2021;19816;5361;all;N/A;median;5361;23;26975;6370;26.98;6.37
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Apr 2021;7282;1803;all;N/A;median;1803;18;27560;5573;27.56;5.57
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Apr 2021;17480;5273;all;N/A;median;5273;27;31114;6182;31.11;6.18
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Apr 2021;18344;5423;all;N/A;median;5423;27;29318;6239;29.32;6.24
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Apr 2021;50504;14636;all;N/A;median;14636;27;26215;6050;26.22;6.05
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Apr 2021;21939;5778;all;N/A;median;5778;29;28632;6593;28.63;6.59
All Providers Combined;Pasto, Pasto, Narino, Colombia;;may-21;21358;5629;all;N/A;median;5629;31;28843;6609;28.84;6.61
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;may-21;16701;4890;all;N/A;median;4890;23;29999;6552;30.00;6.55
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;may-21;7412;1968;all;N/A;median;1968;20;29553;6002;29.55;6.00
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;may-21;15596;4473;all;N/A;median;4473;25;33710;6436;33.71;6.44
All Providers Combined;Montería, Montería, Córdoba, Colombia;;may-21;17548;4862;all;N/A;median;4862;25;32084;6344;32.08;6.34
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;may-21;79434;20965;all;N/A;median;20965;30;26434;5269;26.43;5.27
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;may-21;20748;5389;all;N/A;median;5389;27;29588;6599;29.59;6.60
All Providers Combined;Pasto, Pasto, Narino, Colombia;;jun-21;22223;5771;all;N/A;median;5771;26;31852;7379;31.85;7.38
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;jun-21;18231;5137;all;N/A;median;5137;26;33116;8475;33.12;8.48
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;jun-21;7596;2053;all;N/A;median;2053;21;28335;6064;28.34;6.06
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;jun-21;15947;4581;all;N/A;median;4581;23;39190;7340;39.19;7.34
All Providers Combined;Montería, Montería, Córdoba, Colombia;;jun-21;15926;4615;all;N/A;median;4615;26;34878;7705;34.88;7.71
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;jun-21;37621;10405;all;N/A;median;10405;22;31534;6520;31.53;6.52
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;jun-21;21077;5705;all;N/A;median;5705;23;32270;8166;32.27;8.17
All Providers Combined;Pasto, Pasto, Narino, Colombia;;jul-21;24035;6349;all;N/A;median;6349;26;32921;8625;32.92;8.63
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;jul-21;19873;5454;all;N/A;median;5454;24;36646;9434;36.65;9.43
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;jul-21;7375;2079;all;N/A;median;2079;23;30391;7353;30.39;7.35
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;jul-21;17927;4954;all;N/A;median;4954;24;36521;8690;36.52;8.69
All Providers Combined;Montería, Montería, Córdoba, Colombia;;jul-21;16127;4816;all;N/A;median;4816;26;38761;9676;38.76;9.68
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;jul-21;35959;9972;all;N/A;median;9972;21;35083;8150;35.08;8.15
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;jul-21;22676;5998;all;N/A;median;5998;22;33761;8835;33.76;8.84
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Aug 2021;23370;6138;all;N/A;median;6138;25;35188;9265;35.19;9.27
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Aug 2021;16078;4938;all;N/A;median;4938;24;40278;9876;40.28;9.88
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Aug 2021;7381;2098;all;N/A;median;2098;22;30821;8914;30.82;8.91
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Aug 2021;16406;4890;all;N/A;median;4890;22;42821;9901;42.82;9.90
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Aug 2021;18317;5454;all;N/A;median;5454;25;41078;10414;41.08;10.41
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Aug 2021;38128;10690;all;N/A;median;10690;22;38244;8566;38.24;8.57
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Aug 2021;22792;5950;all;N/A;median;5950;22;35136;9663;35.14;9.66
All Providers Combined;Pasto, Pasto, Narino, Colombia;;sep-21;17835;5130;all;N/A;median;5130;24;38153;9479;38.15;9.48
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;sep-21;14559;4480;all;N/A;median;4480;23;42259;10154;42.26;10.15
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;sep-21;7170;2107;all;N/A;median;2107;23;32499;9149;32.50;9.15
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;sep-21;15434;4423;all;N/A;median;4423;23;45958;10158;45.96;10.16
All Providers Combined;Montería, Montería, Córdoba, Colombia;;sep-21;18956;4769;all;N/A;median;4769;21;40776;10407;40.78;10.41
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;sep-21;39709;10726;all;N/A;median;10726;22;42507;8860;42.51;8.86
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;sep-21;21595;5424;all;N/A;median;5424;21;41744;10053;41.74;10.05
All Providers Combined;Pasto, Pasto, Narino, Colombia;;oct-21;16718;4986;all;N/A;median;4986;23;39337;10178;39.34;10.18
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;oct-21;19500;5826;all;N/A;median;5826;27;37636;10279;37.64;10.28
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;oct-21;6267;2071;all;N/A;median;2071;19;37150;9011;37.15;9.01
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;oct-21;15143;4636;all;N/A;median;4636;21;49342;10449;49.34;10.45
All Providers Combined;Montería, Montería, Córdoba, Colombia;;oct-21;16447;4441;all;N/A;median;4441;20;42008;10512;42.01;10.51
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;oct-21;31249;8948;all;N/A;median;8948;21;44227;9919;44.23;9.92
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;oct-21;17708;5225;all;N/A;median;5225;21;40896;10278;40.90;10.28
All Providers Combined;Pasto, Pasto, Narino, Colombia;;nov-21;14306;4602;all;N/A;median;4602;24;42889;10796;42.89;10.80
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;nov-21;16622;5092;all;N/A;median;5092;24;44492;10880;44.49;10.88
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;nov-21;5328;1812;all;N/A;median;1812;17;43255;10125;43.26;10.13
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;nov-21;13687;4181;all;N/A;median;4181;22;52197;10772;52.20;10.77
All Providers Combined;Montería, Montería, Córdoba, Colombia;;nov-21;15851;4351;all;N/A;median;4351;21;42184;10787;42.18;10.79
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;nov-21;28606;8418;all;N/A;median;8418;22;47353;10921;47.35;10.92
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;nov-21;17779;5191;all;N/A;median;5191;21;40745;10667;40.75;10.67
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Dec 2021;15359;4759;all;N/A;median;4759;23;43868;11044;43.87;11.04
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Dec 2021;14743;4429;all;N/A;median;4429;21;46453;11036;46.45;11.04
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Dec 2021;5512;1754;all;N/A;median;1754;17;39648;9873;39.65;9.87
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Dec 2021;12372;3963;all;N/A;median;3963;23;50142;10883;50.14;10.88
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Dec 2021;14643;4134;all;N/A;median;4134;18;50992;11811;50.99;11.81
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Dec 2021;29942;9044;all;N/A;median;9044;21;48968;11315;48.97;11.32
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Dec 2021;16610;4904;all;N/A;median;4904;21;44770;11049;44.77;11.05
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Jan 2022;15471;4548;all;N/A;median;4548;25;42298;11114;42.30;11.11
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Jan 2022;14788;4402;all;N/A;median;4402;25;49032;11760;49.03;11.76
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Jan 2022;5795;1945;all;N/A;median;1945;18;39037;9901;39.04;9.90
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Jan 2022;11395;3401;all;N/A;median;3401;22;55598;11240;55.60;11.24
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Jan 2022;15229;4225;all;N/A;median;4225;19;51037;14700;51.04;14.70
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Jan 2022;31605;9513;all;N/A;median;9513;22;50236;12826;50.24;12.83
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Jan 2022;17390;4766;all;N/A;median;4766;20;44534;11272;44.53;11.27
All Providers Combined;Pasto, Pasto, Narino, Colombia;;feb-22;15800;4662;all;N/A;median;4662;24;47678;16479;47.68;16.48
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;feb-22;15270;4553;all;N/A;median;4553;21;53517;16512;53.52;16.51
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;feb-22;5772;1849;all;N/A;median;1849;17;43999;10564;44.00;10.56
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;feb-22;9519;2770;all;N/A;median;2770;22;66577;15450;66.58;15.45
All Providers Combined;Montería, Montería, Córdoba, Colombia;;feb-22;13476;3724;all;N/A;median;3724;17;57836;18855;57.84;18.86
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;feb-22;29263;8497;all;N/A;median;8497;22;53534;16951;53.53;16.95
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;feb-22;17494;4752;all;N/A;median;4752;20;46666;15432;46.67;15.43
All Providers Combined;Pasto, Pasto, Narino, Colombia;;mar-22;15936;4461;all;N/A;median;4461;25;49389;19190;49.39;19.19
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;mar-22;14885;4648;all;N/A;median;4648;22;57623;19246;57.62;19.25
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;mar-22;4342;1428;all;N/A;median;1428;16;52562;13551;52.56;13.55
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;mar-22;8865;2524;all;N/A;median;2524;22;62900;15769;62.90;15.77
All Providers Combined;Montería, Montería, Córdoba, Colombia;;mar-22;13275;3751;all;N/A;median;3751;17;59270;19499;59.27;19.50
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;mar-22;26797;7119;all;N/A;median;7119;23;56581;19517;56.58;19.52
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;mar-22;19755;5006;all;N/A;median;5006;20;48871;18826;48.87;18.83
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Apr 2022;18579;4833;all;N/A;median;4833;25;52386;17708;52.39;17.71
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Apr 2022;14062;4306;all;N/A;median;4306;21;56277;20514;56.28;20.51
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Apr 2022;4836;1402;all;N/A;median;1402;16;54331;16546;54.33;16.55
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Apr 2022;9673;2444;all;N/A;median;2444;22;70472;18067;70.47;18.07
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Apr 2022;11247;3435;all;N/A;median;3435;17;54999;19522;55.00;19.52
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Apr 2022;25528;6843;all;N/A;median;6843;23;56369;19100;56.37;19.10
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Apr 2022;20482;5328;all;N/A;median;5328;22;54685;18463;54.69;18.46
All Providers Combined;Pasto, Pasto, Narino, Colombia;;may-22;22330;4794;all;N/A;median;4794;27;45682;18323;45.68;18.32
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;may-22;13063;3905;all;N/A;median;3905;21;55044;20966;55.04;20.97
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;may-22;4598;1430;all;N/A;median;1430;16;51952;14674;51.95;14.67
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;may-22;10029;2573;all;N/A;median;2573;22;74395;17450;74.40;17.45
All Providers Combined;Montería, Montería, Córdoba, Colombia;;may-22;12642;3376;all;N/A;median;3376;18;63594;21336;63.59;21.34
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;may-22;25934;6791;all;N/A;median;6791;22;60206;19766;60.21;19.77
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;may-22;22650;5483;all;N/A;median;5483;25;50846;17000;50.85;17.00
All Providers Combined;Pasto, Pasto, Narino, Colombia;;jun-22;14359;4092;all;N/A;median;4092;23;55761;22859;55.76;22.86
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;jun-22;12495;3859;all;N/A;median;3859;20;59778;22243;59.78;22.24
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;jun-22;4267;1257;all;N/A;median;1257;16;63058;18445;63.06;18.45
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;jun-22;10557;2488;all;N/A;median;2488;22;80393;18236;80.39;18.24
All Providers Combined;Montería, Montería, Córdoba, Colombia;;jun-22;10627;3131;all;N/A;median;3131;17;59074;21944;59.07;21.94
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;jun-22;23578;6154;all;N/A;median;6154;23;62611;22914;62.61;22.91
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;jun-22;16271;4555;all;N/A;median;4555;20;52177;22303;52.18;22.30
All Providers Combined;Pasto, Pasto, Narino, Colombia;;jul-22;13775;4077;all;N/A;median;4077;25;58639;22099;58.64;22.10
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;jul-22;12631;3925;all;N/A;median;3925;20;64195;23514;64.20;23.51
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;jul-22;4349;1329;all;N/A;median;1329;16;63441;18534;63.44;18.53
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;jul-22;8848;2483;all;N/A;median;2483;22;93833;19885;93.83;19.89
All Providers Combined;Montería, Montería, Córdoba, Colombia;;jul-22;11405;3261;all;N/A;median;3261;17;63757;23484;63.76;23.48
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;jul-22;24990;6421;all;N/A;median;6421;22;63455;23266;63.46;23.27
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;jul-22;17464;4639;all;N/A;median;4639;20;59927;22220;59.93;22.22
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Aug 2022;15038;4405;all;N/A;median;4405;24;56969;23401;56.97;23.40
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Aug 2022;12956;3932;all;N/A;median;3932;17;60466;25809;60.47;25.81
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Aug 2022;4540;1330;all;N/A;median;1330;15;74495;19525;74.50;19.53
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Aug 2022;10498;2840;all;N/A;median;2840;24;94479;19589;94.48;19.59
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Aug 2022;10679;3292;all;N/A;median;3292;16;65772;23522;65.77;23.52
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Aug 2022;25090;6954;all;N/A;median;6954;22;70392;23804;70.39;23.80
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Aug 2022;15830;4496;all;N/A;median;4496;20;57262;23987;57.26;23.99
All Providers Combined;Pasto, Pasto, Narino, Colombia;;sep-22;11486;3550;all;N/A;median;3550;23;58774;26986;58.77;26.99
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;sep-22;13079;3764;all;N/A;median;3764;14;67686;28335;67.69;28.34
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;sep-22;4443;1244;all;N/A;median;1244;14;76989;23380;76.99;23.38
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;sep-22;10241;2847;all;N/A;median;2847;25;105873;25618;105.87;25.62
All Providers Combined;Montería, Montería, Córdoba, Colombia;;sep-22;9260;2891;all;N/A;median;2891;15;58334;24145;58.33;24.15
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;sep-22;23368;6416;all;N/A;median;6416;21;66595;25362;66.60;25.36
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;sep-22;14787;4079;all;N/A;median;4079;19;60594;28530;60.59;28.53
All Providers Combined;Pasto, Pasto, Narino, Colombia;;oct-22;11936;3595;all;N/A;median;3595;22;59735;27119;59.74;27.12
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;oct-22;13591;4070;all;N/A;median;4070;15;65032;29002;65.03;29.00
