Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;nov-21;13883;4039;all;N/A;mean;4039;21;70215;29589;70.22;29.59
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;Dec 2021;64488;20099;all;N/A;mean;20099;29;101191;63543;101.19;63.54
All Providers Combined;Bogotá, Bogota, Colombia;;Dec 2021;832064;260524;all;N/A;mean;260524;16;95828;60741;95.83;60.74
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;Dec 2021;144254;44832;all;N/A;mean;44832;24;91149;50632;91.15;50.63
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;Dec 2021;196341;65309;all;N/A;mean;65309;19;89793;42039;89.79;42.04
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;Dec 2021;64640;20365;all;N/A;mean;20365;32;86005;55294;86.01;55.29
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;Dec 2021;23957;7286;all;N/A;mean;7286;26;87447;57605;87.45;57.61
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;Dec 2021;24692;7747;all;N/A;mean;7747;19;90524;58233;90.52;58.23
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;Dec 2021;23030;6974;all;N/A;mean;6974;24;85150;60822;85.15;60.82
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;Dec 2021;30278;9285;all;N/A;mean;9285;33;75124;17494;75.12;17.49
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;Dec 2021;12494;3909;all;N/A;mean;3909;21;77387;30693;77.39;30.69
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;Jan 2022;69774;20195;all;N/A;mean;20195;30;99533;65620;99.53;65.62
All Providers Combined;Bogotá, Bogota, Colombia;;Jan 2022;905088;272768;all;N/A;mean;272768;15;98621;64495;98.62;64.50
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;Jan 2022;144880;42620;all;N/A;mean;42620;25;90618;54887;90.62;54.89
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;Jan 2022;216811;68557;all;N/A;mean;68557;22;88722;42867;88.72;42.87
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;Jan 2022;74945;21709;all;N/A;mean;21709;32;90119;59334;90.12;59.33
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;Jan 2022;26169;7842;all;N/A;mean;7842;26;89779;56965;89.78;56.97
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;Jan 2022;27910;8077;all;N/A;mean;8077;20;91297;57291;91.30;57.29
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;Jan 2022;27178;7902;all;N/A;mean;7902;25;85819;59185;85.82;59.19
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;Jan 2022;32577;8608;all;N/A;mean;8608;37;78281;20081;78.28;20.08
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;Jan 2022;13952;4031;all;N/A;mean;4031;20;72097;32778;72.10;32.78
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
