Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;Device Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Movistar;Boyaca, Colombia;;Jan 2020;363;150;N/A;cellular;median;150;38;7475;3646;7.48;3.65
Movistar;Caldas, Colombia;;Jan 2020;165;82;N/A;cellular;median;82;44;12401;10282;12.40;10.28
Movistar;Caquetá, Colombia;;Jan 2020;43;29;N/A;cellular;median;29;39;6473;3308;6.47;3.31
Movistar;Casanare, Colombia;;Jan 2020;50;28;N/A;cellular;median;28;36;6822;2060;6.82;2.06
Movistar;Cauca Department, Colombia;;Jan 2020;172;103;N/A;cellular;median;103;41;7487;4301;7.49;4.30
Movistar;Cesar, Colombia;;Jan 2020;208;109;N/A;cellular;median;109;67;12757;5722;12.76;5.72
Movistar;Choco, Colombia;;Jan 2020;28;15;N/A;cellular;median;15;48;7409;9018;7.41;9.02
Movistar;Cordoba, Colombia;;Jan 2020;92;43;N/A;cellular;median;43;60;6271;6382;6.27;6.38
Movistar;Cundinamarca, Colombia;;Jan 2020;939;453;N/A;cellular;median;453;31;6801;3538;6.80;3.54
Movistar;Huila, Colombia;;Jan 2020;242;129;N/A;cellular;median;129;38;10124;4698;10.12;4.70
Movistar;La Guajira, Colombia;;Jan 2020;127;49;N/A;cellular;median;49;68;6914;5565;6.91;5.57
Movistar;Magdalena, Colombia;;Jan 2020;200;112;N/A;cellular;median;112;64;7910;7596;7.91;7.60
Movistar;Meta, Colombia;;Jan 2020;217;115;N/A;cellular;median;115;34;11091;4604;11.09;4.60
Movistar;Narino, Colombia;;Jan 2020;282;153;N/A;cellular;median;153;42;14235;10295;14.24;10.30
Movistar;North Santander, Colombia;;Jan 2020;249;137;N/A;cellular;median;137;64;15793;6291;15.79;6.29
Movistar;Putumayo, Colombia;;Jan 2020;46;24;N/A;cellular;median;24;56;6101;948;6.10;0.95
Movistar;Quindio, Colombia;;Jan 2020;268;103;N/A;cellular;median;103;44;10609;6496;10.61;6.50
Movistar;Risaralda, Colombia;;Jan 2020;409;128;N/A;cellular;median;128;44;9425;9316;9.43;9.32
Movistar;San Andrés and Providencia, Colombia;;Jan 2020;91;31;N/A;cellular;median;31;118;6044;3935;6.04;3.94
Movistar;Santander Department, Colombia;;Jan 2020;1294;639;N/A;cellular;median;639;56;14672;6382;14.67;6.38
Movistar;Sucre, Colombia;;Jan 2020;49;32;N/A;cellular;median;32;63;10175;7296;10.18;7.30
Movistar;Tolima, Colombia;;Jan 2020;358;182;N/A;cellular;median;182;35;13242;4288;13.24;4.29
Movistar;Valle del Cauca, Colombia;;Jan 2020;2996;1546;N/A;cellular;median;1546;38;12305;10277;12.31;10.28
Movistar;Vaupes, Colombia;;Jan 2020;4;3;N/A;cellular;median;3;78;114;12740;0.11;12.74
Movistar;Vichada, Colombia;;Jan 2020;3;3;N/A;cellular;median;3;76;7369;3410;7.37;3.41
Movistar;Guaviare, Colombia;;Jan 2020;14;6;N/A;cellular;median;6;40;9236;8235;9.24;8.24
Movistar;Amazonas, Colombia;;feb-20;;;N/A;cellular;median;;;;;;
Movistar;Guainia, Colombia;;feb-20;;;N/A;cellular;median;;;;;;
Movistar;Vaupes, Colombia;;feb-20;;;N/A;cellular;median;;;;;;
Movistar;Antioquia, Colombia;;feb-20;1584;785;N/A;cellular;median;785;39;12663;6053;12.66;6.05
Movistar;Arauca, Colombia;;feb-20;41;23;N/A;cellular;median;23;64;16964;8009;16.96;8.01
Movistar;Atlantico, Colombia;;feb-20;865;441;N/A;cellular;median;441;56;14115;7613;14.12;7.61
Movistar;Bogota, Colombia;;feb-20;6077;2963;N/A;cellular;median;2963;26;10444;6976;10.44;6.98
Movistar;Bolivar, Colombia;;feb-20;335;180;N/A;cellular;median;180;57;13636;7463;13.64;7.46
Movistar;Boyaca, Colombia;;feb-20;340;140;N/A;cellular;median;140;37;7345;2640;7.35;2.64
Movistar;Caldas, Colombia;;feb-20;155;79;N/A;cellular;median;79;43;15403;9453;15.40;9.45
Movistar;Caquetá, Colombia;;feb-20;46;26;N/A;cellular;median;26;39;8916;4430;8.92;4.43
Movistar;Casanare, Colombia;;feb-20;58;25;N/A;cellular;median;25;37;11861;3068;11.86;3.07
Movistar;Cauca Department, Colombia;;feb-20;127;68;N/A;cellular;median;68;40;6475;1526;6.48;1.53
Movistar;Cesar, Colombia;;feb-20;186;103;N/A;cellular;median;103;63;12238;8195;12.24;8.20
Movistar;Choco, Colombia;;feb-20;15;14;N/A;cellular;median;14;49;6207;1476;6.21;1.48
Movistar;Cordoba, Colombia;;feb-20;100;49;N/A;cellular;median;49;58;8439;7288;8.44;7.29
Movistar;Cundinamarca, Colombia;;feb-20;770;376;N/A;cellular;median;376;29;7619;4055;7.62;4.06
Movistar;Huila, Colombia;;feb-20;240;132;N/A;cellular;median;132;38;11825;4528;11.83;4.53
Movistar;La Guajira, Colombia;;feb-20;102;41;N/A;cellular;median;41;65;8562;4187;8.56;4.19
Movistar;Magdalena, Colombia;;feb-20;154;80;N/A;cellular;median;80;62;9020;9895;9.02;9.90
Movistar;Meta, Colombia;;feb-20;215;103;N/A;cellular;median;103;35;11645;5225;11.65;5.23
Movistar;Narino, Colombia;;feb-20;257;129;N/A;cellular;median;129;43;10291;7960;10.29;7.96
Movistar;North Santander, Colombia;;feb-20;217;124;N/A;cellular;median;124;58;15526;5459;15.53;5.46
Movistar;Putumayo, Colombia;;feb-20;24;16;N/A;cellular;median;16;49;6449;2946;6.45;2.95
Movistar;Quindio, Colombia;;feb-20;177;89;N/A;cellular;median;89;42;18407;8566;18.41;8.57
Movistar;Risaralda, Colombia;;feb-20;183;100;N/A;cellular;median;100;43;12445;5909;12.45;5.91
Movistar;San Andrés and Providencia, Colombia;;feb-20;51;28;N/A;cellular;median;28;119;3719;3459;3.72;3.46
Movistar;Santander Department, Colombia;;feb-20;1040;538;N/A;cellular;median;538;53;16469;6176;16.47;6.18
Movistar;Sucre, Colombia;;feb-20;67;33;N/A;cellular;median;33;58;12729;4759;12.73;4.76
Movistar;Tolima, Colombia;;feb-20;301;159;N/A;cellular;median;159;34;15550;4526;15.55;4.53
Movistar;Valle del Cauca, Colombia;;feb-20;2786;1512;N/A;cellular;median;1512;37;14661;10002;14.66;10.00
Movistar;Vichada, Colombia;;feb-20;3;3;N/A;cellular;median;3;68;5211;4883;5.21;4.88
Movistar;Guaviare, Colombia;;feb-20;6;4;N/A;cellular;median;4;27;12181;6877;12.18;6.88
Movistar;Antioquia, Colombia;;mar-20;2000;1058;N/A;cellular;median;1058;39;11787;5121;11.79;5.12
Movistar;Arauca, Colombia;;mar-20;51;26;N/A;cellular;median;26;58;5061;5050;5.06;5.05
Movistar;Atlantico, Colombia;;mar-20;1291;587;N/A;cellular;median;587;60;13649;6995;13.65;7.00
Movistar;Bogota, Colombia;;mar-20;7616;3912;N/A;cellular;median;3912;26;9929;6190;9.93;6.19
Movistar;Bolivar, Colombia;;mar-20;492;226;N/A;cellular;median;226;63;13077;6142;13.08;6.14
Movistar;Boyaca, Colombia;;mar-20;330;154;N/A;cellular;median;154;37;6579;2797;6.58;2.80
Movistar;Caldas, Colombia;;mar-20;260;112;N/A;cellular;median;112;44;10240;5785;10.24;5.79
Movistar;Caquetá, Colombia;;mar-20;71;36;N/A;cellular;median;36;47;8116;2995;8.12;3.00
Movistar;Casanare, Colombia;;mar-20;45;32;N/A;cellular;median;32;34;17879;4571;17.88;4.57
Movistar;Cauca Department, Colombia;;mar-20;242;111;N/A;cellular;median;111;42;7845;3109;7.85;3.11
Movistar;Cesar, Colombia;;mar-20;325;168;N/A;cellular;median;168;71;7655;4569;7.66;4.57
Movistar;Choco, Colombia;;mar-20;30;17;N/A;cellular;median;17;50;6129;5977;6.13;5.98
Movistar;Cordoba, Colombia;;mar-20;113;52;N/A;cellular;median;52;57;7254;5872;7.25;5.87
Movistar;Cundinamarca, Colombia;;mar-20;1187;602;N/A;cellular;median;602;30;6375;3158;6.38;3.16
Movistar;Guainia, Colombia;;mar-20;1;1;N/A;cellular;median;1;56;34;126;0.03;0.13
Movistar;Huila, Colombia;;mar-20;340;172;N/A;cellular;median;172;39;10008;4623;10.01;4.62
Movistar;La Guajira, Colombia;;mar-20;77;42;N/A;cellular;median;42;69;8010;4887;8.01;4.89
Movistar;Magdalena, Colombia;;mar-20;164;95;N/A;cellular;median;95;62;9721;8585;9.72;8.59
Movistar;Meta, Colombia;;mar-20;271;142;N/A;cellular;median;142;35;9358;3558;9.36;3.56
Movistar;Narino, Colombia;;mar-20;417;182;N/A;cellular;median;182;44;10658;8247;10.66;8.25
Movistar;North Santander, Colombia;;mar-20;429;184;N/A;cellular;median;184;63;8757;3691;8.76;3.69
Movistar;Putumayo, Colombia;;mar-20;23;14;N/A;cellular;median;14;49;7512;1005;7.51;1.01
Movistar;Quindio, Colombia;;mar-20;166;92;N/A;cellular;median;92;42;15858;9838;15.86;9.84
Movistar;Risaralda, Colombia;;mar-20;297;149;N/A;cellular;median;149;43;12902;5965;12.90;5.97
Movistar;San Andrés and Providencia, Colombia;;mar-20;44;21;N/A;cellular;median;21;122;5161;2445;5.16;2.45
Movistar;Santander Department, Colombia;;mar-20;1589;739;N/A;cellular;median;739;58;7637;3150;7.64;3.15
Movistar;Sucre, Colombia;;mar-20;69;34;N/A;cellular;median;34;57;8340;4389;8.34;4.39
Movistar;Tolima, Colombia;;mar-20;395;204;N/A;cellular;median;204;36;11862;5608;11.86;5.61
Movistar;Valle del Cauca, Colombia;;mar-20;3691;1951;N/A;cellular;median;1951;37;13573;9239;13.57;9.24
Movistar;Vaupes, Colombia;;mar-20;2;1;N/A;cellular;median;1;62;676;483;0.68;0.48
Movistar;Vichada, Colombia;;mar-20;1;1;N/A;cellular;median;1;78;593;6;0.59;0.01
Movistar;Guaviare, Colombia;;mar-20;22;12;N/A;cellular;median;12;35;9269;8977;9.27;8.98
Movistar;Amazonas, Colombia;;Apr 2020;7;4;N/A;cellular;median;4;197;5904;1043;5.90;1.04
Movistar;Antioquia, Colombia;;Apr 2020;1592;886;N/A;cellular;median;886;40;12672;4501;12.67;4.50
Movistar;Arauca, Colombia;;Apr 2020;45;30;N/A;cellular;median;30;64;15130;6464;15.13;6.46
Movistar;Atlantico, Colombia;;Apr 2020;1389;613;N/A;cellular;median;613;59;14901;5859;14.90;5.86
Movistar;Bogota, Colombia;;Apr 2020;9587;4512;N/A;cellular;median;4512;26;10537;5574;10.54;5.57
Movistar;Bolivar, Colombia;;Apr 2020;511;223;N/A;cellular;median;223;59;16799;6622;16.80;6.62
Movistar;Boyaca, Colombia;;Apr 2020;353;179;N/A;cellular;median;179;35;9067;3555;9.07;3.56
Movistar;Caldas, Colombia;;Apr 2020;237;113;N/A;cellular;median;113;42;16683;7389;16.68;7.39
Movistar;Caquetá, Colombia;;Apr 2020;65;29;N/A;cellular;median;29;47;9782;4560;9.78;4.56
Movistar;Casanare, Colombia;;Apr 2020;72;43;N/A;cellular;median;43;36;13307;5947;13.31;5.95
Movistar;Cauca Department, Colombia;;Apr 2020;181;87;N/A;cellular;median;87;41;9869;3108;9.87;3.11
Movistar;Cesar, Colombia;;Apr 2020;360;157;N/A;cellular;median;157;68;12588;4951;12.59;4.95
Movistar;Choco, Colombia;;Apr 2020;27;14;N/A;cellular;median;14;47;7724;3027;7.72;3.03
Movistar;Cordoba, Colombia;;Apr 2020;113;43;N/A;cellular;median;43;57;12889;5233;12.89;5.23
Movistar;Cundinamarca, Colombia;;Apr 2020;1432;659;N/A;cellular;median;659;30;6422;3134;6.42;3.13
Movistar;Guainia, Colombia;;Apr 2020;2;1;N/A;cellular;median;1;47;7273;846;7.27;0.85
Movistar;Huila, Colombia;;Apr 2020;417;203;N/A;cellular;median;203;39;11028;3240;11.03;3.24
Movistar;La Guajira, Colombia;;Apr 2020;112;60;N/A;cellular;median;60;69;6488;4751;6.49;4.75
Movistar;Magdalena, Colombia;;Apr 2020;128;68;N/A;cellular;median;68;65;10259;8789;10.26;8.79
Movistar;Meta, Colombia;;Apr 2020;290;143;N/A;cellular;median;143;32;10754;3816;10.75;3.82
Movistar;Narino, Colombia;;Apr 2020;451;184;N/A;cellular;median;184;44;11187;8798;11.19;8.80
Movistar;North Santander, Colombia;;Apr 2020;432;190;N/A;cellular;median;190;65;11539;4983;11.54;4.98
Movistar;Putumayo, Colombia;;Apr 2020;42;21;N/A;cellular;median;21;57;4487;714;4.49;0.71
Movistar;Quindio, Colombia;;Apr 2020;189;97;N/A;cellular;median;97;45;18075;7463;18.08;7.46
Movistar;Risaralda, Colombia;;Apr 2020;307;157;N/A;cellular;median;157;42;13603;6788;13.60;6.79
Movistar;San Andrés and Providencia, Colombia;;Apr 2020;29;16;N/A;cellular;median;16;129;1656;648;1.66;0.65
Movistar;Santander Department, Colombia;;Apr 2020;1870;850;N/A;cellular;median;850;55;10958;4831;10.96;4.83
Movistar;Sucre, Colombia;;Apr 2020;44;30;N/A;cellular;median;30;54;10732;8339;10.73;8.34
Movistar;Tolima, Colombia;;Apr 2020;343;193;N/A;cellular;median;193;34;13047;3770;13.05;3.77
Movistar;Valle del Cauca, Colombia;;Apr 2020;4747;2253;N/A;cellular;median;2253;38;13367;7118;13.37;7.12
Movistar;Vichada, Colombia;;Apr 2020;2;1;N/A;cellular;median;1;74;7766;3307;7.77;3.31
Movistar;Guaviare, Colombia;;Apr 2020;18;14;N/A;cellular;median;14;37;7581;8798;7.58;8.80
Movistar;Antioquia, Colombia;;may-20;1786;963;N/A;cellular;median;963;40;12656;4609;12.66;4.61
Movistar;Arauca, Colombia;;may-20;40;29;N/A;cellular;median;29;66;8292;5159;8.29;5.16
Movistar;Atlantico, Colombia;;may-20;1509;720;N/A;cellular;median;720;61;15608;7091;15.61;7.09
Movistar;Bogota, Colombia;;may-20;9772;4512;N/A;cellular;median;4512;27;11258;5125;11.26;5.13
Movistar;Bolivar, Colombia;;may-20;488;252;N/A;cellular;median;252;63;13541;5670;13.54;5.67
Movistar;Boyaca, Colombia;;may-20;370;181;N/A;cellular;median;181;37;10902;3828;10.90;3.83
Movistar;Caldas, Colombia;;may-20;222;126;N/A;cellular;median;126;42;15703;7939;15.70;7.94
Movistar;Caquetá, Colombia;;may-20;72;36;N/A;cellular;median;36;46;6104;1450;6.10;1.45
Movistar;Casanare, Colombia;;may-20;111;58;N/A;cellular;median;58;35;14517;3439;14.52;3.44
Movistar;Cauca Department, Colombia;;may-20;252;109;N/A;cellular;median;109;39;13231;6888;13.23;6.89
Movistar;Cesar, Colombia;;may-20;421;169;N/A;cellular;median;169;69;13980;6440;13.98;6.44
Movistar;Choco, Colombia;;may-20;23;13;N/A;cellular;median;13;50;6790;3218;6.79;3.22
Movistar;Cordoba, Colombia;;may-20;145;60;N/A;cellular;median;60;57;8978;4688;8.98;4.69
Movistar;Cundinamarca, Colombia;;may-20;1583;703;N/A;cellular;median;703;30;6676;3054;6.68;3.05
Movistar;Huila, Colombia;;may-20;510;193;N/A;cellular;median;193;38;14217;5146;14.22;5.15
Movistar;La Guajira, Colombia;;may-20;155;64;N/A;cellular;median;64;70;11381;8264;11.38;8.26
Movistar;Magdalena, Colombia;;may-20;181;93;N/A;cellular;median;93;64;12436;7979;12.44;7.98
Movistar;Meta, Colombia;;may-20;349;178;N/A;cellular;median;178;34;13883;3843;13.88;3.84
Movistar;Narino, Colombia;;may-20;580;201;N/A;cellular;median;201;47;12769;8628;12.77;8.63
Movistar;North Santander, Colombia;;may-20;344;188;N/A;cellular;median;188;64;12441;4439;12.44;4.44
Movistar;Putumayo, Colombia;;may-20;67;24;N/A;cellular;median;24;56;7101;2732;7.10;2.73
Movistar;Quindio, Colombia;;may-20;196;103;N/A;cellular;median;103;41;15915;7331;15.92;7.33
Movistar;Risaralda, Colombia;;may-20;395;170;N/A;cellular;median;170;42;14763;6141;14.76;6.14
Movistar;San Andrés and Providencia, Colombia;;may-20;16;11;N/A;cellular;median;11;98;2455;1235;2.46;1.24
Movistar;Santander Department, Colombia;;may-20;1723;920;N/A;cellular;median;920;55;12157;5283;12.16;5.28
Movistar;Sucre, Colombia;;may-20;40;22;N/A;cellular;median;22;60;15444;5958;15.44;5.96
Movistar;Tolima, Colombia;;may-20;324;203;N/A;cellular;median;203;35;13475;3729;13.48;3.73
Movistar;Valle del Cauca, Colombia;;may-20;4929;2292;N/A;cellular;median;2292;38;14764;7985;14.76;7.99
Movistar;Vichada, Colombia;;may-20;1;1;N/A;cellular;median;1;51;1922;1025;1.92;1.03
Movistar;Guaviare, Colombia;;may-20;48;18;N/A;cellular;median;18;37;10356;6512;10.36;6.51
Movistar;Amazonas, Colombia;;jun-20;5;2;N/A;cellular;median;2;132;645;477;0.65;0.48
Movistar;Antioquia, Colombia;;jun-20;2605;974;N/A;cellular;median;974;42;12388;4786;12.39;4.79
Movistar;Arauca, Colombia;;jun-20;125;44;N/A;cellular;median;44;67;8036;4067;8.04;4.07
Movistar;Atlantico, Colombia;;jun-20;2617;841;N/A;cellular;median;841;59;14956;7884;14.96;7.88
Movistar;Bogota, Colombia;;jun-20;11825;4621;N/A;cellular;median;4621;26;11202;6128;11.20;6.13
Movistar;Bolivar, Colombia;;jun-20;884;330;N/A;cellular;median;330;61;13469;5763;13.47;5.76
Movistar;Boyaca, Colombia;;jun-20;594;221;N/A;cellular;median;221;39;8488;3265;8.49;3.27
Movistar;Caldas, Colombia;;jun-20;519;169;N/A;cellular;median;169;44;15180;7636;15.18;7.64
Movistar;Caquetá, Colombia;;jun-20;87;49;N/A;cellular;median;49;40;8853;3280;8.85;3.28
Movistar;Casanare, Colombia;;jun-20;187;62;N/A;cellular;median;62;35;11176;4694;11.18;4.69
Movistar;Cauca Department, Colombia;;jun-20;567;130;N/A;cellular;median;130;39;14025;6929;14.03;6.93
Movistar;Cesar, Colombia;;jun-20;829;222;N/A;cellular;median;222;71;11505;5644;11.51;5.64
Movistar;Choco, Colombia;;jun-20;77;20;N/A;cellular;median;20;50;9017;4248;9.02;4.25
Movistar;Cordoba, Colombia;;jun-20;264;92;N/A;cellular;median;92;60;6994;4741;6.99;4.74
Movistar;Cundinamarca, Colombia;;jun-20;2288;765;N/A;cellular;median;765;29;6600;3154;6.60;3.15
Movistar;Guainia, Colombia;;jun-20;4;1;N/A;cellular;median;1;54;4492;558;4.49;0.56
Movistar;Huila, Colombia;;jun-20;714;201;N/A;cellular;median;201;38;11926;4852;11.93;4.85
Movistar;La Guajira, Colombia;;jun-20;364;99;N/A;cellular;median;99;68;10396;5859;10.40;5.86
Movistar;Magdalena, Colombia;;jun-20;320;136;N/A;cellular;median;136;63;11113;8852;11.11;8.85
Movistar;Meta, Colombia;;jun-20;431;201;N/A;cellular;median;201;31;14212;5323;14.21;5.32
Movistar;Narino, Colombia;;jun-20;1052;217;N/A;cellular;median;217;47;8686;8572;8.69;8.57
Movistar;North Santander, Colombia;;jun-20;504;213;N/A;cellular;median;213;66;11696;5493;11.70;5.49
Movistar;Putumayo, Colombia;;jun-20;69;28;N/A;cellular;median;28;54;7618;1856;7.62;1.86
Movistar;Quindio, Colombia;;jun-20;390;126;N/A;cellular;median;126;43;13406;8049;13.41;8.05
Movistar;Risaralda, Colombia;;jun-20;572;188;N/A;cellular;median;188;45;14418;6171;14.42;6.17
Movistar;San Andrés and Providencia, Colombia;;jun-20;31;17;N/A;cellular;median;17;180;1168;518;1.17;0.52
Movistar;Santander Department, Colombia;;jun-20;3105;992;N/A;cellular;median;992;58;10646;4660;10.65;4.66
Movistar;Sucre, Colombia;;jun-20;139;49;N/A;cellular;median;49;56;13972;7804;13.97;7.80
Movistar;Tolima, Colombia;;jun-20;623;245;N/A;cellular;median;245;34;14512;5008;14.51;5.01
Movistar;Valle del Cauca, Colombia;;jun-20;7652;2686;N/A;cellular;median;2686;38;14852;9207;14.85;9.21
Movistar;Vaupes, Colombia;;jun-20;1;1;N/A;cellular;median;1;41;2262;840;2.26;0.84
Movistar;Vichada, Colombia;;jun-20;3;2;N/A;cellular;median;2;58;1718;2368;1.72;2.37
Movistar;Guaviare, Colombia;;jun-20;150;25;N/A;cellular;median;25;38;18074;9287;18.07;9.29
Movistar;Antioquia, Colombia;;jul-20;4181;1316;N/A;cellular;median;1316;41;11749;4941;11.75;4.94
Movistar;Arauca, Colombia;;jul-20;131;47;N/A;cellular;median;47;72;6063;3981;6.06;3.98
Movistar;Atlantico, Colombia;;jul-20;6302;1205;N/A;cellular;median;1205;61;10841;8656;10.84;8.66
Movistar;Bogota, Colombia;;jul-20;19138;5600;N/A;cellular;median;5600;26;10527;6196;10.53;6.20
Movistar;Bolivar, Colombia;;jul-20;1746;452;N/A;cellular;median;452;63;9288;6707;9.29;6.71
Movistar;Boyaca, Colombia;;jul-20;1406;314;N/A;cellular;median;314;40;6605;3268;6.61;3.27
Movistar;Caldas, Colombia;;jul-20;736;199;N/A;cellular;median;199;39;13622;7920;13.62;7.92
Movistar;Caquetá, Colombia;;jul-20;183;59;N/A;cellular;median;59;44;6560;2976;6.56;2.98
Movistar;Casanare, Colombia;;jul-20;644;92;N/A;cellular;median;92;39;9540;3941;9.54;3.94
Movistar;Cauca Department, Colombia;;jul-20;695;167;N/A;cellular;median;167;39;15101;8162;15.10;8.16
Movistar;Cesar, Colombia;;jul-20;1255;249;N/A;cellular;median;249;72;7977;6395;7.98;6.40
Movistar;Choco, Colombia;;jul-20;208;28;N/A;cellular;median;28;49;5227;5175;5.23;5.18
Movistar;Cordoba, Colombia;;jul-20;1621;147;N/A;cellular;median;147;65;6288;5961;6.29;5.96
Movistar;Cundinamarca, Colombia;;jul-20;3582;1024;N/A;cellular;median;1024;29;6019;3220;6.02;3.22
Movistar;Huila, Colombia;;jul-20;775;248;N/A;cellular;median;248;40;11726;4536;11.73;4.54
Movistar;La Guajira, Colombia;;jul-20;996;141;N/A;cellular;median;141;72;5919;6320;5.92;6.32
Movistar;Magdalena, Colombia;;jul-20;495;169;N/A;cellular;median;169;66;7834;8858;7.83;8.86
Movistar;Meta, Colombia;;jul-20;944;280;N/A;cellular;median;280;35;11490;5143;11.49;5.14
Movistar;Narino, Colombia;;jul-20;1094;282;N/A;cellular;median;282;46;9689;8472;9.69;8.47
Movistar;North Santander, Colombia;;jul-20;827;271;N/A;cellular;median;271;77;9973;4548;9.97;4.55
Movistar;Putumayo, Colombia;;jul-20;99;32;N/A;cellular;median;32;55;6013;1080;6.01;1.08
Movistar;Quindio, Colombia;;jul-20;720;170;N/A;cellular;median;170;42;11562;7626;11.56;7.63
Movistar;Risaralda, Colombia;;jul-20;752;215;N/A;cellular;median;215;39;15253;8056;15.25;8.06
Movistar;San Andrés and Providencia, Colombia;;jul-20;19;9;N/A;cellular;median;9;172;1509;543;1.51;0.54
Movistar;Santander Department, Colombia;;jul-20;4503;1216;N/A;cellular;median;1216;59;9820;4402;9.82;4.40
Movistar;Sucre, Colombia;;jul-20;362;72;N/A;cellular;median;72;58;11950;9538;11.95;9.54
Movistar;Tolima, Colombia;;jul-20;1316;339;N/A;cellular;median;339;37;10430;4113;10.43;4.11
Movistar;Valle del Cauca, Colombia;;jul-20;11756;3111;N/A;cellular;median;3111;37;14339;9192;14.34;9.19
Movistar;Vaupes, Colombia;;jul-20;1;1;N/A;cellular;median;1;49;947;230;0.95;0.23
Movistar;Vichada, Colombia;;jul-20;3;3;N/A;cellular;median;3;44;971;539;0.97;0.54
Movistar;Guaviare, Colombia;;jul-20;184;35;N/A;cellular;median;35;42;7636;3502;7.64;3.50
Movistar;Amazonas, Colombia;;Aug 2020;1;1;N/A;cellular;median;1;67;2089;577;2.09;0.58
Movistar;Antioquia, Colombia;;Aug 2020;3396;1255;N/A;cellular;median;1255;41;11368;5092;11.37;5.09
Movistar;Arauca, Colombia;;Aug 2020;138;42;N/A;cellular;median;42;69;9715;5240;9.72;5.24
Movistar;Atlantico, Colombia;;Aug 2020;5014;1204;N/A;cellular;median;1204;62;8992;8516;8.99;8.52
Movistar;Bogota, Colombia;;Aug 2020;15273;5168;N/A;cellular;median;5168;26;10573;6234;10.57;6.23
Movistar;Bolivar, Colombia;;Aug 2020;1015;334;N/A;cellular;median;334;63;7613;5756;7.61;5.76
Movistar;Boyaca, Colombia;;Aug 2020;966;293;N/A;cellular;median;293;38;7486;3512;7.49;3.51
Movistar;Caldas, Colombia;;Aug 2020;644;210;N/A;cellular;median;210;39;11311;5904;11.31;5.90
Movistar;Caquetá, Colombia;;Aug 2020;132;53;N/A;cellular;median;53;43;7711;4439;7.71;4.44
Movistar;Casanare, Colombia;;Aug 2020;489;104;N/A;cellular;median;104;37;8132;3623;8.13;3.62
Movistar;Cauca Department, Colombia;;Aug 2020;640;165;N/A;cellular;median;165;40;11415;6745;11.42;6.75
Movistar;Cesar, Colombia;;Aug 2020;853;226;N/A;cellular;median;226;69;7329;4443;7.33;4.44
Movistar;Choco, Colombia;;Aug 2020;95;22;N/A;cellular;median;22;50;5577;4526;5.58;4.53
Movistar;Cordoba, Colombia;;Aug 2020;977;139;N/A;cellular;median;139;66;5734;6652;5.73;6.65
Movistar;Cundinamarca, Colombia;;Aug 2020;3077;1009;N/A;cellular;median;1009;30;5988;3297;5.99;3.30
Movistar;Guainia, Colombia;;Aug 2020;3;2;N/A;cellular;median;2;57;1595;497;1.60;0.50
Movistar;Huila, Colombia;;Aug 2020;684;237;N/A;cellular;median;237;40;8127;3867;8.13;3.87
Movistar;La Guajira, Colombia;;Aug 2020;441;104;N/A;cellular;median;104;75;4021;6329;4.02;6.33
Movistar;Magdalena, Colombia;;Aug 2020;501;171;N/A;cellular;median;171;66;7423;8892;7.42;8.89
Movistar;Meta, Colombia;;Aug 2020;805;250;N/A;cellular;median;250;32;10505;5004;10.51;5.00
Movistar;Narino, Colombia;;Aug 2020;899;256;N/A;cellular;median;256;47;8142;8071;8.14;8.07
Movistar;North Santander, Colombia;;Aug 2020;598;257;N/A;cellular;median;257;123;10225;4938;10.23;4.94
Movistar;Putumayo, Colombia;;Aug 2020;80;28;N/A;cellular;median;28;53;10468;3207;10.47;3.21
Movistar;Quindio, Colombia;;Aug 2020;401;149;N/A;cellular;median;149;40;9893;7317;9.89;7.32
Movistar;Risaralda, Colombia;;Aug 2020;688;226;N/A;cellular;median;226;38;13520;6768;13.52;6.77
Movistar;San Andrés and Providencia, Colombia;;Aug 2020;5;5;N/A;cellular;median;5;91;1582;3080;1.58;3.08
Movistar;Santander Department, Colombia;;Aug 2020;3168;1122;N/A;cellular;median;1122;60;10594;4699;10.59;4.70
Movistar;Sucre, Colombia;;Aug 2020;231;64;N/A;cellular;median;64;59;6127;9615;6.13;9.62
Movistar;Tolima, Colombia;;Aug 2020;905;345;N/A;cellular;median;345;34;13542;6069;13.54;6.07
Movistar;Valle del Cauca, Colombia;;Aug 2020;9472;2806;N/A;cellular;median;2806;38;12607;8573;12.61;8.57
Movistar;Vaupes, Colombia;;Aug 2020;5;3;N/A;cellular;median;3;70;37;1892;0.04;1.89
Movistar;Guaviare, Colombia;;Aug 2020;89;31;N/A;cellular;median;31;38;8491;7715;8.49;7.72
Movistar;Amazonas, Colombia;;sep-20;3;3;N/A;cellular;median;3;205;743;1635;0.74;1.64
Movistar;Antioquia, Colombia;;sep-20;3019;1125;N/A;cellular;median;1125;40;12763;5391;12.76;5.39
Movistar;Arauca, Colombia;;sep-20;103;50;N/A;cellular;median;50;77;5480;4482;5.48;4.48
Movistar;Atlantico, Colombia;;sep-20;3465;1044;N/A;cellular;median;1044;58;15854;8049;15.85;8.05
Movistar;Bogota, Colombia;;sep-20;12134;4673;N/A;cellular;median;4673;26;10928;6641;10.93;6.64
Movistar;Bolivar, Colombia;;sep-20;757;317;N/A;cellular;median;317;60;12076;5702;12.08;5.70
