Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;Device Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Claro;Cordoba, Colombia;;may-19;391;137;N/A;cellular;median;137;65;13480;6115;13.48;6.12
Claro;Cundinamarca, Colombia;;may-19;1979;903;N/A;cellular;median;903;33;11047;5465;11.05;5.47
Claro;Guainia, Colombia;;may-19;8;4;N/A;cellular;median;4;82;896;5060;0.90;5.06
Claro;Huila, Colombia;;may-19;387;195;N/A;cellular;median;195;60;18401;9188;18.40;9.19
Claro;La Guajira, Colombia;;may-19;306;64;N/A;cellular;median;64;58;7320;3819;7.32;3.82
Claro;Magdalena, Colombia;;may-19;367;159;N/A;cellular;median;159;47;15345;6205;15.35;6.21
Claro;Meta, Colombia;;may-19;659;332;N/A;cellular;median;332;37;12419;8125;12.42;8.13
Claro;Narino, Colombia;;may-19;252;112;N/A;cellular;median;112;68;15491;8490;15.49;8.49
Claro;North Santander, Colombia;;may-19;431;214;N/A;cellular;median;214;54;12818;6679;12.82;6.68
Claro;Putumayo, Colombia;;may-19;74;34;N/A;cellular;median;34;55;13360;9225;13.36;9.23
Claro;Quindio, Colombia;;may-19;297;112;N/A;cellular;median;112;67;15822;7212;15.82;7.21
Claro;Risaralda, Colombia;;may-19;621;260;N/A;cellular;median;260;66;13999;7643;14.00;7.64
Claro;San Andrés and Providencia, Colombia;;may-19;306;59;N/A;cellular;median;59;86;4060;6645;4.06;6.65
Claro;Santander Department, Colombia;;may-19;772;328;N/A;cellular;median;328;61;13103;5661;13.10;5.66
Claro;Sucre, Colombia;;may-19;414;77;N/A;cellular;median;77;64;10088;4871;10.09;4.87
Claro;Tolima, Colombia;;may-19;514;196;N/A;cellular;median;196;48;16530;5608;16.53;5.61
Claro;Valle del Cauca, Colombia;;may-19;2001;924;N/A;cellular;median;924;58;17243;6612;17.24;6.61
Claro;Vichada, Colombia;;may-19;19;6;N/A;cellular;median;6;76;403;3037;0.40;3.04
Claro;Guaviare, Colombia;;may-19;16;11;N/A;cellular;median;11;47;3847;2394;3.85;2.39
Claro;Amazonas, Colombia;;jun-19;39;12;N/A;cellular;median;12;78;638;4070;0.64;4.07
Claro;Antioquia, Colombia;;jun-19;4684;2052;N/A;cellular;median;2052;59;12737;6622;12.74;6.62
Claro;Arauca, Colombia;;jun-19;106;42;N/A;cellular;median;42;56;4593;7049;4.59;7.05
Claro;Atlantico, Colombia;;jun-19;1222;498;N/A;cellular;median;498;38;17901;7574;17.90;7.57
Claro;Bogota, Colombia;;jun-19;13703;5325;N/A;cellular;median;5325;47;10735;7422;10.74;7.42
Claro;Bolivar, Colombia;;jun-19;610;282;N/A;cellular;median;282;53;17396;7437;17.40;7.44
Claro;Boyaca, Colombia;;jun-19;769;331;N/A;cellular;median;331;35;11063;7260;11.06;7.26
Claro;Caldas, Colombia;;jun-19;546;217;N/A;cellular;median;217;66;16586;8682;16.59;8.68
Claro;Caquetá, Colombia;;jun-19;174;74;N/A;cellular;median;74;62;11756;6396;11.76;6.40
Claro;Casanare, Colombia;;jun-19;337;129;N/A;cellular;median;129;35;10898;7212;10.90;7.21
Claro;Cauca Department, Colombia;;jun-19;235;125;N/A;cellular;median;125;60;13647;5411;13.65;5.41
Claro;Cesar, Colombia;;jun-19;385;150;N/A;cellular;median;150;45;13475;5823;13.48;5.82
Claro;Choco, Colombia;;jun-19;110;50;N/A;cellular;median;50;76;6335;5296;6.34;5.30
Claro;Cordoba, Colombia;;jun-19;511;160;N/A;cellular;median;160;60;15390;6318;15.39;6.32
Claro;Cundinamarca, Colombia;;jun-19;2096;935;N/A;cellular;median;935;34;10543;5936;10.54;5.94
Claro;Guainia, Colombia;;jun-19;21;7;N/A;cellular;median;7;69;316;4083;0.32;4.08
Claro;Huila, Colombia;;jun-19;407;168;N/A;cellular;median;168;61;12957;7707;12.96;7.71
Claro;La Guajira, Colombia;;jun-19;164;68;N/A;cellular;median;68;47;10105;3925;10.11;3.93
Claro;Magdalena, Colombia;;jun-19;438;139;N/A;cellular;median;139;46;13460;5929;13.46;5.93
Claro;Meta, Colombia;;jun-19;713;317;N/A;cellular;median;317;36;11657;8061;11.66;8.06
Claro;Narino, Colombia;;jun-19;244;126;N/A;cellular;median;126;68;14052;7015;14.05;7.02
Claro;North Santander, Colombia;;jun-19;504;197;N/A;cellular;median;197;59;10296;7624;10.30;7.62
Claro;Putumayo, Colombia;;jun-19;59;30;N/A;cellular;median;30;46;11442;7933;11.44;7.93
Claro;Quindio, Colombia;;jun-19;337;130;N/A;cellular;median;130;66;15726;6866;15.73;6.87
Claro;Risaralda, Colombia;;jun-19;614;264;N/A;cellular;median;264;62;13066;6487;13.07;6.49
Claro;San Andrés and Providencia, Colombia;;jun-19;325;67;N/A;cellular;median;67;99;1745;7805;1.75;7.81
Claro;Santander Department, Colombia;;jun-19;717;357;N/A;cellular;median;357;56;13688;5691;13.69;5.69
Claro;Sucre, Colombia;;jun-19;206;78;N/A;cellular;median;78;59;12606;4144;12.61;4.14
Claro;Tolima, Colombia;;jun-19;532;259;N/A;cellular;median;259;47;12714;6411;12.71;6.41
Claro;Valle del Cauca, Colombia;;jun-19;1989;882;N/A;cellular;median;882;58;16356;6424;16.36;6.42
Claro;Vichada, Colombia;;jun-19;29;10;N/A;cellular;median;10;66;2075;6996;2.08;7.00
Claro;Guaviare, Colombia;;jun-19;7;7;N/A;cellular;median;7;67;4806;2822;4.81;2.82
Claro;Amazonas, Colombia;;jul-19;53;16;N/A;cellular;median;16;74;1168;6452;1.17;6.45
Claro;Antioquia, Colombia;;jul-19;5525;2411;N/A;cellular;median;2411;64;12309;6834;12.31;6.83
Claro;Arauca, Colombia;;jul-19;57;30;N/A;cellular;median;30;66;2075;2974;2.08;2.97
Claro;Atlantico, Colombia;;jul-19;1174;497;N/A;cellular;median;497;40;16105;7133;16.11;7.13
Claro;Bogota, Colombia;;jul-19;14662;6150;N/A;cellular;median;6150;48;10194;8198;10.19;8.20
Claro;Bolivar, Colombia;;jul-19;663;276;N/A;cellular;median;276;55;16669;7860;16.67;7.86
Claro;Boyaca, Colombia;;jul-19;658;329;N/A;cellular;median;329;33;13258;7479;13.26;7.48
Claro;Caldas, Colombia;;jul-19;481;230;N/A;cellular;median;230;73;15332;6658;15.33;6.66
Claro;Caquetá, Colombia;;jul-19;144;74;N/A;cellular;median;74;62;8463;5807;8.46;5.81
Claro;Casanare, Colombia;;jul-19;283;111;N/A;cellular;median;111;33;11492;5947;11.49;5.95
Claro;Cauca Department, Colombia;;jul-19;325;151;N/A;cellular;median;151;66;16691;6150;16.69;6.15
Claro;Cesar, Colombia;;jul-19;347;162;N/A;cellular;median;162;50;16805;7967;16.81;7.97
Claro;Choco, Colombia;;jul-19;128;56;N/A;cellular;median;56;81;4232;3173;4.23;3.17
Claro;Cordoba, Colombia;;jul-19;428;149;N/A;cellular;median;149;64;11352;5721;11.35;5.72
Claro;Cundinamarca, Colombia;;jul-19;2252;1012;N/A;cellular;median;1012;33;10125;6309;10.13;6.31
Claro;Guainia, Colombia;;jul-19;12;5;N/A;cellular;median;5;76;1408;9518;1.41;9.52
Claro;Huila, Colombia;;jul-19;363;180;N/A;cellular;median;180;61;11692;6613;11.69;6.61
Claro;La Guajira, Colombia;;jul-19;203;68;N/A;cellular;median;68;52;11894;5510;11.89;5.51
Claro;Magdalena, Colombia;;jul-19;431;187;N/A;cellular;median;187;47;13095;6700;13.10;6.70
Claro;Meta, Colombia;;jul-19;744;351;N/A;cellular;median;351;36;10086;6898;10.09;6.90
Claro;Narino, Colombia;;jul-19;191;100;N/A;cellular;median;100;70;12556;5856;12.56;5.86
Claro;North Santander, Colombia;;jul-19;535;235;N/A;cellular;median;235;56;9893;6861;9.89;6.86
Claro;Putumayo, Colombia;;jul-19;66;33;N/A;cellular;median;33;63;6823;7362;6.82;7.36
Claro;Quindio, Colombia;;jul-19;284;131;N/A;cellular;median;131;71;16751;10739;16.75;10.74
Claro;Risaralda, Colombia;;jul-19;824;320;N/A;cellular;median;320;70;14963;8200;14.96;8.20
Claro;San Andrés and Providencia, Colombia;;jul-19;230;71;N/A;cellular;median;71;103;1806;6617;1.81;6.62
Claro;Santander Department, Colombia;;jul-19;886;372;N/A;cellular;median;372;54;11224;5469;11.22;5.47
Claro;Sucre, Colombia;;jul-19;229;90;N/A;cellular;median;90;58;16974;6917;16.97;6.92
Claro;Tolima, Colombia;;jul-19;637;246;N/A;cellular;median;246;50;13588;5308;13.59;5.31
Claro;Valle del Cauca, Colombia;;jul-19;2052;914;N/A;cellular;median;914;64;16396;6226;16.40;6.23
Claro;Vichada, Colombia;;jul-19;17;9;N/A;cellular;median;9;76;547;4367;0.55;4.37
Claro;Guaviare, Colombia;;jul-19;47;11;N/A;cellular;median;11;97;3948;9380;3.95;9.38
Claro;Amazonas, Colombia;;Aug 2019;29;13;N/A;cellular;median;13;77;371;8705;0.37;8.71
Claro;Antioquia, Colombia;;Aug 2019;4929;2256;N/A;cellular;median;2256;71;15241;9016;15.24;9.02
Claro;Arauca, Colombia;;Aug 2019;123;43;N/A;cellular;median;43;59;3279;4094;3.28;4.09
Claro;Atlantico, Colombia;;Aug 2019;1288;520;N/A;cellular;median;520;33;21798;9769;21.80;9.77
Claro;Bogota, Colombia;;Aug 2019;15792;6794;N/A;cellular;median;6794;47;14275;10080;14.28;10.08
Claro;Bolivar, Colombia;;Aug 2019;629;286;N/A;cellular;median;286;48;19257;8198;19.26;8.20
Claro;Boyaca, Colombia;;Aug 2019;863;367;N/A;cellular;median;367;36;13478;7590;13.48;7.59
Claro;Caldas, Colombia;;Aug 2019;786;242;N/A;cellular;median;242;77;18742;8525;18.74;8.53
Claro;Caquetá, Colombia;;Aug 2019;189;89;N/A;cellular;median;89;58;14242;8864;14.24;8.86
Claro;Casanare, Colombia;;Aug 2019;341;132;N/A;cellular;median;132;32;11909;7722;11.91;7.72
Claro;Cauca Department, Colombia;;Aug 2019;346;141;N/A;cellular;median;141;72;13233;6123;13.23;6.12
Claro;Cesar, Colombia;;Aug 2019;346;148;N/A;cellular;median;148;41;16051;8589;16.05;8.59
Claro;Choco, Colombia;;Aug 2019;197;60;N/A;cellular;median;60;98;1804;6678;1.80;6.68
Claro;Cordoba, Colombia;;Aug 2019;397;153;N/A;cellular;median;153;59;12630;5482;12.63;5.48
Claro;Cundinamarca, Colombia;;Aug 2019;2374;1063;N/A;cellular;median;1063;34;14488;8428;14.49;8.43
Claro;Guainia, Colombia;;Aug 2019;17;11;N/A;cellular;median;11;58;656;8623;0.66;8.62
Claro;Huila, Colombia;;Aug 2019;569;203;N/A;cellular;median;203;63;12397;7426;12.40;7.43
Claro;La Guajira, Colombia;;Aug 2019;230;64;N/A;cellular;median;64;42;15254;6206;15.25;6.21
Claro;Magdalena, Colombia;;Aug 2019;980;193;N/A;cellular;median;193;41;12924;6255;12.92;6.26
Claro;Meta, Colombia;;Aug 2019;763;345;N/A;cellular;median;345;35;15253;10930;15.25;10.93
Claro;Narino, Colombia;;Aug 2019;309;124;N/A;cellular;median;124;71;11726;4723;11.73;4.72
Claro;North Santander, Colombia;;Aug 2019;547;252;N/A;cellular;median;252;52;11704;8881;11.70;8.88
Claro;Putumayo, Colombia;;Aug 2019;78;39;N/A;cellular;median;39;60;8450;4480;8.45;4.48
Claro;Quindio, Colombia;;Aug 2019;298;144;N/A;cellular;median;144;75;16801;8638;16.80;8.64
Claro;Risaralda, Colombia;;Aug 2019;1028;304;N/A;cellular;median;304;75;18392;7910;18.39;7.91
Claro;San Andrés and Providencia, Colombia;;Aug 2019;227;55;N/A;cellular;median;55;95;2013;6978;2.01;6.98
Claro;Santander Department, Colombia;;Aug 2019;886;353;N/A;cellular;median;353;46;16371;7603;16.37;7.60
Claro;Sucre, Colombia;;Aug 2019;169;87;N/A;cellular;median;87;55;15236;6772;15.24;6.77
Claro;Tolima, Colombia;;Aug 2019;593;247;N/A;cellular;median;247;49;12228;5971;12.23;5.97
Claro;Valle del Cauca, Colombia;;Aug 2019;2370;957;N/A;cellular;median;957;69;17680;8629;17.68;8.63
Claro;Vichada, Colombia;;Aug 2019;41;7;N/A;cellular;median;7;82;492;8275;0.49;8.28
Claro;Guaviare, Colombia;;Aug 2019;134;12;N/A;cellular;median;12;48;8406;8206;8.41;8.21
Claro;Amazonas, Colombia;;sep-19;34;14;N/A;cellular;median;14;70;2087;9044;2.09;9.04
Claro;Antioquia, Colombia;;sep-19;4639;2090;N/A;cellular;median;2090;62;16025;8807;16.03;8.81
Claro;Arauca, Colombia;;sep-19;102;37;N/A;cellular;median;37;69;3179;6010;3.18;6.01
Claro;Atlantico, Colombia;;sep-19;1245;486;N/A;cellular;median;486;38;23620;10306;23.62;10.31
Claro;Bogota, Colombia;;sep-19;13640;6207;N/A;cellular;median;6207;44;13630;10410;13.63;10.41
Claro;Bolivar, Colombia;;sep-19;582;244;N/A;cellular;median;244;51;21032;8022;21.03;8.02
Claro;Boyaca, Colombia;;sep-19;960;337;N/A;cellular;median;337;34;12228;6608;12.23;6.61
Claro;Caldas, Colombia;;sep-19;451;186;N/A;cellular;median;186;69;19339;9250;19.34;9.25
Claro;Caquetá, Colombia;;sep-19;156;69;N/A;cellular;median;69;60;12444;8348;12.44;8.35
Claro;Casanare, Colombia;;sep-19;341;118;N/A;cellular;median;118;32;14936;12208;14.94;12.21
Claro;Cauca Department, Colombia;;sep-19;267;129;N/A;cellular;median;129;66;12440;6465;12.44;6.47
Claro;Cesar, Colombia;;sep-19;360;141;N/A;cellular;median;141;44;17111;10980;17.11;10.98
Claro;Choco, Colombia;;sep-19;207;48;N/A;cellular;median;48;82;6202;7585;6.20;7.59
Claro;Cordoba, Colombia;;sep-19;437;168;N/A;cellular;median;168;59;11069;7468;11.07;7.47
Claro;Cundinamarca, Colombia;;sep-19;2279;1049;N/A;cellular;median;1049;32;14356;7386;14.36;7.39
Claro;Guainia, Colombia;;sep-19;13;5;N/A;cellular;median;5;58;3642;7702;3.64;7.70
Claro;Huila, Colombia;;sep-19;505;174;N/A;cellular;median;174;59;16563;9328;16.56;9.33
Claro;La Guajira, Colombia;;sep-19;364;60;N/A;cellular;median;60;52;7338;3241;7.34;3.24
Claro;Magdalena, Colombia;;sep-19;649;165;N/A;cellular;median;165;42;17257;7651;17.26;7.65
Claro;Meta, Colombia;;sep-19;785;324;N/A;cellular;median;324;36;15685;12134;15.69;12.13
Claro;Narino, Colombia;;sep-19;359;137;N/A;cellular;median;137;61;15844;7150;15.84;7.15
Claro;North Santander, Colombia;;sep-19;543;244;N/A;cellular;median;244;48;13151;7511;13.15;7.51
Claro;Putumayo, Colombia;;sep-19;80;28;N/A;cellular;median;28;64;6748;6174;6.75;6.17
Claro;Quindio, Colombia;;sep-19;257;132;N/A;cellular;median;132;69;19123;9854;19.12;9.85
Claro;Risaralda, Colombia;;sep-19;595;280;N/A;cellular;median;280;68;16581;7936;16.58;7.94
Claro;San Andrés and Providencia, Colombia;;sep-19;203;47;N/A;cellular;median;47;85;5134;9049;5.13;9.05
Claro;Santander Department, Colombia;;sep-19;794;328;N/A;cellular;median;328;46;18175;9128;18.18;9.13
Claro;Sucre, Colombia;;sep-19;203;65;N/A;cellular;median;65;66;10861;7547;10.86;7.55
Claro;Tolima, Colombia;;sep-19;641;226;N/A;cellular;median;226;39;21988;8921;21.99;8.92
Claro;Valle del Cauca, Colombia;;sep-19;2457;954;N/A;cellular;median;954;63;19475;8608;19.48;8.61
Claro;Vaupes, Colombia;;sep-19;12;5;N/A;cellular;median;5;66;15454;9708;15.45;9.71
Claro;Vichada, Colombia;;sep-19;59;10;N/A;cellular;median;10;88;257;2314;0.26;2.31
Claro;Guaviare, Colombia;;sep-19;16;6;N/A;cellular;median;6;33;7675;13475;7.68;13.48
Claro;Amazonas, Colombia;;oct-19;21;10;N/A;cellular;median;10;57;3783;19328;3.78;19.33
Claro;Antioquia, Colombia;;oct-19;4753;2213;N/A;cellular;median;2213;61;16855;8433;16.86;8.43
Claro;Arauca, Colombia;;oct-19;104;31;N/A;cellular;median;31;69;1889;5239;1.89;5.24
Claro;Atlantico, Colombia;;oct-19;1090;465;N/A;cellular;median;465;33;24689;11651;24.69;11.65
Claro;Bogota, Colombia;;oct-19;13304;6352;N/A;cellular;median;6352;47;14817;11022;14.82;11.02
Claro;Bolivar, Colombia;;oct-19;586;251;N/A;cellular;median;251;50;20093;7302;20.09;7.30
Claro;Boyaca, Colombia;;oct-19;640;326;N/A;cellular;median;326;37;13666;7901;13.67;7.90
Claro;Caldas, Colombia;;oct-19;397;213;N/A;cellular;median;213;67;23653;11358;23.65;11.36
Claro;Caquetá, Colombia;;oct-19;142;69;N/A;cellular;median;69;63;13635;8699;13.64;8.70
Claro;Casanare, Colombia;;oct-19;283;137;N/A;cellular;median;137;36;18570;11609;18.57;11.61
Claro;Cauca Department, Colombia;;oct-19;252;123;N/A;cellular;median;123;61;17258;7225;17.26;7.23
Claro;Cesar, Colombia;;oct-19;302;144;N/A;cellular;median;145;45;18246;5946;18.25;5.95
Claro;Choco, Colombia;;oct-19;158;52;N/A;cellular;median;52;86;1937;10153;1.94;10.15
Claro;Cordoba, Colombia;;oct-19;320;130;N/A;cellular;median;130;65;14222;7220;14.22;7.22
Claro;Cundinamarca, Colombia;;oct-19;2288;1009;N/A;cellular;median;1009;35;13582;7046;13.58;7.05
Claro;Guainia, Colombia;;oct-19;51;13;N/A;cellular;median;13;63;2015;12513;2.02;12.51
Claro;Huila, Colombia;;oct-19;351;192;N/A;cellular;median;192;58;10857;5104;10.86;5.10
Claro;La Guajira, Colombia;;oct-19;292;71;N/A;cellular;median;71;52;7323;6602;7.32;6.60
Claro;Magdalena, Colombia;;oct-19;375;186;N/A;cellular;median;186;40;21197;6649;21.20;6.65
Claro;Meta, Colombia;;oct-19;781;328;N/A;cellular;median;328;40;12485;9443;12.49;9.44
Claro;Narino, Colombia;;oct-19;280;129;N/A;cellular;median;129;71;16306;6761;16.31;6.76
Claro;North Santander, Colombia;;oct-19;519;231;N/A;cellular;median;231;45;12574;7249;12.57;7.25
Claro;Putumayo, Colombia;;oct-19;101;41;N/A;cellular;median;41;58;13244;7048;13.24;7.05
Claro;Quindio, Colombia;;oct-19;293;126;N/A;cellular;median;126;71;22129;9441;22.13;9.44
Claro;Risaralda, Colombia;;oct-19;520;252;N/A;cellular;median;252;67;19623;9409;19.62;9.41
Claro;San Andrés and Providencia, Colombia;;oct-19;142;44;N/A;cellular;median;42;86;2042;7713;2.04;7.71
Claro;Santander Department, Colombia;;oct-19;812;348;N/A;cellular;median;348;42;15383;7089;15.38;7.09
Claro;Sucre, Colombia;;oct-19;195;89;N/A;cellular;median;89;60;9787;7878;9.79;7.88
Claro;Tolima, Colombia;;oct-19;498;261;N/A;cellular;median;261;33;19693;7745;19.69;7.75
Claro;Valle del Cauca, Colombia;;oct-19;2184;1114;N/A;cellular;median;1114;61;20063;8239;20.06;8.24
Claro;Vaupes, Colombia;;oct-19;4;1;N/A;cellular;median;1;58;9425;26282;9.43;26.28
Claro;Vichada, Colombia;;oct-19;66;8;N/A;cellular;median;8;70;559;4688;0.56;4.69
Claro;Guaviare, Colombia;;oct-19;15;7;N/A;cellular;median;7;56;2284;17865;2.28;17.87
Claro;Amazonas, Colombia;;nov-19;54;9;N/A;cellular;median;9;64;3883;11329;3.88;11.33
Claro;Antioquia, Colombia;;nov-19;4117;2184;N/A;cellular;median;2184;60;16887;8893;16.89;8.89
Claro;Arauca, Colombia;;nov-19;56;26;N/A;cellular;median;26;59;2092;6228;2.09;6.23
Claro;Atlantico, Colombia;;nov-19;973;471;N/A;cellular;median;471;32;25810;12130;25.81;12.13
Claro;Bogota, Colombia;;nov-19;12491;5832;N/A;cellular;median;5832;50;14018;10929;14.02;10.93
Claro;Bolivar, Colombia;;nov-19;536;276;N/A;cellular;median;276;48;20259;8677;20.26;8.68
Claro;Boyaca, Colombia;;nov-19;697;318;N/A;cellular;median;318;38;13676;8378;13.68;8.38
Claro;Caldas, Colombia;;nov-19;481;224;N/A;cellular;median;224;68;22782;9818;22.78;9.82
Claro;Caquetá, Colombia;;nov-19;111;64;N/A;cellular;median;64;53;18301;10415;18.30;10.42
Claro;Casanare, Colombia;;nov-19;238;122;N/A;cellular;median;122;42;15985;10656;15.99;10.66
Claro;Cauca Department, Colombia;;nov-19;290;136;N/A;cellular;median;136;64;15332;6533;15.33;6.53
Claro;Cesar, Colombia;;nov-19;321;152;N/A;cellular;median;152;39;20199;8692;20.20;8.69
Claro;Choco, Colombia;;nov-19;207;44;N/A;cellular;median;44;92;2852;9343;2.85;9.34
Claro;Cordoba, Colombia;;nov-19;463;128;N/A;cellular;median;128;68;12313;8358;12.31;8.36
Claro;Cundinamarca, Colombia;;nov-19;2225;1086;N/A;cellular;median;1086;39;12910;7284;12.91;7.28
Claro;Guainia, Colombia;;nov-19;12;4;N/A;cellular;median;4;56;5109;8076;5.11;8.08
Claro;Huila, Colombia;;nov-19;300;173;N/A;cellular;median;173;46;16231;8791;16.23;8.79
Claro;La Guajira, Colombia;;nov-19;174;83;N/A;cellular;median;83;43;12373;5211;12.37;5.21
Claro;Magdalena, Colombia;;nov-19;390;167;N/A;cellular;median;167;38;17548;8621;17.55;8.62
Claro;Meta, Colombia;;nov-19;635;294;N/A;cellular;median;294;59;10871;10805;10.87;10.81
Claro;Narino, Colombia;;nov-19;332;139;N/A;cellular;median;139;70;16618;8966;16.62;8.97
Claro;North Santander, Colombia;;nov-19;497;244;N/A;cellular;median;243;40;11987;9164;11.99;9.16
Claro;Putumayo, Colombia;;nov-19;57;35;N/A;cellular;median;34;65;12069;8614;12.07;8.61
Claro;Quindio, Colombia;;nov-19;184;122;N/A;cellular;median;122;67;18171;8796;18.17;8.80
Claro;Risaralda, Colombia;;nov-19;531;273;N/A;cellular;median;272;66;19585;9301;19.59;9.30
Claro;San Andrés and Providencia, Colombia;;nov-19;207;53;N/A;cellular;median;55;93;2440;7375;2.44;7.38
Claro;Santander Department, Colombia;;nov-19;751;351;N/A;cellular;median;351;46;13779;6250;13.78;6.25
Claro;Sucre, Colombia;;nov-19;281;87;N/A;cellular;median;87;65;11680;7483;11.68;7.48
Claro;Tolima, Colombia;;nov-19;427;222;N/A;cellular;median;222;40;17474;8380;17.47;8.38
Claro;Valle del Cauca, Colombia;;nov-19;2073;1009;N/A;cellular;median;1009;59;21496;9613;21.50;9.61
Claro;Vaupes, Colombia;;nov-19;1;1;N/A;cellular;median;1;98;2717;19734;2.72;19.73
Claro;Vichada, Colombia;;nov-19;19;9;N/A;cellular;median;9;61;2143;1392;2.14;1.39
Claro;Guaviare, Colombia;;nov-19;17;6;N/A;cellular;median;6;90;3416;14861;3.42;14.86
Claro;Amazonas, Colombia;;Dec 2019;44;15;N/A;cellular;median;15;71;2320;3662;2.32;3.66
Claro;Antioquia, Colombia;;Dec 2019;4381;2225;N/A;cellular;median;2227;61;16736;9516;16.74;9.52
Claro;Arauca, Colombia;;Dec 2019;82;38;N/A;cellular;median;37;70;1094;8880;1.09;8.88
Claro;Atlantico, Colombia;;Dec 2019;878;448;N/A;cellular;median;449;35;26330;11724;26.33;11.72
Claro;Bogota, Colombia;;Dec 2019;11445;5612;N/A;cellular;median;5613;47;15371;12438;15.37;12.44
Claro;Bolivar, Colombia;;Dec 2019;529;289;N/A;cellular;median;291;46;22074;11005;22.07;11.01
Claro;Boyaca, Colombia;;Dec 2019;701;349;N/A;cellular;median;349;45;14166;8494;14.17;8.49
Claro;Caldas, Colombia;;Dec 2019;445;250;N/A;cellular;median;250;68;18483;10370;18.48;10.37
Claro;Caquetá, Colombia;;Dec 2019;180;87;N/A;cellular;median;86;67;18675;11764;18.68;11.76
Claro;Casanare, Colombia;;Dec 2019;197;102;N/A;cellular;median;102;41;14933;11394;14.93;11.39
Claro;Cauca Department, Colombia;;Dec 2019;285;136;N/A;cellular;median;137;61;14674;6534;14.67;6.53
Claro;Cesar, Colombia;;Dec 2019;287;164;N/A;cellular;median;164;39;23587;10036;23.59;10.04
Claro;Choco, Colombia;;Dec 2019;159;54;N/A;cellular;median;54;88;2009;8614;2.01;8.61
Claro;Cordoba, Colombia;;Dec 2019;273;115;N/A;cellular;median;116;65;19422;8197;19.42;8.20
Claro;Cundinamarca, Colombia;;Dec 2019;2016;1049;N/A;cellular;median;1049;41;12671;8308;12.67;8.31
Claro;Guainia, Colombia;;Dec 2019;2;2;N/A;cellular;median;2;64;12101;1107;12.10;1.11
Claro;Huila, Colombia;;Dec 2019;381;190;N/A;cellular;median;190;47;15167;9147;15.17;9.15
Claro;La Guajira, Colombia;;Dec 2019;231;76;N/A;cellular;median;76;43;13471;5970;13.47;5.97
Claro;Magdalena, Colombia;;Dec 2019;298;184;N/A;cellular;median;184;40;18173;8043;18.17;8.04
Claro;Meta, Colombia;;Dec 2019;677;327;N/A;cellular;median;327;51;11661;12270;11.66;12.27
Claro;Narino, Colombia;;Dec 2019;195;104;N/A;cellular;median;104;69;19992;9999;19.99;10.00
Claro;North Santander, Colombia;;Dec 2019;401;212;N/A;cellular;median;211;49;12284;9115;12.28;9.12
Claro;Putumayo, Colombia;;Dec 2019;93;32;N/A;cellular;median;33;63;4405;5996;4.41;6.00
Claro;Quindio, Colombia;;Dec 2019;253;145;N/A;cellular;median;145;68;21877;10682;21.88;10.68
Claro;Risaralda, Colombia;;Dec 2019;492;279;N/A;cellular;median;279;69;18790;11676;18.79;11.68
Claro;San Andrés and Providencia, Colombia;;Dec 2019;107;39;N/A;cellular;median;43;89;2591;7976;2.59;7.98
Claro;Santander Department, Colombia;;Dec 2019;729;358;N/A;cellular;median;358;46;17951;10461;17.95;10.46
Claro;Sucre, Colombia;;Dec 2019;154;79;N/A;cellular;median;79;60;22237;7233;22.24;7.23
Claro;Tolima, Colombia;;Dec 2019;592;264;N/A;cellular;median;264;40;15657;8527;15.66;8.53
Claro;Valle del Cauca, Colombia;;Dec 2019;1851;958;N/A;cellular;median;958;59;20527;10100;20.53;10.10
Claro;Vaupes, Colombia;;Dec 2019;4;1;N/A;cellular;median;1;77;5857;29034;5.86;29.03
Claro;Vichada, Colombia;;Dec 2019;6;2;N/A;cellular;median;2;67;4788;6454;4.79;6.45
Claro;Guaviare, Colombia;;Dec 2019;45;14;N/A;cellular;median;12;61;2115;6184;2.12;6.18
Claro;Amazonas, Colombia;;Jan 2020;26;14;N/A;cellular;median;14;77;1370;2702;1.37;2.70
Claro;Antioquia, Colombia;;Jan 2020;3883;2119;N/A;cellular;median;2119;60;17477;8325;17.48;8.33
Claro;Arauca, Colombia;;Jan 2020;49;28;N/A;cellular;median;28;57;974;5885;0.97;5.89
Claro;Atlantico, Colombia;;Jan 2020;953;444;N/A;cellular;median;444;31;24474;11854;24.47;11.85
Claro;Bogota, Colombia;;Jan 2020;11793;6261;N/A;cellular;median;6261;45;15514;9950;15.51;9.95
Claro;Bolivar, Colombia;;Jan 2020;620;298;N/A;cellular;median;298;47;17796;9870;17.80;9.87
Claro;Boyaca, Colombia;;Jan 2020;864;429;N/A;cellular;median;429;47;10419;5975;10.42;5.98
Claro;Caldas, Colombia;;Jan 2020;493;276;N/A;cellular;median;276;66;20217;10047;20.22;10.05
Claro;Caquetá, Colombia;;Jan 2020;132;68;N/A;cellular;median;68;71;12445;7381;12.45;7.38
Claro;Casanare, Colombia;;Jan 2020;278;128;N/A;cellular;median;128;43;12664;9618;12.66;9.62
Claro;Cauca Department, Colombia;;Jan 2020;351;167;N/A;cellular;median;167;61;19378;7520;19.38;7.52
Claro;Cesar, Colombia;;Jan 2020;304;142;N/A;cellular;median;142;38;24459;11062;24.46;11.06
