Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
ETB;Santander Department, Colombia;;Aug 2020;1175.0;348.0;all;;median;348.0;18.0;5967.0;5033.0;5.97;5.03;;
ETB;Sucre, Colombia;;Aug 2020;247.0;62.0;all;;median;62.0;44.0;4778.0;1592.0;4.78;1.59;;
ETB;Tolima, Colombia;;Aug 2020;882.0;220.0;all;;median;220.0;16.0;4845.0;4764.0;4.85;4.76;;
ETB;Valle del Cauca, Colombia;;Aug 2020;49.0;11.0;all;;median;11.0;16.0;17849.0;18009.0;17.85;18.01;;
Movistar;Antioquia, Colombia;;sep-20;926.0;457.0;all;;median;457.0;33.0;6312.0;1009.0;6.31;1.01;;
Movistar;Arauca, Colombia;;sep-20;340.0;111.0;all;;median;111.0;71.0;3631.0;750.0;3.63;0.75;;
Movistar;Atlantico, Colombia;;sep-20;31531.0;10897.0;all;;median;10897.0;38.0;23640.0;23473.0;23.64;23.47;;
Movistar;Bogota, Colombia;;sep-20;73975.0;21584.0;all;;median;21584.0;13.0;17678.0;16829.0;17.68;16.83;;
Movistar;Bolivar, Colombia;;sep-20;18747.0;5559.0;all;;median;5559.0;37.0;29363.0;32023.0;29.36;32.02;;
Movistar;Boyaca, Colombia;;sep-20;9212.0;2314.0;all;;median;2314.0;35.0;5528.0;822.0;5.53;0.82;;
Movistar;Caldas, Colombia;;sep-20;551.0;158.0;all;;median;158.0;30.0;5722.0;3408.0;5.72;3.41;;
Movistar;Caquetá, Colombia;;sep-20;1370.0;313.0;all;;median;313.0;40.0;5512.0;1216.0;5.51;1.22;;
Movistar;Casanare, Colombia;;sep-20;681.0;151.0;all;;median;151.0;40.0;4963.0;769.0;4.96;0.77;;
Movistar;Cauca Department, Colombia;;sep-20;1838.0;717.0;all;;median;717.0;41.0;6388.0;836.0;6.39;0.84;;
Movistar;Cesar, Colombia;;sep-20;7023.0;2085.0;all;;median;2085.0;46.0;21249.0;20872.0;21.25;20.87;;
Movistar;Choco, Colombia;;sep-20;927.0;303.0;all;;median;303.0;50.0;4670.0;729.0;4.67;0.73;;
Movistar;Cordoba, Colombia;;sep-20;9121.0;2940.0;all;;median;2940.0;35.0;10998.0;5865.0;11.0;5.87;;
Movistar;Cundinamarca, Colombia;;sep-20;35914.0;12132.0;all;;median;12132.0;23.0;10093.0;1153.0;10.09;1.15;;
Movistar;Guainia, Colombia;;sep-20;2.0;1.0;all;;median;1.0;9.0;8411.0;6307.0;8.41;6.31;;
Movistar;Huila, Colombia;;sep-20;17701.0;5503.0;all;;median;5503.0;36.0;5953.0;904.0;5.95;0.9;;
Movistar;La Guajira, Colombia;;sep-20;1007.0;242.0;all;;median;242.0;70.0;4616.0;789.0;4.62;0.79;;
Movistar;Magdalena, Colombia;;sep-20;9948.0;3269.0;all;;median;3269.0;53.0;11173.0;2739.0;11.17;2.74;;
Movistar;Meta, Colombia;;sep-20;5061.0;1256.0;all;;median;1256.0;12.0;21451.0;21642.0;21.45;21.64;;
Movistar;Narino, Colombia;;sep-20;4075.0;1139.0;all;;median;1139.0;34.0;15929.0;19218.0;15.93;19.22;;
Movistar;North Santander, Colombia;;sep-20;23726.0;7657.0;all;;median;7657.0;39.0;10964.0;3657.0;10.96;3.66;;
Movistar;Putumayo, Colombia;;sep-20;245.0;56.0;all;;median;56.0;55.0;3853.0;804.0;3.85;0.8;;
Movistar;Quindio, Colombia;;sep-20;979.0;311.0;all;;median;311.0;38.0;4667.0;762.0;4.67;0.76;;
Movistar;Risaralda, Colombia;;sep-20;239.0;55.0;all;;median;55.0;43.0;4879.0;822.0;4.88;0.82;;
Movistar;San Andrés and Providencia, Colombia;;sep-20;19.0;12.0;all;;median;12.0;67.0;1008.0;938.0;1.01;0.94;;
Movistar;Santander Department, Colombia;;sep-20;54293.0;16697.0;all;;median;16697.0;19.0;37343.0;39694.0;37.34;39.69;;
Movistar;Sucre, Colombia;;sep-20;1352.0;311.0;all;;median;311.0;56.0;5848.0;876.0;5.85;0.88;;
Movistar;Tolima, Colombia;;sep-20;16487.0;5031.0;all;;median;5031.0;25.0;9051.0;1114.0;9.05;1.11;;
Movistar;Valle del Cauca, Colombia;;sep-20;50767.0;16419.0;all;;median;16419.0;17.0;48054.0;49710.0;48.05;49.71;;
Movistar;Guaviare, Colombia;;sep-20;2.0;1.0;all;;median;1.0;10.0;17484.0;18463.0;17.48;18.46;;
Claro;Antioquia, Colombia;;sep-20;122094.0;36018.0;all;;median;36018.0;25.0;33122.0;7150.0;33.12;7.15;;
Claro;Arauca, Colombia;;sep-20;1.0;1.0;all;;median;1.0;54.0;396.0;3854.0;0.4;3.85;;
Claro;Atlantico, Colombia;;sep-20;42934.0;11949.0;all;;median;11949.0;15.0;30710.0;6576.0;30.71;6.58;;
Claro;Bogota, Colombia;;sep-20;554522.0;153923.0;all;;median;153923.0;13.0;31941.0;6305.0;31.94;6.31;;
Claro;Bolivar, Colombia;;sep-20;9250.0;2520.0;all;;median;2520.0;15.0;28086.0;6121.0;28.09;6.12;;
Claro;Boyaca, Colombia;;sep-20;17139.0;4359.0;all;;median;4359.0;18.0;29391.0;5964.0;29.39;5.96;;
Claro;Caldas, Colombia;;sep-20;21400.0;5346.0;all;;median;5346.0;24.0;28425.0;6046.0;28.43;6.05;;
Claro;Caquetá, Colombia;;sep-20;4437.0;1015.0;all;;median;1015.0;32.0;21905.0;6011.0;21.91;6.01;;
Claro;Casanare, Colombia;;sep-20;8351.0;2142.0;all;;median;2142.0;18.0;30353.0;5923.0;30.35;5.92;;
Claro;Cauca Department, Colombia;;sep-20;20485.0;5264.0;all;;median;5264.0;31.0;26301.0;5967.0;26.3;5.97;;
Claro;Cesar, Colombia;;sep-20;8427.0;2283.0;all;;median;2283.0;31.0;28965.0;6200.0;28.97;6.2;;
Claro;Choco, Colombia;;sep-20;5.0;4.0;all;;median;4.0;14.0;22157.0;27753.0;22.16;27.75;;
Claro;Cordoba, Colombia;;sep-20;6382.0;1718.0;all;;median;1718.0;26.0;30144.0;6156.0;30.14;6.16;;
Claro;Cundinamarca, Colombia;;sep-20;104126.0;28371.0;all;;median;28371.0;14.0;30657.0;6175.0;30.66;6.18;;
Claro;Guainia, Colombia;;sep-20;2.0;1.0;all;;median;1.0;22.0;9729.0;1759.0;9.73;1.76;;
Claro;Huila, Colombia;;sep-20;17609.0;5217.0;all;;median;5217.0;25.0;27700.0;6003.0;27.7;6.0;;
Claro;La Guajira, Colombia;;sep-20;4724.0;1283.0;all;;median;1283.0;36.0;28898.0;6029.0;28.9;6.03;;
Claro;Magdalena, Colombia;;sep-20;28840.0;8820.0;all;;median;8820.0;18.0;31474.0;6507.0;31.47;6.51;;
Claro;Meta, Colombia;;sep-20;19414.0;5350.0;all;;median;5350.0;17.0;31788.0;6387.0;31.79;6.39;;
Claro;Narino, Colombia;;sep-20;15172.0;4317.0;all;;median;4317.0;36.0;24968.0;5907.0;24.97;5.91;;
Claro;North Santander, Colombia;;sep-20;18771.0;5109.0;all;;median;5109.0;35.0;29414.0;6029.0;29.41;6.03;;
Claro;Putumayo, Colombia;;sep-20;8.0;5.0;all;;median;5.0;81.0;5657.0;4017.0;5.66;4.02;;
Claro;Quindio, Colombia;;sep-20;9850.0;2699.0;all;;median;2699.0;25.0;27192.0;6003.0;27.19;6.0;;
Claro;Risaralda, Colombia;;sep-20;39140.0;9509.0;all;;median;9509.0;25.0;28927.0;6252.0;28.93;6.25;;
Claro;Santander Department, Colombia;;sep-20;66497.0;16795.0;all;;median;16795.0;22.0;31565.0;6435.0;31.57;6.44;;
Claro;Sucre, Colombia;;sep-20;1860.0;538.0;all;;median;538.0;27.0;27293.0;6558.0;27.29;6.56;;
Claro;Tolima, Colombia;;sep-20;16256.0;4588.0;all;;median;4588.0;15.0;29411.0;6022.0;29.41;6.02;;
Claro;Valle del Cauca, Colombia;;sep-20;130133.0;37124.0;all;;median;37124.0;24.0;29798.0;6540.0;29.8;6.54;;
Claro;Vichada, Colombia;;sep-20;3.0;2.0;all;;median;2.0;67.0;2149.0;2415.0;2.15;2.42;;
Claro;Guaviare, Colombia;;sep-20;4.0;2.0;all;;median;2.0;62.0;4701.0;3494.0;4.7;3.49;;
ETB;Antioquia, Colombia;;sep-20;1681.0;503.0;all;;median;503.0;18.0;8725.0;6941.0;8.73;6.94;;
ETB;Atlantico, Colombia;;sep-20;593.0;191.0;all;;median;191.0;22.0;8947.0;8022.0;8.95;8.02;;
ETB;Bogota, Colombia;;sep-20;308857.0;90188.0;all;;median;90188.0;5.0;35026.0;27537.0;35.03;27.54;;
ETB;Bolivar, Colombia;;sep-20;30.0;16.0;all;;median;16.0;24.0;7644.0;17401.0;7.64;17.4;;
ETB;Boyaca, Colombia;;sep-20;1015.0;247.0;all;;median;247.0;12.0;6612.0;5216.0;6.61;5.22;;
ETB;Caldas, Colombia;;sep-20;16.0;7.0;all;;median;7.0;9.0;5251.0;4797.0;5.25;4.8;;
ETB;Casanare, Colombia;;sep-20;35.0;28.0;all;;median;28.0;11.0;12590.0;10867.0;12.59;10.87;;
ETB;Cauca Department, Colombia;;sep-20;100.0;48.0;all;;median;48.0;14.0;10897.0;5862.0;10.9;5.86;;
ETB;Cesar, Colombia;;sep-20;13.0;7.0;all;;median;7.0;16.0;13029.0;14163.0;13.03;14.16;;
ETB;Cordoba, Colombia;;sep-20;1875.0;444.0;all;;median;444.0;19.0;10196.0;11435.0;10.2;11.44;;
ETB;Cundinamarca, Colombia;;sep-20;12852.0;3494.0;all;;median;3494.0;9.0;15359.0;9667.0;15.36;9.67;;
ETB;Huila, Colombia;;sep-20;443.0;131.0;all;;median;131.0;32.0;4201.0;3960.0;4.2;3.96;;
ETB;La Guajira, Colombia;;sep-20;1.0;1.0;all;;median;1.0;24.0;16480.0;21097.0;16.48;21.1;;
ETB;Magdalena, Colombia;;sep-20;624.0;91.0;all;;median;91.0;27.0;4980.0;5075.0;4.98;5.08;;
ETB;Meta, Colombia;;sep-20;4782.0;1168.0;all;;median;1168.0;19.0;5937.0;2746.0;5.94;2.75;;
ETB;Narino, Colombia;;sep-20;16.0;7.0;all;;median;7.0;29.0;10757.0;4679.0;10.76;4.68;;
ETB;North Santander, Colombia;;sep-20;898.0;222.0;all;;median;222.0;18.0;5845.0;7990.0;5.85;7.99;;
ETB;Risaralda, Colombia;;sep-20;137.0;46.0;all;;median;46.0;42.0;1763.0;1992.0;1.76;1.99;;
ETB;Santander Department, Colombia;;sep-20;1082.0;217.0;all;;median;217.0;24.0;5776.0;4855.0;5.78;4.86;;
ETB;Sucre, Colombia;;sep-20;406.0;100.0;all;;median;100.0;38.0;4968.0;1493.0;4.97;1.49;;
ETB;Tolima, Colombia;;sep-20;983.0;247.0;all;;median;247.0;18.0;4756.0;4664.0;4.76;4.66;;
ETB;Valle del Cauca, Colombia;;sep-20;62.0;27.0;all;;median;27.0;15.0;15645.0;12989.0;15.65;12.99;;
ETB;Guaviare, Colombia;;sep-20;3.0;1.0;all;;median;1.0;10.0;11745.0;10000.0;11.75;10.0;;
Movistar;Antioquia, Colombia;;oct-20;853.0;419.0;all;;median;419.0;33.0;6714.0;991.0;6.71;0.99;;
Movistar;Arauca, Colombia;;oct-20;456.0;102.0;all;;median;102.0;135.0;2966.0;733.0;2.97;0.73;;
Movistar;Atlantico, Colombia;;oct-20;27146.0;9839.0;all;;median;9839.0;40.0;22461.0;22055.0;22.46;22.06;;
Movistar;Bogota, Colombia;;oct-20;72053.0;20876.0;all;;median;20876.0;13.0;18436.0;18494.0;18.44;18.49;;
Movistar;Bolivar, Colombia;;oct-20;16847.0;5006.0;all;;median;5006.0;39.0;23258.0;25361.0;23.26;25.36;;
Movistar;Boyaca, Colombia;;oct-20;8350.0;2091.0;all;;median;2091.0;35.0;5304.0;808.0;5.3;0.81;;
Movistar;Caldas, Colombia;;oct-20;589.0;155.0;all;;median;155.0;35.0;5350.0;1007.0;5.35;1.01;;
Movistar;Caquetá, Colombia;;oct-20;1215.0;294.0;all;;median;294.0;37.0;6276.0;3180.0;6.28;3.18;;
Movistar;Casanare, Colombia;;oct-20;571.0;124.0;all;;median;124.0;39.0;4781.0;741.0;4.78;0.74;;
Movistar;Cauca Department, Colombia;;oct-20;1674.0;675.0;all;;median;675.0;41.0;5640.0;793.0;5.64;0.79;;
Movistar;Cesar, Colombia;;oct-20;6144.0;1853.0;all;;median;1853.0;49.0;17038.0;18271.0;17.04;18.27;;
Movistar;Choco, Colombia;;oct-20;1444.0;345.0;all;;median;345.0;48.0;4626.0;742.0;4.63;0.74;;
Movistar;Cordoba, Colombia;;oct-20;8112.0;2569.0;all;;median;2569.0;38.0;9983.0;2949.0;9.98;2.95;;
Movistar;Cundinamarca, Colombia;;oct-20;35073.0;12640.0;all;;median;12640.0;21.0;10875.0;2808.0;10.88;2.81;;
Movistar;Huila, Colombia;;oct-20;16885.0;5099.0;all;;median;5099.0;35.0;5886.0;894.0;5.89;0.89;;
Movistar;La Guajira, Colombia;;oct-20;858.0;248.0;all;;median;248.0;67.0;4286.0;799.0;4.29;0.8;;
Movistar;Magdalena, Colombia;;oct-20;8817.0;2832.0;all;;median;2832.0;55.0;11193.0;1229.0;11.19;1.23;;
Movistar;Meta, Colombia;;oct-20;4882.0;1213.0;all;;median;1213.0;14.0;12043.0;10277.0;12.04;10.28;;
Movistar;Narino, Colombia;;oct-20;5483.0;1614.0;all;;median;1614.0;31.0;32069.0;29025.0;32.07;29.03;;
Movistar;North Santander, Colombia;;oct-20;20645.0;6931.0;all;;median;6931.0;35.0;11025.0;5436.0;11.03;5.44;;
Movistar;Putumayo, Colombia;;oct-20;274.0;77.0;all;;median;77.0;52.0;4997.0;869.0;5.0;0.87;;
Movistar;Quindio, Colombia;;oct-20;1009.0;303.0;all;;median;303.0;36.0;4847.0;768.0;4.85;0.77;;
Movistar;Risaralda, Colombia;;oct-20;155.0;40.0;all;;median;40.0;45.0;5040.0;766.0;5.04;0.77;;
Movistar;San Andrés and Providencia, Colombia;;oct-20;17.0;11.0;all;;median;11.0;97.0;1848.0;708.0;1.85;0.71;;
Movistar;Santander Department, Colombia;;oct-20;45548.0;14408.0;all;;median;14408.0;18.0;37149.0;39007.0;37.15;39.01;;
Movistar;Sucre, Colombia;;oct-20;1177.0;256.0;all;;median;256.0;53.0;7209.0;1213.0;7.21;1.21;;
Movistar;Tolima, Colombia;;oct-20;16295.0;4845.0;all;;median;4845.0;24.0;9290.0;1160.0;9.29;1.16;;
Movistar;Valle del Cauca, Colombia;;oct-20;45079.0;14268.0;all;;median;14268.0;16.0;41425.0;41747.0;41.43;41.75;;
Movistar;Vichada, Colombia;;oct-20;1.0;1.0;all;;median;1.0;22.0;4851.0;868.0;4.85;0.87;;
Movistar;Guaviare, Colombia;;oct-20;78.0;29.0;all;;median;29.0;15.0;9516.0;34673.0;9.52;34.67;;
Claro;Antioquia, Colombia;;oct-20;112160.0;34791.0;all;;median;34791.0;25.0;34426.0;7619.0;34.43;7.62;;
Claro;Atlantico, Colombia;;oct-20;40292.0;12072.0;all;;median;12072.0;15.0;32511.0;7130.0;32.51;7.13;;
Claro;Bogota, Colombia;;oct-20;539679.0;155178.0;all;;median;155178.0;13.0;32989.0;6593.0;32.99;6.59;;
Claro;Bolivar, Colombia;;oct-20;7954.0;2260.0;all;;median;2260.0;15.0;28040.0;6492.0;28.04;6.49;;
Claro;Boyaca, Colombia;;oct-20;15254.0;4222.0;all;;median;4222.0;18.0;30178.0;6278.0;30.18;6.28;;
Claro;Caldas, Colombia;;oct-20;21388.0;5405.0;all;;median;5405.0;25.0;29283.0;6383.0;29.28;6.38;;
Claro;Caquetá, Colombia;;oct-20;4137.0;930.0;all;;median;930.0;31.0;20073.0;6003.0;20.07;6.0;;
Claro;Casanare, Colombia;;oct-20;7802.0;2133.0;all;;median;2133.0;18.0;30974.0;6056.0;30.97;6.06;;
Claro;Cauca Department, Colombia;;oct-20;16093.0;4672.0;all;;median;4672.0;31.0;28454.0;6056.0;28.45;6.06;;
Claro;Cesar, Colombia;;oct-20;6388.0;1686.0;all;;median;1686.0;30.0;29605.0;6519.0;29.61;6.52;;
Claro;Choco, Colombia;;oct-20;1.0;1.0;all;;median;1.0;4.0;156158.0;195701.0;156.16;195.7;;
Claro;Cordoba, Colombia;;oct-20;5346.0;1486.0;all;;median;1486.0;26.0;29484.0;6592.0;29.48;6.59;;
Claro;Cundinamarca, Colombia;;oct-20;101940.0;28466.0;all;;median;28466.0;14.0;32177.0;6590.0;32.18;6.59;;
Claro;Huila, Colombia;;oct-20;17232.0;5005.0;all;;median;5005.0;23.0;28482.0;6209.0;28.48;6.21;;
Claro;La Guajira, Colombia;;oct-20;4809.0;1316.0;all;;median;1316.0;39.0;28498.0;6439.0;28.5;6.44;;
Claro;Magdalena, Colombia;;oct-20;25770.0;8500.0;all;;median;8500.0;17.0;32634.0;6814.0;32.63;6.81;;
Claro;Meta, Colombia;;oct-20;17385.0;5226.0;all;;median;5226.0;16.0;32534.0;6534.0;32.53;6.53;;
Claro;Narino, Colombia;;oct-20;12825.0;4085.0;all;;median;4085.0;36.0;26223.0;5951.0;26.22;5.95;;
Claro;North Santander, Colombia;;oct-20;17085.0;4845.0;all;;median;4845.0;33.0;30753.0;6387.0;30.75;6.39;;
Claro;Putumayo, Colombia;;oct-20;22.0;7.0;all;;median;7.0;67.0;2024.0;2919.0;2.02;2.92;;
Claro;Quindio, Colombia;;oct-20;10168.0;2719.0;all;;median;2719.0;24.0;29391.0;6233.0;29.39;6.23;;
Claro;Risaralda, Colombia;;oct-20;37494.0;9583.0;all;;median;9583.0;24.0;30232.0;6548.0;30.23;6.55;;
Claro;San Andrés and Providencia, Colombia;;oct-20;4.0;2.0;all;;median;2.0;68.0;1617.0;2245.0;1.62;2.25;;
Claro;Santander Department, Colombia;;oct-20;61005.0;16450.0;all;;median;16450.0;21.0;32661.0;6606.0;32.66;6.61;;
Claro;Sucre, Colombia;;oct-20;2079.0;518.0;all;;median;518.0;25.0;26870.0;6630.0;26.87;6.63;;
Claro;Tolima, Colombia;;oct-20;20132.0;5467.0;all;;median;5467.0;17.0;27553.0;6287.0;27.55;6.29;;
Claro;Valle del Cauca, Colombia;;oct-20;120580.0;35219.0;all;;median;35219.0;22.0;32233.0;6950.0;32.23;6.95;;
Claro;Guaviare, Colombia;;oct-20;8.0;1.0;all;;median;1.0;50.0;6197.0;4179.0;6.2;4.18;;
ETB;Antioquia, Colombia;;oct-20;1542.0;478.0;all;;median;478.0;15.0;9564.0;7481.0;9.56;7.48;;
ETB;Atlantico, Colombia;;oct-20;639.0;218.0;all;;median;218.0;21.0;9625.0;8981.0;9.63;8.98;;
ETB;Bogota, Colombia;;oct-20;273204.0;84536.0;all;;median;84536.0;5.0;35873.0;27971.0;35.87;27.97;;
ETB;Bolivar, Colombia;;oct-20;1.0;1.0;all;;median;1.0;18.0;25815.0;37906.0;25.82;37.91;;
ETB;Boyaca, Colombia;;oct-20;559.0;199.0;all;;median;199.0;15.0;6931.0;6278.0;6.93;6.28;;
ETB;Caldas, Colombia;;oct-20;49.0;18.0;all;;median;18.0;21.0;7589.0;2734.0;7.59;2.73;;
ETB;Casanare, Colombia;;oct-20;20.0;13.0;all;;median;13.0;14.0;5593.0;4653.0;5.59;4.65;;
ETB;Cauca Department, Colombia;;oct-20;84.0;29.0;all;;median;29.0;14.0;10446.0;5652.0;10.45;5.65;;
ETB;Cesar, Colombia;;oct-20;3.0;1.0;all;;median;1.0;18.0;7268.0;8627.0;7.27;8.63;;
ETB;Cordoba, Colombia;;oct-20;1757.0;393.0;all;;median;393.0;19.0;10060.0;11547.0;10.06;11.55;;
ETB;Cundinamarca, Colombia;;oct-20;10415.0;3146.0;all;;median;3146.0;8.0;16200.0;13216.0;16.2;13.22;;
ETB;Huila, Colombia;;oct-20;377.0;113.0;all;;median;113.0;30.0;4698.0;4051.0;4.7;4.05;;
ETB;Magdalena, Colombia;;oct-20;685.0;127.0;all;;median;127.0;30.0;7719.0;7957.0;7.72;7.96;;
ETB;Meta, Colombia;;oct-20;4786.0;1216.0;all;;median;1216.0;17.0;6408.0;3391.0;6.41;3.39;;
ETB;Narino, Colombia;;oct-20;26.0;13.0;all;;median;13.0;7.0;69351.0;34934.0;69.35;34.93;;
ETB;North Santander, Colombia;;oct-20;894.0;195.0;all;;median;195.0;20.0;4744.0;7471.0;4.74;7.47;;
ETB;Risaralda, Colombia;;oct-20;94.0;46.0;all;;median;46.0;49.0;2100.0;2004.0;2.1;2.0;;
ETB;Santander Department, Colombia;;oct-20;844.0;268.0;all;;median;268.0;19.0;6106.0;5971.0;6.11;5.97;;
ETB;Sucre, Colombia;;oct-20;170.0;57.0;all;;median;57.0;41.0;3916.0;1433.0;3.92;1.43;;
ETB;Tolima, Colombia;;oct-20;922.0;239.0;all;;median;239.0;21.0;4338.0;4410.0;4.34;4.41;;
ETB;Valle del Cauca, Colombia;;oct-20;35.0;19.0;all;;median;19.0;12.0;47851.0;22446.0;47.85;22.45;;
Movistar;Antioquia, Colombia;;nov-20;1429.0;590.0;all;;median;590.0;32.0;9183.0;3219.0;9.18;3.22;;
Movistar;Arauca, Colombia;;nov-20;200.0;75.0;all;;median;75.0;108.0;3766.0;794.0;3.77;0.79;;
Movistar;Atlantico, Colombia;;nov-20;22845.0;8831.0;all;;median;8831.0;42.0;25625.0;25735.0;25.63;25.74;;
Movistar;Bogota, Colombia;;nov-20;71711.0;21248.0;all;;median;21248.0;12.0;23074.0;24330.0;23.07;24.33;;
Movistar;Bolivar, Colombia;;nov-20;13137.0;4544.0;all;;median;4544.0;42.0;27030.0;26729.0;27.03;26.73;;
Movistar;Boyaca, Colombia;;nov-20;8384.0;2125.0;all;;median;2125.0;36.0;5346.0;793.0;5.35;0.79;;
Movistar;Caldas, Colombia;;nov-20;674.0;158.0;all;;median;158.0;27.0;6055.0;2571.0;6.06;2.57;;
Movistar;Caquetá, Colombia;;nov-20;1484.0;313.0;all;;median;313.0;35.0;6096.0;3352.0;6.1;3.35;;
Movistar;Casanare, Colombia;;nov-20;772.0;134.0;all;;median;134.0;38.0;5297.0;794.0;5.3;0.79;;
Movistar;Cauca Department, Colombia;;nov-20;1373.0;512.0;all;;median;512.0;44.0;5494.0;786.0;5.49;0.79;;
Movistar;Cesar, Colombia;;nov-20;5658.0;1752.0;all;;median;1752.0;48.0;23404.0;23840.0;23.4;23.84;;
Movistar;Choco, Colombia;;nov-20;1160.0;355.0;all;;median;355.0;49.0;4422.0;755.0;4.42;0.76;;
Movistar;Cordoba, Colombia;;nov-20;7131.0;2331.0;all;;median;2331.0;49.0;10631.0;5631.0;10.63;5.63;;
Movistar;Cundinamarca, Colombia;;nov-20;30921.0;10989.0;all;;median;10989.0;19.0;11239.0;4148.0;11.24;4.15;;
Movistar;Huila, Colombia;;nov-20;15423.0;4514.0;all;;median;4514.0;36.0;5845.0;891.0;5.85;0.89;;
Movistar;La Guajira, Colombia;;nov-20;643.0;218.0;all;;median;218.0;67.0;5125.0;809.0;5.13;0.81;;
Movistar;Magdalena, Colombia;;nov-20;7797.0;2667.0;all;;median;2667.0;55.0;10966.0;1908.0;10.97;1.91;;
Movistar;Meta, Colombia;;nov-20;4295.0;1110.0;all;;median;1110.0;15.0;12989.0;12245.0;12.99;12.25;;
Movistar;Narino, Colombia;;nov-20;4165.0;1355.0;all;;median;1355.0;30.0;41019.0;38092.0;41.02;38.09;;
Movistar;North Santander, Colombia;;nov-20;16725.0;5998.0;all;;median;5998.0;42.0;12130.0;7214.0;12.13;7.21;;
Movistar;Putumayo, Colombia;;nov-20;216.0;71.0;all;;median;71.0;51.0;5511.0;787.0;5.51;0.79;;
Movistar;Quindio, Colombia;;nov-20;996.0;271.0;all;;median;271.0;37.0;5048.0;767.0;5.05;0.77;;
Movistar;Risaralda, Colombia;;nov-20;149.0;30.0;all;;median;30.0;40.0;4154.0;727.0;4.15;0.73;;
Movistar;San Andrés and Providencia, Colombia;;nov-20;18.0;11.0;all;;median;11.0;104.0;955.0;771.0;0.96;0.77;;
Movistar;Santander Department, Colombia;;nov-20;45451.0;14366.0;all;;median;14366.0;17.0;41944.0;43481.0;41.94;43.48;;
Movistar;Sucre, Colombia;;nov-20;1268.0;292.0;all;;median;292.0;55.0;6542.0;974.0;6.54;0.97;;
Movistar;Tolima, Colombia;;nov-20;13751.0;4206.0;all;;median;4206.0;24.0;9468.0;1268.0;9.47;1.27;;
Movistar;Valle del Cauca, Colombia;;nov-20;45455.0;14353.0;all;;median;14353.0;16.0;48588.0;48631.0;48.59;48.63;;
Movistar;Guaviare, Colombia;;nov-20;263.0;73.0;all;;median;73.0;17.0;8703.0;20591.0;8.7;20.59;;
Claro;Antioquia, Colombia;;nov-20;107298.0;33279.0;all;;median;33279.0;25.0;37038.0;7932.0;37.04;7.93;;
Claro;Atlantico, Colombia;;nov-20;32809.0;10404.0;all;;median;10404.0;16.0;32691.0;7637.0;32.69;7.64;;
Claro;Bogota, Colombia;;nov-20;499866.0;146436.0;all;;median;146436.0;13.0;35311.0;6790.0;35.31;6.79;;
Claro;Bolivar, Colombia;;nov-20;8215.0;2413.0;all;;median;2413.0;14.0;29881.0;6633.0;29.88;6.63;;
Claro;Boyaca, Colombia;;nov-20;14770.0;3859.0;all;;median;3859.0;18.0;30278.0;6474.0;30.28;6.47;;
Claro;Caldas, Colombia;;nov-20;23370.0;5482.0;all;;median;5482.0;25.0;29424.0;6562.0;29.42;6.56;;
Claro;Caquetá, Colombia;;nov-20;3179.0;921.0;all;;median;921.0;31.0;21654.0;6520.0;21.65;6.52;;
Claro;Casanare, Colombia;;nov-20;6539.0;2030.0;all;;median;2030.0;19.0;32079.0;6463.0;32.08;6.46;;
Claro;Cauca Department, Colombia;;nov-20;14080.0;4484.0;all;;median;4484.0;31.0;29481.0;6450.0;29.48;6.45;;
Claro;Cesar, Colombia;;nov-20;6236.0;1825.0;all;;median;1825.0;29.0;30943.0;6645.0;30.94;6.65;;
Claro;Cordoba, Colombia;;nov-20;4735.0;1290.0;all;;median;1290.0;25.0;32597.0;6727.0;32.6;6.73;;
Claro;Cundinamarca, Colombia;;nov-20;92573.0;26541.0;all;;median;26541.0;14.0;33583.0;6938.0;33.58;6.94;;
Claro;Huila, Colombia;;nov-20;17160.0;4685.0;all;;median;4685.0;24.0;29919.0;6506.0;29.92;6.51;;
Claro;La Guajira, Colombia;;nov-20;5029.0;1300.0;all;;median;1300.0;42.0;27687.0;6564.0;27.69;6.56;;
Claro;Magdalena, Colombia;;nov-20;22176.0;7547.0;all;;median;7547.0;18.0;33235.0;7010.0;33.24;7.01;;
Claro;Meta, Colombia;;nov-20;16316.0;5062.0;all;;median;5062.0;16.0;32948.0;6619.0;32.95;6.62;;
Claro;Narino, Colombia;;nov-20;11851.0;3776.0;all;;median;3776.0;35.0;26774.0;6226.0;26.77;6.23;;
Claro;North Santander, Colombia;;nov-20;17861.0;4826.0;all;;median;4826.0;38.0;31540.0;6557.0;31.54;6.56;;
Claro;Putumayo, Colombia;;nov-20;1.0;1.0;all;;median;1.0;73.0;10429.0;4201.0;10.43;4.2;;
Claro;Quindio, Colombia;;nov-20;9895.0;2676.0;all;;median;2676.0;25.0;31015.0;6567.0;31.02;6.57;;
Claro;Risaralda, Colombia;;nov-20;31303.0;8200.0;all;;median;8200.0;24.0;31088.0;6632.0;31.09;6.63;;
Claro;San Andrés and Providencia, Colombia;;nov-20;3.0;2.0;all;;median;2.0;100.0;716.0;234.0;0.72;0.23;;
