Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
Tigo;Sucre, Colombia;;Jan 2021;9367.0;2315.0;all;;median;2315.0;45.0;14440.0;4822.0;14.44;4.82;;
Tigo;Tolima, Colombia;;Jan 2021;8486.0;2199.0;all;;median;2199.0;48.0;19196.0;5478.0;19.2;5.48;;
Tigo;Valle del Cauca, Colombia;;Jan 2021;50389.0;12909.0;all;;median;12909.0;20.0;17522.0;5072.0;17.52;5.07;;
EMCALI;Cauca Department, Colombia;;Jan 2021;9.0;4.0;all;;median;4.0;25.0;3836.0;4314.0;3.84;4.31;;
EMCALI;Tolima, Colombia;;Jan 2021;35.0;12.0;all;;median;12.0;50.0;6444.0;3430.0;6.44;3.43;;
EMCALI;Valle del Cauca, Colombia;;Jan 2021;15772.0;5357.0;all;;median;5357.0;22.0;9171.0;878.0;9.17;0.88;;
Tigo;Antioquia, Colombia;;feb-21;277524.0;76711.0;all;;median;76711.0;20.0;28896.0;5269.0;28.9;5.27;;
Tigo;Arauca, Colombia;;feb-21;5.0;4.0;all;;median;4.0;26.0;5668.0;3840.0;5.67;3.84;;
Tigo;Atlantico, Colombia;;feb-21;26153.0;7650.0;all;;median;7650.0;11.0;28255.0;5114.0;28.26;5.11;;
Tigo;Bogota, Colombia;;feb-21;72995.0;22116.0;all;;median;22116.0;12.0;27679.0;5161.0;27.68;5.16;;
Tigo;Bolivar, Colombia;;feb-21;24805.0;6766.0;all;;median;6766.0;15.0;24190.0;5020.0;24.19;5.02;;
Tigo;Boyaca, Colombia;;feb-21;5817.0;1470.0;all;;median;1470.0;17.0;19553.0;5031.0;19.55;5.03;;
Tigo;Caldas, Colombia;;feb-21;23051.0;6117.0;all;;median;6117.0;27.0;25976.0;5151.0;25.98;5.15;;
Tigo;Caquetá, Colombia;;feb-21;5.0;2.0;all;;median;2.0;36.0;22551.0;23350.0;22.55;23.35;;
Tigo;Casanare, Colombia;;feb-21;8.0;1.0;all;;median;1.0;26.0;28084.0;20623.0;28.08;20.62;;
Tigo;Cauca Department, Colombia;;feb-21;8327.0;1999.0;all;;median;1999.0;33.0;9552.0;4950.0;9.55;4.95;;
Tigo;Cesar, Colombia;;feb-21;8222.0;2125.0;all;;median;2125.0;23.0;21045.0;5100.0;21.05;5.1;;
Tigo;Choco, Colombia;;feb-21;489.0;125.0;all;;median;125.0;25.0;9730.0;6816.0;9.73;6.82;;
Tigo;Cordoba, Colombia;;feb-21;13730.0;3665.0;all;;median;3665.0;28.0;16425.0;4885.0;16.43;4.89;;
Tigo;Cundinamarca, Colombia;;feb-21;12220.0;3220.0;all;;median;3220.0;13.0;21258.0;5189.0;21.26;5.19;;
Tigo;Huila, Colombia;;feb-21;18.0;6.0;all;;median;6.0;34.0;28238.0;22442.0;28.24;22.44;;
Tigo;La Guajira, Colombia;;feb-21;30.0;10.0;all;;median;10.0;16.0;20105.0;4865.0;20.11;4.87;;
Tigo;Magdalena, Colombia;;feb-21;7220.0;2090.0;all;;median;2090.0;14.0;25001.0;5110.0;25.0;5.11;;
Tigo;Meta, Colombia;;feb-21;4893.0;1103.0;all;;median;1103.0;26.0;18171.0;5374.0;18.17;5.37;;
Tigo;Narino, Colombia;;feb-21;3153.0;740.0;all;;median;740.0;34.0;16302.0;5144.0;16.3;5.14;;
Tigo;North Santander, Colombia;;feb-21;11602.0;2452.0;all;;median;2452.0;35.0;16655.0;5095.0;16.66;5.1;;
Tigo;Putumayo, Colombia;;feb-21;39.0;8.0;all;;median;8.0;36.0;22888.0;5164.0;22.89;5.16;;
Tigo;Quindio, Colombia;;feb-21;10871.0;3416.0;all;;median;3416.0;28.0;25888.0;5163.0;25.89;5.16;;
Tigo;Risaralda, Colombia;;feb-21;48504.0;13809.0;all;;median;13809.0;35.0;20053.0;5083.0;20.05;5.08;;
Tigo;San Andrés and Providencia, Colombia;;feb-21;1.0;1.0;all;;median;1.0;19.0;449.0;371.0;0.45;0.37;;
Tigo;Santander Department, Colombia;;feb-21;69786.0;14063.0;all;;median;14063.0;25.0;28791.0;5177.0;28.79;5.18;;
Tigo;Sucre, Colombia;;feb-21;9357.0;2539.0;all;;median;2539.0;31.0;17604.0;5103.0;17.6;5.1;;
Tigo;Tolima, Colombia;;feb-21;7830.0;2090.0;all;;median;2090.0;44.0;22993.0;5646.0;22.99;5.65;;
Tigo;Valle del Cauca, Colombia;;feb-21;54467.0;14078.0;all;;median;14078.0;26.0;18800.0;5112.0;18.8;5.11;;
EMCALI;Cauca Department, Colombia;;feb-21;1.0;1.0;all;;median;1.0;15.0;5004.0;727.0;5.0;0.73;;
EMCALI;Choco, Colombia;;feb-21;1.0;1.0;all;;median;1.0;30.0;8448.0;734.0;8.45;0.73;;
EMCALI;Tolima, Colombia;;feb-21;189.0;51.0;all;;median;51.0;18.0;6866.0;3447.0;6.87;3.45;;
EMCALI;Valle del Cauca, Colombia;;feb-21;16862.0;5789.0;all;;median;5789.0;22.0;9326.0;918.0;9.33;0.92;;
Tigo;Amazonas, Colombia;;mar-21;;;all;;median;;;;;;;;
Tigo;Guainia, Colombia;;mar-21;;;all;;median;;;;;;;;
Tigo;Vaupes, Colombia;;mar-21;;;all;;median;;;;;;;;
Tigo;Vichada, Colombia;;mar-21;;;all;;median;;;;;;;;
Tigo;Guaviare, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Amazonas, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Antioquia, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Arauca, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Atlantico, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Bogota, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Bolivar, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Boyaca, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Caldas, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Caquetá, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Casanare, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Cesar, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Cordoba, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Guainia, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Huila, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;La Guajira, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Magdalena, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Meta, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Narino, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;North Santander, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Putumayo, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Quindio, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Risaralda, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;San Andrés and Providencia, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Santander Department, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Sucre, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Tolima, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Vaupes, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Vichada, Colombia;;mar-21;;;all;;median;;;;;;;;
EMCALI;Guaviare, Colombia;;mar-21;;;all;;median;;;;;;;;
Tigo;Antioquia, Colombia;;mar-21;282437.0;80031.0;all;;median;80031.0;20.0;29757.0;5498.0;29.76;5.5;;
Tigo;Arauca, Colombia;;mar-21;48.0;9.0;all;;median;9.0;43.0;4376.0;1948.0;4.38;1.95;;
Tigo;Atlantico, Colombia;;mar-21;27397.0;7816.0;all;;median;7816.0;11.0;28943.0;5147.0;28.94;5.15;;
Tigo;Bogota, Colombia;;mar-21;71330.0;21603.0;all;;median;21603.0;12.0;29034.0;5204.0;29.03;5.2;;
Tigo;Bolivar, Colombia;;mar-21;24204.0;6256.0;all;;median;6256.0;15.0;25119.0;5065.0;25.12;5.07;;
Tigo;Boyaca, Colombia;;mar-21;6828.0;1534.0;all;;median;1534.0;18.0;19974.0;5103.0;19.97;5.1;;
Tigo;Caldas, Colombia;;mar-21;22803.0;6097.0;all;;median;6097.0;27.0;27253.0;5191.0;27.25;5.19;;
Tigo;Caquetá, Colombia;;mar-21;2.0;2.0;all;;median;2.0;21.0;51004.0;51385.0;51.0;51.39;;
Tigo;Casanare, Colombia;;mar-21;9.0;4.0;all;;median;4.0;28.0;18078.0;18391.0;18.08;18.39;;
Tigo;Cauca Department, Colombia;;mar-21;8362.0;2094.0;all;;median;2094.0;32.0;9661.0;5217.0;9.66;5.22;;
Tigo;Cesar, Colombia;;mar-21;8419.0;2383.0;all;;median;2383.0;19.0;23419.0;5123.0;23.42;5.12;;
Tigo;Choco, Colombia;;mar-21;208.0;54.0;all;;median;54.0;26.0;11163.0;13102.0;11.16;13.1;;
Tigo;Cordoba, Colombia;;mar-21;12884.0;3623.0;all;;median;3623.0;27.0;18006.0;4872.0;18.01;4.87;;
Tigo;Cundinamarca, Colombia;;mar-21;14016.0;3511.0;all;;median;3511.0;13.0;20900.0;5256.0;20.9;5.26;;
Tigo;Huila, Colombia;;mar-21;12.0;6.0;all;;median;6.0;29.0;22760.0;16823.0;22.76;16.82;;
Tigo;La Guajira, Colombia;;mar-21;79.0;18.0;all;;median;18.0;22.0;20133.0;5062.0;20.13;5.06;;
Tigo;Magdalena, Colombia;;mar-21;8134.0;2129.0;all;;median;2129.0;13.0;24052.0;5125.0;24.05;5.13;;
Tigo;Meta, Colombia;;mar-21;4659.0;1271.0;all;;median;1271.0;21.0;17981.0;5256.0;17.98;5.26;;
Tigo;Narino, Colombia;;mar-21;2828.0;745.0;all;;median;745.0;32.0;17482.0;5387.0;17.48;5.39;;
Tigo;North Santander, Colombia;;mar-21;9632.0;2433.0;all;;median;2433.0;28.0;21779.0;5208.0;21.78;5.21;;
Tigo;Putumayo, Colombia;;mar-21;123.0;42.0;all;;median;42.0;32.0;51771.0;6196.0;51.77;6.2;;
Tigo;Quindio, Colombia;;mar-21;9718.0;3245.0;all;;median;3245.0;29.0;25794.0;5168.0;25.79;5.17;;
Tigo;Risaralda, Colombia;;mar-21;40342.0;12201.0;all;;median;12201.0;32.0;19939.0;5159.0;19.94;5.16;;
Tigo;San Andrés and Providencia, Colombia;;mar-21;14.0;11.0;all;;median;11.0;47.0;753.0;697.0;0.75;0.7;;
Tigo;Santander Department, Colombia;;mar-21;56277.0;12511.0;all;;median;12511.0;28.0;30452.0;5204.0;30.45;5.2;;
Tigo;Sucre, Colombia;;mar-21;6117.0;1867.0;all;;median;1867.0;22.0;21159.0;5141.0;21.16;5.14;;
Tigo;Tolima, Colombia;;mar-21;7751.0;2217.0;all;;median;2217.0;42.0;23394.0;5684.0;23.39;5.68;;
Tigo;Valle del Cauca, Colombia;;mar-21;53532.0;14801.0;all;;median;14801.0;26.0;20306.0;5198.0;20.31;5.2;;
EMCALI;Cauca Department, Colombia;;mar-21;12.0;2.0;all;;median;2.0;32.0;3635.0;846.0;3.64;0.85;;
EMCALI;Choco, Colombia;;mar-21;4.0;1.0;all;;median;1.0;12.0;9018.0;10988.0;9.02;10.99;;
EMCALI;Cundinamarca, Colombia;;mar-21;1.0;1.0;all;;median;1.0;20.0;1436.0;211.0;1.44;0.21;;
EMCALI;Valle del Cauca, Colombia;;mar-21;18247.0;5830.0;all;;median;5830.0;21.0;9388.0;1660.0;9.39;1.66;;
Tigo;Antioquia, Colombia;;Apr 2021;321312.0;84789.0;all;;median;84789.0;12.0;29984.0;5618.0;29.98;5.62;;
Tigo;Arauca, Colombia;;Apr 2021;10.0;6.0;all;;median;6.0;44.0;7920.0;4893.0;7.92;4.89;;
Tigo;Atlantico, Colombia;;Apr 2021;33281.0;8641.0;all;;median;8641.0;11.0;29166.0;5160.0;29.17;5.16;;
Tigo;Bogota, Colombia;;Apr 2021;77604.0;23116.0;all;;median;23116.0;11.0;30188.0;5269.0;30.19;5.27;;
Tigo;Bolivar, Colombia;;Apr 2021;21811.0;6247.0;all;;median;6247.0;14.0;26050.0;5138.0;26.05;5.14;;
Tigo;Boyaca, Colombia;;Apr 2021;7635.0;1717.0;all;;median;1717.0;17.0;25122.0;5382.0;25.12;5.38;;
Tigo;Caldas, Colombia;;Apr 2021;25676.0;6162.0;all;;median;6162.0;20.0;27421.0;5205.0;27.42;5.21;;
Tigo;Caquetá, Colombia;;Apr 2021;5.0;2.0;all;;median;2.0;35.0;63425.0;79761.0;63.43;79.76;;
Tigo;Casanare, Colombia;;Apr 2021;23.0;4.0;all;;median;4.0;26.0;13953.0;13945.0;13.95;13.95;;
Tigo;Cauca Department, Colombia;;Apr 2021;8600.0;1889.0;all;;median;1889.0;28.0;10992.0;5195.0;10.99;5.2;;
Tigo;Cesar, Colombia;;Apr 2021;7906.0;2360.0;all;;median;2360.0;19.0;25285.0;5200.0;25.29;5.2;;
Tigo;Choco, Colombia;;Apr 2021;203.0;38.0;all;;median;38.0;29.0;19842.0;8795.0;19.84;8.8;;
Tigo;Cordoba, Colombia;;Apr 2021;12469.0;3515.0;all;;median;3515.0;24.0;22207.0;5164.0;22.21;5.16;;
Tigo;Cundinamarca, Colombia;;Apr 2021;15837.0;3527.0;all;;median;3527.0;13.0;22285.0;5696.0;22.29;5.7;;
Tigo;Huila, Colombia;;Apr 2021;5.0;4.0;all;;median;4.0;26.0;26949.0;26114.0;26.95;26.11;;
Tigo;La Guajira, Colombia;;Apr 2021;6.0;5.0;all;;median;5.0;18.0;24063.0;6218.0;24.06;6.22;;
Tigo;Magdalena, Colombia;;Apr 2021;8214.0;2094.0;all;;median;2094.0;13.0;26191.0;5197.0;26.19;5.2;;
Tigo;Meta, Colombia;;Apr 2021;3724.0;1033.0;all;;median;1033.0;19.0;24972.0;5846.0;24.97;5.85;;
Tigo;Narino, Colombia;;Apr 2021;5181.0;1050.0;all;;median;1050.0;25.0;17069.0;5999.0;17.07;6.0;;
Tigo;North Santander, Colombia;;Apr 2021;8740.0;2399.0;all;;median;2399.0;34.0;22167.0;5262.0;22.17;5.26;;
Tigo;Putumayo, Colombia;;Apr 2021;12.0;1.0;all;;median;1.0;485.0;437.0;633.0;0.44;0.63;;
Tigo;Quindio, Colombia;;Apr 2021;9766.0;3233.0;all;;median;3233.0;29.0;27171.0;5204.0;27.17;5.2;;
Tigo;Risaralda, Colombia;;Apr 2021;39278.0;11672.0;all;;median;11672.0;29.0;21137.0;5260.0;21.14;5.26;;
Tigo;San Andrés and Providencia, Colombia;;Apr 2021;5.0;5.0;all;;median;5.0;18.0;757.0;783.0;0.76;0.78;;
Tigo;Santander Department, Colombia;;Apr 2021;55543.0;12366.0;all;;median;12366.0;35.0;31086.0;5269.0;31.09;5.27;;
Tigo;Sucre, Colombia;;Apr 2021;6424.0;1927.0;all;;median;1927.0;18.0;24369.0;5230.0;24.37;5.23;;
Tigo;Tolima, Colombia;;Apr 2021;8566.0;2157.0;all;;median;2157.0;42.0;24130.0;5715.0;24.13;5.72;;
Tigo;Valle del Cauca, Colombia;;Apr 2021;55786.0;14901.0;all;;median;14901.0;20.0;21247.0;5257.0;21.25;5.26;;
Tigo;Vaupes, Colombia;;Apr 2021;18.0;13.0;all;;median;13.0;48.0;26921.0;4917.0;26.92;4.92;;
Tigo;Guaviare, Colombia;;Apr 2021;1.0;1.0;all;;median;1.0;26.0;31991.0;32041.0;31.99;32.04;;
EMCALI;Cauca Department, Colombia;;Apr 2021;4.0;2.0;all;;median;2.0;52.0;5369.0;901.0;5.37;0.9;;
EMCALI;Choco, Colombia;;Apr 2021;25.0;15.0;all;;median;15.0;24.0;10208.0;10245.0;10.21;10.25;;
EMCALI;Narino, Colombia;;Apr 2021;1.0;1.0;all;;median;1.0;16.0;44711.0;26179.0;44.71;26.18;;
EMCALI;Valle del Cauca, Colombia;;Apr 2021;19257.0;6050.0;all;;median;6050.0;23.0;9915.0;1709.0;9.92;1.71;;
Tigo;Antioquia, Colombia;;may-21;331322.0;91446.0;all;;median;91446.0;11.0;32020.0;6052.0;32.02;6.05;;
Tigo;Arauca, Colombia;;may-21;8.0;2.0;all;;median;2.0;37.0;16390.0;17793.0;16.39;17.79;;
Tigo;Atlantico, Colombia;;may-21;36286.0;9587.0;all;;median;9587.0;11.0;30956.0;5269.0;30.96;5.27;;
Tigo;Bogota, Colombia;;may-21;84746.0;24408.0;all;;median;24408.0;11.0;31229.0;5550.0;31.23;5.55;;
Tigo;Bolivar, Colombia;;may-21;24334.0;6661.0;all;;median;6661.0;14.0;28732.0;5242.0;28.73;5.24;;
Tigo;Boyaca, Colombia;;may-21;9427.0;2017.0;all;;median;2017.0;18.0;28978.0;5636.0;28.98;5.64;;
Tigo;Caldas, Colombia;;may-21;21887.0;5552.0;all;;median;5552.0;18.0;31960.0;5894.0;31.96;5.89;;
Tigo;Casanare, Colombia;;may-21;19.0;4.0;all;;median;4.0;28.0;24293.0;16111.0;24.29;16.11;;
Tigo;Cauca Department, Colombia;;may-21;7571.0;1743.0;all;;median;1743.0;30.0;13450.0;5898.0;13.45;5.9;;
Tigo;Cesar, Colombia;;may-21;8542.0;2443.0;all;;median;2443.0;18.0;28446.0;5281.0;28.45;5.28;;
Tigo;Choco, Colombia;;may-21;216.0;65.0;all;;median;65.0;28.0;17646.0;9280.0;17.65;9.28;;
Tigo;Cordoba, Colombia;;may-21;11934.0;3363.0;all;;median;3363.0;24.0;26006.0;5498.0;26.01;5.5;;
Tigo;Cundinamarca, Colombia;;may-21;14210.0;3850.0;all;;median;3850.0;12.0;28631.0;6031.0;28.63;6.03;;
Tigo;Huila, Colombia;;may-21;16.0;7.0;all;;median;7.0;27.0;27971.0;39554.0;27.97;39.55;;
Tigo;La Guajira, Colombia;;may-21;3.0;2.0;all;;median;2.0;30.0;21242.0;20873.0;21.24;20.87;;
Tigo;Magdalena, Colombia;;may-21;7230.0;1913.0;all;;median;1913.0;13.0;30431.0;5836.0;30.43;5.84;;
Tigo;Meta, Colombia;;may-21;3582.0;1111.0;all;;median;1111.0;19.0;31530.0;6095.0;31.53;6.1;;
Tigo;Narino, Colombia;;may-21;5010.0;950.0;all;;median;950.0;28.0;28519.0;6073.0;28.52;6.07;;
Tigo;North Santander, Colombia;;may-21;9299.0;2486.0;all;;median;2486.0;32.0;25857.0;5959.0;25.86;5.96;;
Tigo;Putumayo, Colombia;;may-21;3.0;2.0;all;;median;2.0;39.0;19819.0;20714.0;19.82;20.71;;
Tigo;Quindio, Colombia;;may-21;8570.0;2601.0;all;;median;2601.0;26.0;31250.0;5708.0;31.25;5.71;;
Tigo;Risaralda, Colombia;;may-21;67975.0;17777.0;all;;median;17777.0;31.0;24996.0;5190.0;25.0;5.19;;
Tigo;San Andrés and Providencia, Colombia;;may-21;36.0;10.0;all;;median;10.0;26.0;778.0;920.0;0.78;0.92;;
Tigo;Santander Department, Colombia;;may-21;55948.0;12652.0;all;;median;12652.0;34.0;34980.0;5751.0;34.98;5.75;;
Tigo;Sucre, Colombia;;may-21;6653.0;1838.0;all;;median;1838.0;18.0;27931.0;5373.0;27.93;5.37;;
Tigo;Tolima, Colombia;;may-21;9061.0;2164.0;all;;median;2164.0;43.0;26982.0;5925.0;26.98;5.93;;
Tigo;Valle del Cauca, Colombia;;may-21;57946.0;14317.0;all;;median;14317.0;21.0;22202.0;5669.0;22.2;5.67;;
Tigo;Vaupes, Colombia;;may-21;20.0;11.0;all;;median;11.0;43.0;31281.0;5216.0;31.28;5.22;;
EMCALI;Choco, Colombia;;may-21;2.0;1.0;all;;median;1.0;31.0;2298.0;733.0;2.3;0.73;;
EMCALI;Valle del Cauca, Colombia;;may-21;19356.0;5431.0;all;;median;5431.0;25.0;9296.0;891.0;9.3;0.89;;
Tigo;Antioquia, Colombia;;jun-21;329181.0;91707.0;all;;median;91707.0;11.0;36880.0;6265.0;36.88;6.27;;
Tigo;Arauca, Colombia;;jun-21;5.0;3.0;all;;median;3.0;29.0;27451.0;12825.0;27.45;12.83;;
Tigo;Atlantico, Colombia;;jun-21;31665.0;8667.0;all;;median;8667.0;11.0;31770.0;6030.0;31.77;6.03;;
Tigo;Bogota, Colombia;;jun-21;70959.0;21095.0;all;;median;21095.0;11.0;35047.0;6200.0;35.05;6.2;;
Tigo;Bolivar, Colombia;;jun-21;22539.0;5907.0;all;;median;5907.0;14.0;30915.0;6034.0;30.92;6.03;;
Tigo;Boyaca, Colombia;;jun-21;11352.0;2306.0;all;;median;2306.0;18.0;32455.0;6009.0;32.46;6.01;;
Tigo;Caldas, Colombia;;jun-21;29323.0;8196.0;all;;median;8196.0;20.0;30307.0;6147.0;30.31;6.15;;
Tigo;Caquetá, Colombia;;jun-21;3.0;2.0;all;;median;2.0;28.0;35078.0;34087.0;35.08;34.09;;
Tigo;Casanare, Colombia;;jun-21;49.0;5.0;all;;median;5.0;28.0;27592.0;19765.0;27.59;19.77;;
Tigo;Cauca Department, Colombia;;jun-21;7073.0;1651.0;all;;median;1651.0;28.0;23045.0;6213.0;23.05;6.21;;
Tigo;Cesar, Colombia;;jun-21;8245.0;2300.0;all;;median;2300.0;18.0;28807.0;5785.0;28.81;5.79;;
Tigo;Choco, Colombia;;jun-21;118.0;38.0;all;;median;38.0;22.0;21235.0;13425.0;21.24;13.43;;
Tigo;Cordoba, Colombia;;jun-21;11402.0;3179.0;all;;median;3179.0;24.0;24271.0;5820.0;24.27;5.82;;
Tigo;Cundinamarca, Colombia;;jun-21;13848.0;3732.0;all;;median;3732.0;12.0;29627.0;6270.0;29.63;6.27;;
Tigo;Huila, Colombia;;jun-21;19.0;5.0;all;;median;5.0;27.0;33477.0;30973.0;33.48;30.97;;
Tigo;La Guajira, Colombia;;jun-21;4.0;2.0;all;;median;2.0;28.0;17683.0;17595.0;17.68;17.6;;
Tigo;Magdalena, Colombia;;jun-21;6727.0;1875.0;all;;median;1875.0;13.0;38310.0;6228.0;38.31;6.23;;
Tigo;Meta, Colombia;;jun-21;4438.0;1229.0;all;;median;1229.0;19.0;31500.0;6278.0;31.5;6.28;;
Tigo;Narino, Colombia;;jun-21;6570.0;1093.0;all;;median;1093.0;25.0;29029.0;6278.0;29.03;6.28;;
Tigo;North Santander, Colombia;;jun-21;8841.0;2259.0;all;;median;2259.0;37.0;26052.0;6181.0;26.05;6.18;;
Tigo;Putumayo, Colombia;;jun-21;3.0;2.0;all;;median;2.0;29.0;28477.0;31271.0;28.48;31.27;;
Tigo;Quindio, Colombia;;jun-21;8747.0;2648.0;all;;median;2648.0;26.0;31875.0;6134.0;31.88;6.13;;
Tigo;Risaralda, Colombia;;jun-21;27619.0;7870.0;all;;median;7870.0;22.0;28663.0;5400.0;28.66;5.4;;
Tigo;San Andrés and Providencia, Colombia;;jun-21;28.0;14.0;all;;median;14.0;34.0;2112.0;2002.0;2.11;2.0;;
Tigo;Santander Department, Colombia;;jun-21;56353.0;11485.0;all;;median;11485.0;36.0;41727.0;6189.0;41.73;6.19;;
Tigo;Sucre, Colombia;;jun-21;7413.0;2106.0;all;;median;2106.0;22.0;25884.0;5785.0;25.88;5.79;;
Tigo;Tolima, Colombia;;jun-21;9281.0;2204.0;all;;median;2204.0;42.0;29677.0;6155.0;29.68;6.16;;
Tigo;Valle del Cauca, Colombia;;jun-21;59336.0;15537.0;all;;median;15537.0;19.0;26346.0;6112.0;26.35;6.11;;
Tigo;Vaupes, Colombia;;jun-21;6.0;4.0;all;;median;4.0;46.0;63087.0;6533.0;63.09;6.53;;
EMCALI;Antioquia, Colombia;;jun-21;2.0;1.0;all;;median;1.0;33.0;4452.0;800.0;4.45;0.8;;
EMCALI;Cauca Department, Colombia;;jun-21;3.0;2.0;all;;median;2.0;30.0;6684.0;2303.0;6.68;2.3;;
EMCALI;Valle del Cauca, Colombia;;jun-21;15534.0;4899.0;all;;median;4899.0;22.0;9697.0;2572.0;9.7;2.57;;
Tigo;Antioquia, Colombia;;jul-21;288786.0;81104.0;all;;median;81104.0;11.0;42969.0;9227.0;42.97;9.23;;
Tigo;Arauca, Colombia;;jul-21;1.0;1.0;all;;median;1.0;37.0;30653.0;31172.0;30.65;31.17;;
Tigo;Atlantico, Colombia;;jul-21;30195.0;8910.0;all;;median;8910.0;11.0;38358.0;7302.0;38.36;7.3;;
Tigo;Bogota, Colombia;;jul-21;73769.0;21248.0;all;;median;21248.0;11.0;41064.0;7602.0;41.06;7.6;;
Tigo;Bolivar, Colombia;;jul-21;21243.0;5925.0;all;;median;5925.0;14.0;34793.0;7365.0;34.79;7.37;;
Tigo;Boyaca, Colombia;;jul-21;8988.0;2252.0;all;;median;2252.0;17.0;34734.0;7213.0;34.73;7.21;;
Tigo;Caldas, Colombia;;jul-21;52439.0;13305.0;all;;median;13305.0;26.0;28085.0;6339.0;28.09;6.34;;
Tigo;Caquetá, Colombia;;jul-21;9.0;2.0;all;;median;2.0;36.0;8556.0;21206.0;8.56;21.21;;
Tigo;Casanare, Colombia;;jul-21;10.0;2.0;all;;median;2.0;23.0;33604.0;27930.0;33.6;27.93;;
Tigo;Cauca Department, Colombia;;jul-21;9048.0;2139.0;all;;median;2139.0;27.0;16561.0;7419.0;16.56;7.42;;
Tigo;Cesar, Colombia;;jul-21;8343.0;2392.0;all;;median;2392.0;18.0;30407.0;7247.0;30.41;7.25;;
Tigo;Choco, Colombia;;jul-21;146.0;61.0;all;;median;61.0;22.0;18373.0;15517.0;18.37;15.52;;
Tigo;Cordoba, Colombia;;jul-21;9505.0;2870.0;all;;median;2870.0;24.0;27685.0;7165.0;27.69;7.17;;
Tigo;Cundinamarca, Colombia;;jul-21;15298.0;3904.0;all;;median;3904.0;12.0;31537.0;7724.0;31.54;7.72;;
Tigo;Huila, Colombia;;jul-21;13.0;4.0;all;;median;4.0;26.0;27749.0;13648.0;27.75;13.65;;
Tigo;La Guajira, Colombia;;jul-21;2.0;2.0;all;;median;2.0;30.0;14035.0;13645.0;14.04;13.65;;
Tigo;Magdalena, Colombia;;jul-21;7931.0;2082.0;all;;median;2082.0;13.0;39328.0;8081.0;39.33;8.08;;
Tigo;Meta, Colombia;;jul-21;5745.0;1457.0;all;;median;1457.0;19.0;34354.0;9100.0;34.35;9.1;;
Tigo;Narino, Colombia;;jul-21;4992.0;946.0;all;;median;946.0;31.0;34921.0;7576.0;34.92;7.58;;
Tigo;North Santander, Colombia;;jul-21;8962.0;2298.0;all;;median;2298.0;32.0;27587.0;7274.0;27.59;7.27;;
Tigo;Putumayo, Colombia;;jul-21;3.0;2.0;all;;median;2.0;25.0;23673.0;33113.0;23.67;33.11;;
Tigo;Quindio, Colombia;;jul-21;11448.0;3057.0;all;;median;3057.0;29.0;29546.0;7273.0;29.55;7.27;;
Tigo;Risaralda, Colombia;;jul-21;27374.0;7690.0;all;;median;7690.0;22.0;29726.0;5881.0;29.73;5.88;;
Tigo;San Andrés and Providencia, Colombia;;jul-21;104.0;21.0;all;;median;21.0;35.0;3238.0;2728.0;3.24;2.73;;
Tigo;Santander Department, Colombia;;jul-21;56267.0;13066.0;all;;median;13066.0;32.0;44646.0;7379.0;44.65;7.38;;
Tigo;Sucre, Colombia;;jul-21;6244.0;1923.0;all;;median;1923.0;21.0;29132.0;7193.0;29.13;7.19;;
Tigo;Tolima, Colombia;;jul-21;9279.0;2286.0;all;;median;2286.0;43.0;29099.0;6409.0;29.1;6.41;;
