Aggregate Date;municipio;region;connection_type;provider;test_count;performance_sample_count;mean_download_speed_mbps;download_speed;mean_upload_mbps;upload_speed;latency;jitter;mes;año;periodo;sample_count;mean_download_mbps;mean_latency_ms;mean_jitter;Indice_Descarga;Indice_Carga;Indice_Latencia;Indice_Jitter;Indice_CRC
2022-12-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;2022;398.0;120.428;72.65;123.895;53.153;20.0;7.0;12;2022;2022-12;;;;;4.012631578947369;2.431969696969697;25.0;8.6;40.04460127591707
2022-09-01;CUCUTA;North Santander;All Fixed;All Providers Combined;24471;7082.0;106.648;66.347;66.43;29.004;21.0;7.0;9;2022;2022-09;;;;;3.4818526315789464;1.2123232323232325;25.0;8.6;38.294175863902176
2022-08-01;ARMENIA;Quindio;All Fixed;All Providers Combined;12565;3443.0;119.727;91.122;49.594;18.376;24.0;7.0;8;2022;2022-08;;;;;5.568168421052632;0.6755555555555556;25.0;8.6;39.84372397660819
2022-03-01;FLORENCIA;Caquetá;All Fixed;All Providers Combined;6787;1577.0;63.681;31.2;34.132;21.581;22.0;8.0;3;2022;2022-03;;;;;0.5221052631578946;0.8374242424242424;25.0;8.4;34.75952950558214
2022-04-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;16897;4494.0;96.31;65.895;44.569;21.267;30.0;7.0;4;2022;2022-04;;;;;3.44378947368421;0.8215656565656566;23.333333333333332;8.6;36.198688463583196
2022-01-01;TUNJA;Boyaca;All Fixed;All Providers Combined;14688;4249.0;70.885;45.005;33.34;16.743;15.0;8.0;1;2022;2022-01;;;;;1.6846315789473685;0.5930808080808081;25.0;8.4;35.67771238702818
2022-10-01;NEIVA;Huila;All Fixed;All Providers Combined;17544;4553.0;87.882;51.242;47.52;29.149;20.0;9.0;10;2022;2022-10;;;;;2.209852631578947;1.2196464646464646;25.0;8.2;36.629499096225416
2022-10-01;LETICIA;Amazonas;All Fixed;All Providers Combined;32;9.0;14.184;5.026;4.019;0.857;161.0;59.0;10;2022;2022-10;;;;;0.0;0.0;0.0;0.0;0.0
2022-04-01;BOGOTA;Bogota;All Fixed;All Providers Combined;949589;285435.0;116.449;89.355;79.721;31.024;9.0;5.0;4;2022;2022-04;;;;;5.419368421052632;1.3143434343434344;25.0;9.0;40.733711855396066
2022-06-01;CALI;Valle del Cauca;All Fixed;All Providers Combined;119673;35551.0;106.694;74.206;67.201;28.805;18.0;6.0;6;2022;2022-06;;;;;4.143663157894737;1.2022727272727274;25.0;8.8;39.14593588516746
2022-03-01;TUNJA;Boyaca;All Fixed;All Providers Combined;15021;4520.0;80.756;53.409;37.735;19.63;15.0;7.0;3;2022;2022-03;;;;;2.392336842105263;0.7388888888888889;25.0;8.6;36.731225730994154
2022-02-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;3353;1084.0;69.625;50.069;20.498;17.382;35.0;8.0;2;2022;2022-02;;;;;2.1110736842105267;0.6253535353535353;21.666666666666668;8.4;32.80309388623073
2022-07-01;IBAGUE;Tolima;All Fixed;All Providers Combined;31810;8584.0;113.052;80.865;77.553;31.22;12.0;6.0;7;2022;2022-07;;;;;4.704421052631579;1.3242424242424242;25.0;8.8;39.828663476874
2022-11-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;12670;3881.0;119.296;84.85;67.107;28.81;21.0;6.0;11;2022;2022-11;;;;;5.04;1.2025252525252526;25.0;8.8;40.04252525252525
2022-05-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;1648;302.0;16.298;9.476;12.402;7.248;71.0;22.0;5;2022;2022-05;;;;;0.0;0.11353535353535354;9.666666666666666;5.6;15.380202020202018
2022-10-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;2343;388.0;109.471;49.256;100.593;36.085;22.0;8.0;10;2022;2022-10;;;;;2.0426105263157894;1.569949494949495;25.0;8.4;37.01256002126529
2022-07-01;PEREIRA;Risaralda;All Fixed;All Providers Combined;31090;7815.0;95.479;62.447;33.392;21.155;22.0;7.0;7;2022;2022-07;;;;;3.1534315789473686;0.8159090909090909;25.0;8.6;37.56934066985646
2022-08-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;1847;361.0;48.3;14.459;48.472;9.666;36.0;13.0;8;2022;2022-08;;;;;0.0;0.23565656565656568;21.333333333333332;7.4;28.968989898989896
2022-07-01;MANIZALES;Caldas;All Fixed;All Providers Combined;26381;7543.0;104.949;80.181;22.921;15.302;25.0;7.0;7;2022;2022-07;;;;;4.646821052631578;0.5203030303030304;25.0;8.6;38.76712408293461
2022-12-01;MOCOA;Putumayo;All Fixed;All Providers Combined;1249;323.0;64.772;31.236;61.877;31.218;20.0;9.0;12;2022;2022-12;;;;;0.5251368421052632;1.3241414141414143;25.0;8.2;35.04927825624668
2022-05-01;SINCELEJO;Sucre;All Fixed;All Providers Combined;5180;1625.0;79.391;51.916;31.258;15.475;16.0;6.0;5;2022;2022-05;;;;;2.266610526315789;0.5290404040404041;25.0;8.8;36.59565093035619
2022-04-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;261298;81101.0;103.521;69.977;54.426;20.38;11.0;4.0;4;2022;2022-04;;;;;3.7875368421052635;0.7767676767676768;25.0;9.2;38.76430451887294
2022-09-01;BOGOTA;Bogota;All Fixed;All Providers Combined;802048;233023.0;130.085;94.381;91.764;38.062;8.0;5.0;9;2022;2022-09;;;;;5.842610526315789;1.6697979797979796;25.0;9.0;41.51240850611377
2022-09-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;195371;59861.0;139.546;94.477;72.783;28.298;10.0;4.0;9;2022;2022-09;;;;;5.850694736842105;1.1766666666666665;25.0;9.2;41.227361403508766
2022-09-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;15634;4272.0;90.18;57.372;37.739;28.07;19.0;7.0;9;2022;2022-09;;;;;2.726063157894737;1.165151515151515;25.0;8.6;37.49121467304625
2022-10-01;FLORENCIA;Cauca Department;All Fixed;All Providers Combined;102;33.0;64.49;21.16;67.124;23.838;23.0;5.0;10;2022;2022-10;;;;;0.0;0.9514141414141415;25.0;9.0;34.95141414141414
2022-05-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;15418;4154.0;98.055;66.42;46.273;21.892;29.0;6.0;5;2022;2022-05;;;;;3.4880000000000004;0.8531313131313132;23.666666666666668;8.8;36.80779797979798
2022-04-01;VILLAVICENCIO;Meta;All Fixed;All Providers Combined;30844;8855.0;100.822;69.072;66.557;25.763;12.0;6.0;4;2022;2022-04;;;;;3.711326315789474;1.0486363636363638;25.0;8.8;38.55996267942584
2022-05-01;QUIBDO;Choco;All Fixed;All Providers Combined;921;281.0;17.778;9.072;18.341;6.452;33.0;20.0;5;2022;2022-05;;;;;0.0;0.07333333333333333;22.333333333333332;6.0;28.406666666666666
2022-01-01;FLORENCIA;Caquetá;All Fixed;All Providers Combined;7699;1827.0;55.959;28.663;33.125;19.535;22.0;12.0;1;2022;2022-01;;;;;0.3084631578947369;0.7340909090909091;25.0;7.6;33.642554066985646
2022-12-01;PEREIRA;Risaralda;All Fixed;All Providers Combined;21801;6411.0;114.396;77.889;52.585;28.169;20.0;6.0;12;2022;2022-12;;;;;4.453810526315789;1.1701515151515152;25.0;8.8;39.423962041467306
2022-11-01;FLORENCIA;Caquetá;All Fixed;All Providers Combined;4796;1150.0;60.568;26.693;49.567;27.805;21.0;10.0;11;2022;2022-11;;;;;0.1425684210526317;1.1517676767676768;25.0;8.0;34.294336097820306
2022-08-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;16994;4678.0;85.356;55.303;28.761;23.687;20.0;9.0;8;2022;2022-08;;;;;2.5518315789473682;0.9437878787878788;25.0;8.2;36.69561945773525
2022-04-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;26040;7412.0;101.311;73.849;62.535;21.527;12.0;6.0;4;2022;2022-04;;;;;4.1136;0.8346969696969697;25.0;8.8;38.748296969696966
2022-01-01;ARMENIA;Quindio;All Fixed;All Providers Combined;13392;3915.0;77.571;54.666;24.795;11.208;22.0;6.0;1;2022;2022-01;;;;;2.49818947368421;0.31353535353535356;25.0;8.8;36.61172482721956
2022-11-01;TUNJA;Boyaca;All Fixed;All Providers Combined;10878;3460.0;95.321;60.446;43.054;27.442;15.0;8.0;11;2022;2022-11;;;;;2.9849263157894734;1.1334343434343432;25.0;8.4;37.518360659223816
2022-07-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;2810;970.0;86.029;54.351;30.909;26.901;33.0;9.0;7;2022;2022-07;;;;;2.471663157894737;1.106111111111111;22.333333333333332;8.2;34.111107602339175
2022-01-01;BARRANQUILLA;Atlantico;All Fixed;All Providers Combined;76598;22135.0;89.695;56.297;58.831;16.393;18.0;7.0;1;2022;2022-01;;;;;2.635536842105263;0.5754040404040405;25.0;8.6;36.8109408825093
2022-04-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;19604;5914.0;86.788;52.784;46.03;19.833;22.0;8.0;4;2022;2022-04;;;;;2.3397052631578945;0.749141414141414;25.0;8.4;36.48884667729931
2022-12-01;NEIVA;Huila;All Fixed;All Providers Combined;13146;3833.0;99.027;63.502;57.475;31.208;18.0;8.0;12;2022;2022-12;;;;;3.242273684210527;1.3236363636363635;25.0;8.4;37.96591004784689
2022-04-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;1656;338.0;13.754;8.702;11.146;6.379;95.0;29.0;4;2022;2022-04;;;;;0.0;0.06964646464646462;1.6666666666666667;4.2;5.936313131313131
2022-02-01;QUIBDO;Choco;All Fixed;All Providers Combined;1090;321.0;19.01;9.305;19.213;8.111;31.0;20.0;2;2022;2022-02;;;;;0.0;0.15712121212121216;23.0;6.0;29.15712121212121
2022-08-01;CALI;Valle del Cauca;All Fixed;All Providers Combined;130790;39008.0;112.169;76.711;67.144;29.321;18.0;7.0;8;2022;2022-08;;;;;4.354610526315789;1.2283333333333335;25.0;8.6;39.18294385964912
2022-08-01;TUNJA;Boyaca;All Fixed;All Providers Combined;12591;3776.0;96.561;65.961;44.256;28.36;16.0;7.0;8;2022;2022-08;;;;;3.4493473684210527;1.1797979797979798;25.0;8.6;38.229145348219035
2022-08-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;2801;993.0;84.83;52.821;33.875;28.123;34.0;8.0;8;2022;2022-08;;;;;2.342821052631579;1.1678282828282829;22.0;8.4;33.91064933545986
2022-03-01;PEREIRA;Risaralda;All Fixed;All Providers Combined;33988;8740.0;79.84;55.804;29.892;18.422;22.0;7.0;3;2022;2022-03;;;;;2.5940210526315792;0.6778787878787879;25.0;8.6;36.871899840510366
2022-10-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;27635;6995.0;124.871;93.405;92.055;30.834;9.0;5.0;10;2022;2022-10;;;;;5.760421052631578;1.3047474747474748;25.0;9.0;41.06516852737905
2022-07-01;BOGOTA;Bogota;All Fixed;All Providers Combined;805412;243114.0;126.844;93.841;87.772;32.769;8.0;5.0;7;2022;2022-07;;;;;5.797136842105263;1.4024747474747472;25.0;9.0;41.19961158958001
2022-04-01;NEIVA;Huila;All Fixed;All Providers Combined;21417;5637.0;73.604;44.805;31.452;18.765;23.0;12.0;4;2022;2022-04;;;;;1.6677894736842107;0.6952020202020202;25.0;7.6;34.96299149388623
2022-12-01;PASTO;Narino;All Fixed;All Providers Combined;12680;4089.0;96.95;62.553;54.823;29.911;23.0;7.0;12;2022;2022-12;;;;;3.162357894736842;1.2581313131313132;25.0;8.6;38.02048920786815
2022-12-01;TUNJA;Boyaca;All Fixed;All Providers Combined;9265;3233.0;88.089;50.621;40.269;24.494;14.0;8.0;12;2022;2022-12;;;;;2.1575578947368426;0.9845454545454546;25.0;8.4;36.5421033492823
2022-04-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;22048;5605.0;80.339;52.95;27.175;18.195;22.0;9.0;4;2022;2022-04;;;;;2.353684210526316;0.6664141414141415;25.0;8.2;36.22009835194046
2022-09-01;VILLAVICENCIO;Meta;All Fixed;All Providers Combined;27325;7436.0;125.198;88.088;88.94;32.847;11.0;6.0;9;2022;2022-09;;;;;5.312673684210525;1.4064141414141416;25.0;8.8;40.519087825624666
2022-02-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;29312;8067.0;93.585;62.853;58.0;15.097;13.0;6.0;2;2022;2022-02;;;;;3.187621052631579;0.5099494949494949;25.0;8.8;37.49757054758108
2022-05-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;25235;6917.0;103.673;74.717;65.419;22.957;12.0;6.0;5;2022;2022-05;;;;;4.186694736842105;0.9069191919191919;25.0;8.8;38.8936139287613
2022-03-01;MOCOA;Putumayo;All Fixed;All Providers Combined;1712;363.0;34.461;22.488;34.663;24.653;28.0;8.0;3;2022;2022-03;;;;;0.0;0.9925757575757576;24.0;8.4;33.392575757575756
2022-05-01;IBAGUE;Tolima;All Fixed;All Providers Combined;33697;9194.0;98.082;66.527;73.764;31.175;14.0;6.0;5;2022;2022-05;;;;;3.497010526315789;1.321969696969697;25.0;8.8;38.61898022328549
2022-10-01;MONTERIA;Cordoba;All Fixed;All Providers Combined;11469;3523.0;102.315;64.633;60.684;25.651;15.0;7.0;10;2022;2022-10;;;;;3.3375157894736835;1.042979797979798;25.0;8.6;37.98049558745348
2022-09-01;MOCOA;Putumayo;All Fixed;All Providers Combined;1613;360.0;54.379;38.126;45.977;36.412;21.0;6.0;9;2022;2022-09;;;;;1.1053473684210526;1.5864646464646464;25.0;8.8;36.491812014885696
2022-06-01;QUIBDO;Choco;All Fixed;All Providers Combined;1160;274.0;17.994;7.217;20.144;7.237;36.0;26.0;6;2022;2022-06;;;;;0.0;0.11297979797979799;21.333333333333332;4.8;26.24631313131313
2022-06-01;ARMENIA;Quindio;All Fixed;All Providers Combined;12332;2912.0;103.803;76.586;40.372;17.544;22.0;7.0;6;2022;2022-06;;;;;4.344084210526316;0.6335353535353536;25.0;8.6;38.57761956406167
2022-06-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;223733;70428.0;113.767;76.803;58.604;22.313;11.0;4.0;6;2022;2022-06;;;;;4.362357894736842;0.8743939393939394;25.0;9.2;39.43675183413078
2022-07-01;LETICIA;Amazonas;All Fixed;All Providers Combined;40;7.0;3.235;1.517;3.399;0.837;72.0;101.0;7;2022;2022-07;;;;;0.0;0.0;9.333333333333334;0.0;9.333333333333334
2022-09-01;IBAGUE;Tolima;All Fixed;All Providers Combined;29232;7699.0;118.525;81.759;85.035;33.187;12.0;6.0;9;2022;2022-09;;;;;4.779705263157895;1.4235858585858585;25.0;8.8;40.00329112174376
2022-08-01;ARAUCA;Arauca;All Fixed;All Providers Combined;1078;341.0;14.653;9.931;7.842;4.749;15.0;16.0;8;2022;2022-08;;;;;0.0;0.0;25.0;6.8;31.8
2022-01-01;IBAGUE;Tolima;All Fixed;All Providers Combined;33824;9833.0;87.308;56.09;60.217;20.78;14.0;6.0;1;2022;2022-01;;;;;2.618105263157895;0.796969696969697;25.0;8.8;37.215074960127595
2022-06-01;MANIZALES;Caldas;All Fixed;All Providers Combined;27669;7530.0;100.714;75.579;22.507;15.671;26.0;7.0;6;2022;2022-06;;;;;4.259284210526316;0.5389393939393939;24.666666666666668;8.6;38.06489027113238
2022-01-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;28611;8497.0;89.499;59.314;56.9;13.373;14.0;6.0;1;2022;2022-01;;;;;2.8895999999999997;0.42287878787878785;25.0;8.8;37.112478787878786
2022-06-01;SAN JOSE DEL GUAVIARE;Guaviare;All Fixed;All Providers Combined;895;197.0;36.366;10.309;42.649;9.752;16.0;9.0;6;2022;2022-06;;;;;0.0;0.24000000000000002;25.0;8.2;33.44
2022-01-01;BOGOTA;Bogota;All Fixed;All Providers Combined;905756;272870.0;98.608;76.628;64.481;21.926;9.0;5.0;1;2022;2022-01;;;;;4.347621052631578;0.8548484848484849;25.0;9.0;39.20246953748006
2022-06-01;CUCUTA;North Santander;All Fixed;All Providers Combined;24345;7426.0;94.764;58.44;52.705;24.85;23.0;7.0;6;2022;2022-06;;;;;2.816;1.0025252525252526;25.0;8.6;37.41852525252525
2022-04-01;YOPAL;Casanare;All Fixed;All Providers Combined;7320;2043.0;70.352;48.244;20.981;21.223;18.0;9.0;4;2022;2022-04;;;;;1.9573894736842106;0.8193434343434344;25.0;8.2;35.97673290802764
2022-03-01;FLORENCIA;Cauca Department;All Fixed;All Providers Combined;83;17.0;78.199;36.718;49.476;29.032;16.0;8.0;3;2022;2022-03;;;;;0.9867789473684213;1.2137373737373736;25.0;8.4;35.60051632110579
2022-09-01;BARRANQUILLA;Atlantico;All Fixed;All Providers Combined;59086;17845.0;118.646;86.808;90.808;32.477;9.0;4.0;9;2022;2022-09;;;;;5.204884210526316;1.3877272727272727;25.0;9.2;40.79261148325359
2022-12-01;ARMENIA;Quindio;All Fixed;All Providers Combined;10540;3033.0;145.277;112.986;78.825;27.436;24.0;6.0;12;2022;2022-12;;;;;7.409347368421053;1.133131313131313;25.0;8.8;42.342478681552365
2022-09-01;MONTERIA;Cordoba;All Fixed;All Providers Combined;11687;3572.0;100.276;61.058;61.139;25.222;15.0;7.0;9;2022;2022-09;;;;;3.0364631578947368;1.0213131313131314;25.0;8.6;37.65777628920787
2022-11-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;16438;4704.0;91.494;59.826;38.858;28.287;20.0;7.0;11;2022;2022-11;;;;;2.932715789473684;1.176111111111111;25.0;8.6;37.708826900584796
2022-03-01;BUCARAMANGA;Santander Department;All Fixed;All Providers Combined;66970;21137.0;101.474;66.142;63.205;21.725;26.0;6.0;3;2022;2022-03;;;;;3.46458947368421;0.8446969696969698;24.666666666666668;8.8;37.77595311004785
2022-03-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;20568;6307.0;91.65;53.724;47.962;18.631;22.0;7.0;3;2022;2022-03;;;;;2.4188631578947364;0.6884343434343434;25.0;8.6;36.70729750132908
2022-10-01;BARRANQUILLA;Atlantico;All Fixed;All Providers Combined;61364;18401.0;123.914;92.235;94.214;33.165;9.0;4.0;10;2022;2022-10;;;;;5.661894736842106;1.4224747474747474;25.0;9.2;41.284369484316855
2022-05-01;ARAUCA;Arauca;All Fixed;All Providers Combined;712;286.0;12.545;9.209;6.403;4.682;21.0;10.0;5;2022;2022-05;;;;;0.0;0.0;25.0;8.0;33.0
2022-08-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;15010;4409.0;106.178;73.806;54.116;26.212;27.0;6.0;8;2022;2022-08;;;;;4.109978947368421;1.0713131313131312;24.333333333333332;8.8;38.314625412014884
2022-05-01;BOGOTA;Bogota;All Fixed;All Providers Combined;854668;258566.0;119.071;90.902;84.389;31.987;8.0;5.0;5;2022;2022-05;;;;;5.549642105263158;1.362979797979798;25.0;9.0;40.91262190324296
2022-11-01;VILLAVICENCIO;Meta;All Fixed;All Providers Combined;26811;7445.0;126.497;87.604;94.699;33.069;11.0;6.0;11;2022;2022-11;;;;;5.271915789473684;1.4176262626262626;25.0;8.8;40.48954205209995
2022-04-01;FLORENCIA;Cauca Department;All Fixed;All Providers Combined;38;9.0;11.069;9.277;5.795;3.562;16.0;49.0;4;2022;2022-04;;;;;0.0;0.0;25.0;0.2;25.2
2022-06-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;2848;1007.0;85.95;57.587;32.484;25.622;33.0;8.0;6;2022;2022-06;;;;;2.7441684210526316;1.0415151515151515;22.333333333333332;8.4;34.51901690590112
2022-09-01;FLORENCIA;Cauca Department;All Fixed;All Providers Combined;35;10.0;22.548;10.577;30.639;3.555;33.0;16.0;9;2022;2022-09;;;;;0.0;0.0;22.333333333333332;6.8;29.133333333333333
2022-05-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;18202;5240.0;89.229;53.61;48.16;20.541;22.0;7.0;5;2022;2022-05;;;;;2.409263157894737;0.78489898989899;25.0;8.6;36.79416214779373
2022-03-01;BARRANQUILLA;Atlantico;All Fixed;All Providers Combined;68193;21332.0;96.016;62.265;62.317;21.571;15.0;6.0;3;2022;2022-03;;;;;3.1381052631578945;0.836919191919192;25.0;8.8;37.77502445507709
2022-01-01;SINCELEJO;Sucre;All Fixed;All Providers Combined;7016;2317.0;59.814;37.278;22.214;9.621;19.0;7.0;1;2022;2022-01;;;;;1.033936842105263;0.2333838383838384;25.0;8.6;34.8673206804891
2022-01-01;MOCOA;Putumayo;All Fixed;All Providers Combined;775;186.0;24.773;17.706;23.53;19.266;23.0;21.0;1;2022;2022-01;;;;;0.0;0.7205050505050504;25.0;5.8;31.52050505050505
2022-06-01;PEREIRA;Risaralda;All Fixed;All Providers Combined;29835;7447.0;94.07;62.391;34.828;21.077;22.0;7.0;6;2022;2022-06;;;;;3.148715789473684;0.8119696969696971;25.0;8.6;37.56068548644338
2022-05-01;SAN JOSE DEL GUAVIARE;Guaviare;All Fixed;All Providers Combined;778;190.0;33.14;12.963;41.521;14.517;15.0;10.0;5;2022;2022-05;;;;;0.0;0.4806565656565656;25.0;8.0;33.48065656565657
2022-04-01;SAN JOSE DEL GUAVIARE;Guaviare;All Fixed;All Providers Combined;700;174.0;26.117;8.302;29.701;9.401;17.0;17.0;4;2022;2022-04;;;;;0.0;0.22227272727272726;25.0;6.6;31.822272727272725
2022-09-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;17745;4884.0;102.229;64.349;68.217;27.415;15.0;6.0;9;2022;2022-09;;;;;3.3136;1.132070707070707;25.0;8.8;38.24567070707071
2022-11-01;LETICIA;Amazonas;All Fixed;All Providers Combined;435;45.0;21.468;9.068;5.775;5.827;168.0;58.0;11;2022;2022-11;;;;;0.0;0.04176767676767676;0.0;0.0;0.04176767676767676
2022-07-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;24872;7373.0;112.026;85.246;71.716;25.728;13.0;5.0;7;2022;2022-07;;;;;5.073347368421052;1.046868686868687;25.0;9.0;40.12021605528974
2022-04-01;MOCOA;Putumayo;All Fixed;All Providers Combined;1392;382.0;53.25;22.875;33.34;24.796;23.0;9.0;4;2022;2022-04;;;;;0.0;0.9997979797979798;25.0;8.2;34.19979797979798
2022-08-01;NEIVA;Huila;All Fixed;All Providers Combined;22275;5267.0;85.286;49.755;49.885;28.309;25.0;9.0;8;2022;2022-08;;;;;2.0846315789473686;1.1772222222222222;25.0;8.2;36.46185380116959
2022-03-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;780;136.0;23.689;9.991;20.225;4.865;10.0;13.0;3;2022;2022-03;;;;;0.0;0.0;25.0;7.4;32.4
2022-10-01;VILLAVICENCIO;Meta;All Fixed;All Providers Combined;26130;7348.0;124.598;88.59;88.669;32.978;10.0;6.0;10;2022;2022-10;;;;;5.354947368421054;1.413030303030303;25.0;8.8;40.56797767145136
2022-11-01;BOGOTA;Bogota;All Fixed;All Providers Combined;728979;226922.0;134.338;95.076;98.001;39.368;8.0;4.0;11;2022;2022-11;;;;;5.901136842105263;1.7357575757575758;25.0;9.2;41.83689441786284
2022-08-01;FLORENCIA;Caquetá;All Fixed;All Providers Combined;4569;1155.0;43.079;19.847;29.482;20.513;21.0;10.0;8;2022;2022-08;;;;;0.0;0.7834848484848486;25.0;8.0;33.78348484848485
2022-10-01;SAN JOSE DEL GUAVIARE;Guaviare;All Fixed;All Providers Combined;748;171.0;32.754;11.665;36.08;15.292;16.0;8.0;10;2022;2022-10;;;;;0.0;0.5197979797979798;25.0;8.4;33.91979797979798
2022-10-01;MOCOA;Putumayo;All Fixed;All Providers Combined;1499;405.0;71.089;36.478;62.778;36.886;21.0;8.0;10;2022;2022-10;;;;;0.9665684210526317;1.6104040404040405;25.0;8.4;35.976972461456675
2022-06-01;IBAGUE;Tolima;All Fixed;All Providers Combined;32749;8896.0;104.875;72.66;74.13;30.729;14.0;6.0;6;2022;2022-06;;;;;4.013473684210526;1.2994444444444444;25.0;8.8;39.11291812865497
2022-11-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;16570;5052.0;110.126;74.442;69.632;28.47;15.0;6.0;11;2022;2022-11;;;;;4.1635368421052625;1.1853535353535354;25.0;8.8;39.1488903774588
2022-01-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;16365;4745.0;88.426;60.437;40.941;14.243;31.0;7.0;1;2022;2022-01;;;;;2.984168421052632;0.46681818181818185;23.0;8.6;35.050986602870815
2022-10-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;2802;922.0;90.002;59.473;40.385;29.747;33.0;9.0;10;2022;2022-10;;;;;2.902989473684211;1.2498484848484848;22.333333333333332;8.2;34.68617129186603
2022-02-01;BOGOTA;Bogota;All Fixed;All Providers Combined;878391;265320.0;103.632;81.406;72.573;25.473;9.0;5.0;2;2022;2022-02;;;;;4.7499789473684215;1.033989898989899;25.0;9.0;39.78396884635832
2022-10-01;SINCELEJO;Sucre;All Fixed;All Providers Combined;4393;1372.0;104.919;65.478;45.85;23.629;15.0;6.0;10;2022;2022-10;;;;;3.4086736842105263;0.940858585858586;25.0;8.8;38.149532270069116
2022-05-01;BARRANQUILLA;Atlantico;All Fixed;All Providers Combined;67787;20110.0;101.074;68.555;67.54;25.784;15.0;5.0;5;2022;2022-05;;;;;3.667789473684211;1.0496969696969698;25.0;9.0;38.717486443381176
2022-08-01;QUIBDO;Choco;All Fixed;All Providers Combined;1698;355.0;21.168;12.132;21.058;11.92;30.0;17.0;8;2022;2022-08;;;;;0.0;0.34949494949494947;23.333333333333332;6.6;30.282828282828284
2022-07-01;FLORENCIA;Caquetá;All Fixed;All Providers Combined;5127;1291.0;40.385;18.993;27.613;20.115;21.0;10.0;7;2022;2022-07;;;;;0.0;0.7633838383838383;25.0;8.0;33.76338383838384
2022-03-01;VILLAVICENCIO;Meta;All Fixed;All Providers Combined;31394;8856.0;95.877;63.934;65.363;22.086;13.0;6.0;3;2022;2022-03;;;;;3.278652631578947;0.8629292929292929;25.0;8.8;37.94158192450824
2022-05-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;3011;1065.0;79.518;53.956;28.096;23.226;32.0;8.0;5;2022;2022-05;;;;;2.4384000000000006;0.9205050505050505;22.666666666666668;8.4;34.42557171717172
2022-04-01;SINCELEJO;Sucre;All Fixed;All Providers Combined;5334;1584.0;83.992;53.603;36.595;16.546;16.0;6.0;4;2022;2022-04;;;;;2.4086736842105267;0.5831313131313131;25.0;8.8;36.79180499734184
2022-03-01;PASTO;Narino;All Fixed;All Providers Combined;16883;4679.0;79.285;48.637;36.519;19.233;25.0;7.0;3;2022;2022-03;;;;;1.9904842105263159;0.7188383838383838;25.0;8.6;36.3093225943647
2022-04-01;PASTO;Narino;All Fixed;All Providers Combined;19748;5112.0;79.136;50.913;31.657;17.879;25.0;9.0;4;2022;2022-04;;;;;2.1821473684210524;0.6504545454545455;25.0;8.2;36.032601913875595
2022-11-01;BUCARAMANGA;Santander Department;All Fixed;All Providers Combined;48748;15889.0;134.041;94.213;100.575;35.045;17.0;5.0;11;2022;2022-11;;;;;5.828463157894736;1.5174242424242423;25.0;9.0;41.34588740031898
2022-12-01;PUERTO CARRENO;Vichada;All Fixed;All Providers Combined;38;3.0;39.055;1.255;7.361;2.211;116.0;48.0;12;2022;2022-12;;;;;0.0;0.0;0.0;0.4;0.4
2022-11-01;PASTO;Narino;All Fixed;All Providers Combined;15249;4425.0;95.011;62.463;51.882;30.048;24.0;8.0;11;2022;2022-11;;;;;3.154778947368421;1.265050505050505;25.0;8.4;37.81982945241892
