Provider,Location,Device,Aggregate Date,Test Count,Sample Count,Platform,Technology Type,Metric Type,Device Count,Latency,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps
All Providers Combined,Colombia,,Dec 2018,80844,27617,N/A,cellular,mean,27617,57,17542,9456,17.54,9.46
All Providers Combined,"Bogotá, Bogota, Colombia",,Dec 2018,34559,11799,N/A,cellular,mean,11799,46,17420,9887,17.42,9.89
All Providers Combined,"Cali, Cali, Valle del Cauca, Colombia",,Dec 2018,4170,2016,N/A,cellular,mean,2016,54,23815,12870,23.82,12.87
All Providers Combined,"Manizales, Manizales, Caldas, Colombia",,Dec 2018,392,205,N/A,cellular,mean,205,57,19504,11069,19.5,11.07
All Providers Combined,"Ibagué, Ibague, Tolima, Colombia",,Dec 2018,571,321,N/A,cellular,mean,321,44,20624,10497,20.62,10.5
All Providers Combined,"Armenia, Armenia, Quindio, Colombia",,Dec 2018,374,163,N/A,cellular,mean,163,63,20967,11424,20.97,11.42
All Providers Combined,"Popayán, Popayán, Cauca, Colombia",,Dec 2018,278,139,N/A,cellular,mean,139,60,19426,9802,19.43,9.8
All Providers Combined,"Cartagena, Cartagena, Bolívar, Colombia",,Dec 2018,1044,469,N/A,cellular,mean,469,57,19086,10398,19.09,10.4
All Providers Combined,"Pasto, Pasto, Narino, Colombia",,Dec 2018,184,93,N/A,cellular,mean,93,72,19454,11446,19.45,11.45
All Providers Combined,"Barranquilla, Barranquilla, Atlantico, Colombia",,Dec 2018,3409,1256,N/A,cellular,mean,1256,53,19542,9979,19.54,9.98
All Providers Combined,"Santa Marta, Santa Marta, Magdalena, Colombia",,Dec 2018,331,173,N/A,cellular,mean,173,172,14545,10222,14.55,10.22
All Providers Combined,"Villavicencio, Villavicencio, Meta, Colombia",,Dec 2018,673,351,N/A,cellular,mean,351,52,20194,10122,20.19,10.12
All Providers Combined,"Pereira, Pereira, Risaralda, Colombia",,Dec 2018,675,299,N/A,cellular,mean,299,68,19635,11368,19.64,11.37
All Providers Combined,"Medellín, Medellin, Antioquia, Colombia",,Dec 2018,8057,3407,N/A,cellular,mean,3407,55,18259,9262,18.26,9.26
All Providers Combined,"Montería, Montería, Córdoba, Colombia",,Dec 2018,313,137,N/A,cellular,mean,137,66,16580,12278,16.58,12.28
All Providers Combined,"Sincelejo, Sincelejo, Sucre, Colombia",,Dec 2018,142,81,N/A,cellular,mean,81,59,17080,9529,17.08,9.53
All Providers Combined,"Bucaramanga, Bucaramanga, Santander Department, Colombia",,Dec 2018,1449,592,N/A,cellular,mean,592,60,17759,10220,17.76,10.22
All Providers Combined,"Tunja, Tunja, Boyacá, Colombia",,Dec 2018,340,177,N/A,cellular,mean,177,50,19703,11005,19.7,11.01
